,date,flu
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,0.0
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,14457.715782848376
18,2004-05-09,4085.2202674692217
19,2004-05-16,0.0
20,2004-05-23,5696.260592815784
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,0.0
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,10124.087267621915
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,0.0
37,2004-09-19,0.0
38,2004-09-26,0.0
39,2004-10-03,6367.311540168548
40,2004-10-10,0.0
41,2004-10-17,7262.186813408337
42,2004-10-24,4547.273820422267
43,2004-10-31,0.0
44,2004-11-07,7424.809893885727
45,2004-11-14,6334.552890266703
46,2004-11-21,5425.667242004319
47,2004-11-28,0.0
48,2004-12-05,6892.084499607313
49,2004-12-12,0.0
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,0.0
54,2005-01-16,0.0
55,2005-01-23,3561.704960240132
56,2005-01-30,5320.514753284368
57,2005-02-06,0.0
58,2005-02-13,0.0
59,2005-02-20,0.0
60,2005-02-27,0.0
61,2005-03-06,3610.752114690217
62,2005-03-13,0.0
63,2005-03-20,0.0
64,2005-03-27,3087.3333973574627
65,2005-04-03,0.0
66,2005-04-10,7431.930946843911
67,2005-04-17,6623.128819891857
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,0.0
71,2005-05-15,0.0
72,2005-05-22,0.0
73,2005-05-29,0.0
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,4701.957231351243
81,2005-07-24,0.0
82,2005-07-31,6161.421781657844
83,2005-08-07,0.0
84,2005-08-14,4803.037377230311
85,2005-08-21,0.0
86,2005-08-28,5869.812483611671
87,2005-09-04,0.0
88,2005-09-11,0.0
89,2005-09-18,0.0
90,2005-09-25,4470.035573113283
91,2005-10-02,6640.462484432911
92,2005-10-09,13939.445984422397
93,2005-10-16,9329.282836404653
94,2005-10-23,3034.0865534031327
95,2005-10-30,2332.1001900564297
96,2005-11-06,8941.069553160718
97,2005-11-13,9077.790452249379
98,2005-11-20,5002.005982532858
99,2005-11-27,5098.2480453231465
100,2005-12-04,3400.226628719342
101,2005-12-11,5198.338757850562
102,2005-12-18,4202.7687905617695
103,2005-12-25,0.0
104,2006-01-01,2083.417912520575
105,2006-01-08,2983.840309183102
106,2006-01-15,4598.549154622501
107,2006-01-22,0.0
108,2006-01-29,0.0
109,2006-02-05,3077.7237488489955
110,2006-02-12,3766.9474041211756
111,2006-02-19,0.0
112,2006-02-26,2467.661853889262
113,2006-03-05,0.0
114,2006-03-12,1771.9011835682168
115,2006-03-19,4768.010270574907
116,2006-03-26,0.0
117,2006-04-02,0.0
118,2006-04-09,3089.910210175028
119,2006-04-16,0.0
120,2006-04-23,0.0
121,2006-04-30,2639.5627986909826
122,2006-05-07,7673.5637611640805
123,2006-05-14,0.0
124,2006-05-21,2011.8077670191167
125,2006-05-28,2205.412855685191
126,2006-06-04,4192.120910481568
127,2006-06-11,2068.554091542635
128,2006-06-18,0.0
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,2181.318875322907
134,2006-07-30,0.0
135,2006-08-06,0.0
136,2006-08-13,0.0
137,2006-08-20,4848.387528001711
138,2006-08-27,0.0
139,2006-09-03,0.0
140,2006-09-10,0.0
141,2006-09-17,0.0
142,2006-09-24,5286.1523545618775
143,2006-10-01,1395.3375167605066
144,2006-10-08,3181.2364671285045
145,2006-10-15,3991.2812660718737
146,2006-10-22,5109.836634485507
147,2006-10-29,1753.7052058282964
148,2006-11-05,4799.279810763919
149,2006-11-12,0.0
150,2006-11-19,1319.760012188336
151,2006-11-26,2031.225727259844
152,2006-12-03,1719.4490277328857
153,2006-12-10,1784.3561890203757
154,2006-12-17,0.0
155,2006-12-24,5105.601992935875
156,2006-12-31,1218.0559056950992
157,2007-01-07,2177.691859038309
158,2007-01-14,0.0
159,2007-01-21,0.0
160,2007-01-28,2234.449610855423
161,2007-02-04,2548.103476627825
162,2007-02-11,0.0
163,2007-02-18,1703.264521330489
164,2007-02-25,1449.9432161189927
165,2007-03-04,1282.8095716047956
166,2007-03-11,1581.5889362737425
167,2007-03-18,0.0
168,2007-03-25,0.0
169,2007-04-01,2517.2723023577064
170,2007-04-08,0.0
171,2007-04-15,2178.872466356796
172,2007-04-22,0.0
173,2007-04-29,0.0
174,2007-05-06,0.0
175,2007-05-13,0.0
176,2007-05-20,1028.7125566224656
177,2007-05-27,0.0
178,2007-06-03,2681.0984323125836
179,2007-06-10,0.0
180,2007-06-17,0.0
181,2007-06-24,2221.877042880297
182,2007-07-01,0.0
183,2007-07-08,0.0
184,2007-07-15,0.0
185,2007-07-22,0.0
186,2007-07-29,3205.382312817689
187,2007-08-05,0.0
188,2007-08-12,1139.1281843736897
189,2007-08-19,0.0
190,2007-08-26,1165.5106128053135
191,2007-09-02,0.0
192,2007-09-09,1305.4791507610607
193,2007-09-16,0.0
194,2007-09-23,2352.872888246317
195,2007-09-30,2670.679636496039
196,2007-10-07,4930.616432019726
197,2007-10-14,2475.8772807343275
198,2007-10-21,2580.5509435311596
199,2007-10-28,4148.112835413878
200,2007-11-04,0.0
201,2007-11-11,2081.695169402476
202,2007-11-18,2023.605379122108
203,2007-11-25,1037.813072814884
204,2007-12-02,0.0
205,2007-12-09,1729.1925373121067
206,2007-12-16,0.0
207,2007-12-23,1200.655118198735
208,2007-12-30,2227.5181249215616
209,2008-01-06,3375.4739597179273
210,2008-01-13,1208.8615134931501
211,2008-01-20,1505.7143655470516
212,2008-01-27,3817.7798647391382
213,2008-02-03,2642.272002598142
214,2008-02-10,6633.838792154793
215,2008-02-17,1563.381011831265
216,2008-02-24,2108.32089979017
217,2008-03-02,1042.0888755032465
218,2008-03-09,0.0
219,2008-03-16,1463.118675028298
220,2008-03-23,1070.764476828679
221,2008-03-30,826.4262107295051
222,2008-04-06,0.0
223,2008-04-13,0.0
224,2008-04-20,1199.3438698809716
225,2008-04-27,3633.5537014132897
226,2008-05-04,768.7767145197496
227,2008-05-11,1247.4760890455875
228,2008-05-18,0.0
229,2008-05-25,1041.6832377009973
230,2008-06-01,0.0
231,2008-06-08,0.0
232,2008-06-15,1468.956758681864
233,2008-06-22,0.0
234,2008-06-29,1696.9684559918708
235,2008-07-06,2209.068199132078
236,2008-07-13,749.8733140470545
237,2008-07-20,3995.357884498018
238,2008-07-27,2054.3059153709382
239,2008-08-03,0.0
240,2008-08-10,0.0
241,2008-08-17,1685.8677918081119
242,2008-08-24,1929.2596572948432
243,2008-08-31,0.0
244,2008-09-07,2316.6030769138065
245,2008-09-14,1526.0040409097826
246,2008-09-21,3972.7342627294447
247,2008-09-28,2298.468910112154
248,2008-10-05,1020.3156652989496
249,2008-10-12,3552.5385258178526
250,2008-10-19,2017.7567535194896
251,2008-10-26,3551.8023036086643
252,2008-11-02,4104.404745518497
253,2008-11-09,3795.249238252573
254,2008-11-16,4187.939435631041
255,2008-11-23,0.0
256,2008-11-30,2929.4668961501347
257,2008-12-07,1219.8670423265635
258,2008-12-14,2661.398756765659
259,2008-12-21,1400.672064510896
260,2008-12-28,0.0
261,2009-01-04,2150.631539102537
262,2009-01-11,1258.6287674181176
263,2009-01-18,965.7465455520583
264,2009-01-25,0.0
265,2009-02-01,641.2349646813077
266,2009-02-08,902.8752045573775
267,2009-02-15,1937.6993588375324
268,2009-02-22,0.0
269,2009-03-01,2245.414955331264
270,2009-03-08,0.0
271,2009-03-15,1141.2713074713754
272,2009-03-22,0.0
273,2009-03-29,0.0
274,2009-04-05,4683.244968502079
275,2009-04-12,1627.1262172981458
276,2009-04-19,4047.4422495984672
277,2009-04-26,107632.62010112868
278,2009-05-03,30612.097788293508
279,2009-05-10,10717.612089046423
280,2009-05-17,8023.037482733998
281,2009-05-24,6552.7745169921645
282,2009-05-31,2422.6007456072857
283,2009-06-07,6103.763491796052
284,2009-06-14,3073.495395530658
285,2009-06-21,2117.6646326596992
286,2009-06-28,0.0
287,2009-07-05,3966.475287550849
288,2009-07-12,4805.981558664318
289,2009-07-19,3925.211758050074
290,2009-07-26,4519.004707681271
291,2009-08-02,4184.472484716136
292,2009-08-09,5129.949664031248
293,2009-08-16,2450.2582831260356
294,2009-08-23,7523.534179092301
295,2009-08-30,8903.893675291532
296,2009-09-06,7316.34046749566
297,2009-09-13,9210.46379649486
298,2009-09-20,11324.31442740345
299,2009-09-27,15408.33486470067
300,2009-10-04,13370.752550962465
301,2009-10-11,13290.92960678124
302,2009-10-18,19058.334321630147
303,2009-10-25,18697.58035512185
304,2009-11-01,11833.891941386788
305,2009-11-08,9998.649986451903
306,2009-11-15,7827.572980692034
307,2009-11-22,5266.654027674249
308,2009-11-29,3821.9999574526005
309,2009-12-06,4398.967226251382
310,2009-12-13,3452.485299907399
311,2009-12-20,2085.1743493384442
312,2009-12-27,2015.6133918265568
313,2010-01-03,2945.6638474233987
314,2010-01-10,2376.9892415192444
315,2010-01-17,2387.611750886155
316,2010-01-24,1514.6113746579174
317,2010-01-31,764.5615468218007
318,2010-02-07,0.0
319,2010-02-14,0.0
320,2010-02-21,0.0
321,2010-02-28,929.7373967785911
322,2010-03-07,1469.0491862080974
323,2010-03-14,756.7524861311495
324,2010-03-21,1666.2807262987014
325,2010-03-28,634.1894424495714
326,2010-04-04,512.7280919926484
327,2010-04-11,1638.2023371948565
328,2010-04-18,523.9298555868221
329,2010-04-25,0.0
330,2010-05-02,1163.3313199605457
331,2010-05-09,0.0
332,2010-05-16,1046.9667770273936
333,2010-05-23,0.0
334,2010-05-30,1049.397342941459
335,2010-06-06,0.0
336,2010-06-13,0.0
337,2010-06-20,961.5129142437238
338,2010-06-27,1520.2131530210152
339,2010-07-04,655.1852746627544
340,2010-07-11,729.5233430402855
341,2010-07-18,0.0
342,2010-07-25,1479.9035987337766
343,2010-08-01,0.0
344,2010-08-08,880.5330254070151
345,2010-08-15,1400.1492631378128
346,2010-08-22,749.6472943715651
347,2010-08-29,541.248609384209
348,2010-09-05,1931.6051112536597
349,2010-09-12,5171.166769235024
350,2010-09-19,1285.3541313449202
351,2010-09-26,0.0
352,2010-10-03,2961.0308489301237
353,2010-10-10,1721.7405944692769
354,2010-10-17,2180.9311400696392
355,2010-10-24,0.0
356,2010-10-31,1337.7648848542242
357,2010-11-07,1510.919154091672
358,2010-11-14,1283.3475048393416
359,2010-11-21,649.2898123544667
360,2010-11-28,0.0
361,2010-12-05,552.7267083848133
362,2010-12-12,1907.0344124743192
363,2010-12-19,0.0
364,2010-12-26,1956.9568704334724
365,2011-01-02,1502.5559225170816
366,2011-01-09,0.0
367,2011-01-16,2062.9351228255864
368,2011-01-23,2357.4857430439806
369,2011-01-30,3026.1842256756104
370,2011-02-06,1397.7125350467538
371,2011-02-13,1507.337270362215
372,2011-02-20,2562.140861275145
373,2011-02-27,1489.8074986263705
374,2011-03-06,1236.2644165642257
375,2011-03-13,1031.5205748580677
376,2011-03-20,512.9025190155027
377,2011-03-27,1168.9186724684978
378,2011-04-03,648.8849862235624
379,2011-04-10,1256.2211973204423
380,2011-04-17,831.4500550684216
381,2011-04-24,679.3014981734589
382,2011-05-01,372.6730560681344
383,2011-05-08,0.0
384,2011-05-15,0.0
385,2011-05-22,2416.1301877725155
386,2011-05-29,0.0
387,2011-06-05,492.1095274784497
388,2011-06-12,1411.3388320482532
389,2011-06-19,1214.3951774360855
390,2011-06-26,781.0181510299478
391,2011-07-03,908.0474184742565
392,2011-07-10,0.0
393,2011-07-17,628.6433092381344
394,2011-07-24,1110.9385396582034
395,2011-07-31,0.0
396,2011-08-07,803.3422797753125
397,2011-08-14,813.8030325606879
398,2011-08-21,1172.3798698160313
399,2011-08-28,734.185916806349
400,2011-09-04,1391.2225470631313
401,2011-09-11,1028.8647958642057
402,2011-09-18,1247.7925792109438
403,2011-09-25,1534.5948677098384
404,2011-10-02,2124.104004283082
405,2011-10-09,2000.0552834087466
406,2011-10-16,2148.633762494029
407,2011-10-23,1675.2328888321395
408,2011-10-30,1420.712210606251
409,2011-11-06,1270.6118868998124
410,2011-11-13,1761.1465519611234
411,2011-11-20,1880.4644446420277
412,2011-11-27,2226.4651274547077
413,2011-12-04,1193.690421706151
414,2011-12-11,1870.040698456735
415,2011-12-18,1773.9411878990486
416,2011-12-25,2069.6793397406645
417,2012-01-01,1094.4911828889417
418,2012-01-08,746.1915924140111
419,2012-01-15,1222.4723574867053
420,2012-01-22,1316.5082086260022
421,2012-01-29,757.4475476507575
422,2012-02-05,1705.7390747080792
423,2012-02-12,1246.1969606788164
424,2012-02-19,1409.6806949059558
425,2012-02-26,1690.8163466918252
426,2012-03-04,671.0441117632602
427,2012-03-11,1892.4857105255448
428,2012-03-18,1060.307723179534
429,2012-03-25,1846.7068483891653
430,2012-04-01,834.138153692362
431,2012-04-08,1077.3141497031147
432,2012-04-15,1218.348563429723
433,2012-04-22,1236.8452563458513
434,2012-04-29,725.4822056767161
435,2012-05-06,669.2501611382822
436,2012-05-13,697.5546540019111
437,2012-05-20,905.0402674254981
438,2012-05-27,399.30568370584746
439,2012-06-03,1092.553792108877
440,2012-06-10,1636.4919651039204
441,2012-06-17,283.3878821310911
442,2012-06-24,0.0
443,2012-07-01,761.2353809565776
444,2012-07-08,1184.6306739358813
445,2012-07-15,743.1366072949155
446,2012-07-22,886.4404534388667
447,2012-07-29,735.3574755536687
448,2012-08-05,927.1816850872048
449,2012-08-12,922.6192999707716
450,2012-08-19,1163.3052779911532
451,2012-08-26,1183.2943510629152
452,2012-09-02,1767.9516386204978
453,2012-09-09,1809.4949091601172
454,2012-09-16,1604.529548064901
455,2012-09-23,826.2401464475024
456,2012-09-30,2163.2602726888354
457,2012-10-07,2432.623442468366
458,2012-10-14,2381.091363861674
459,2012-10-21,2153.4886486867604
460,2012-10-28,1240.1396823912867
461,2012-11-04,1446.67601864629
462,2012-11-11,1542.0153087015374
463,2012-11-18,2145.2327936605016
464,2012-11-25,1174.8074187936616
465,2012-12-02,3609.9767648077086
466,2012-12-09,2101.6618868925284
467,2012-12-16,1928.3625441081927
468,2012-12-23,2488.8444087426706
469,2012-12-30,3390.213283605337
470,2013-01-06,13406.062711463046
471,2013-01-13,12086.551207911125
472,2013-01-20,7347.130089084173
473,2013-01-27,4010.511442211599
474,2013-02-03,2715.7113771441423
475,2013-02-10,3220.2574838299242
476,2013-02-17,3698.706546124258
477,2013-02-24,1234.417075337093
478,2013-03-03,2551.6171417047017
479,2013-03-10,2121.2415116217026
480,2013-03-17,1178.77124927826
481,2013-03-24,1274.0469551481933
482,2013-03-31,1162.0844193029025
483,2013-04-07,2006.4171482002077
484,2013-04-14,1621.4307329878275
485,2013-04-21,1304.8387206305893
486,2013-04-28,1181.0560881725653
487,2013-05-05,719.6146151521249
488,2013-05-12,653.1846876495059
489,2013-05-19,1220.334982215964
490,2013-05-26,903.4685635642102
491,2013-06-02,683.443559485545
492,2013-06-09,582.8823982598944
493,2013-06-16,322.7146488329074
494,2013-06-23,743.9846207346743
495,2013-06-30,0.0
496,2013-07-07,898.9480539778361
497,2013-07-14,539.9755722740472
498,2013-07-21,667.1723161619193
499,2013-07-28,893.2194486981945
500,2013-08-04,487.06058331872947
501,2013-08-11,521.6142895608194
502,2013-08-18,931.8551123515828
503,2013-08-25,1075.3309844755893
504,2013-09-01,1765.2202302270914
505,2013-09-08,1734.0350984265144
506,2013-09-15,1731.6753756855953
507,2013-09-22,2742.221946471695
508,2013-09-29,2347.642129796092
509,2013-10-06,3322.7305915871743
510,2013-10-13,3126.417355301902
511,2013-10-20,2980.764870977952
512,2013-10-27,2728.8567011180558
513,2013-11-03,2051.6228361394315
514,2013-11-10,3159.489708561757
515,2013-11-17,2539.0203056028085
516,2013-11-24,2168.8175689423
517,2013-12-01,2333.8233484387283
518,2013-12-08,1452.841238112067
519,2013-12-15,2630.146993071236
520,2013-12-22,4101.890252132862
521,2013-12-29,4225.0261954347325
522,2014-01-05,6588.205661252166
523,2014-01-12,6023.53690533236
524,2014-01-19,5241.015858099927
525,2014-01-26,4880.615050842751
526,2014-02-02,3411.9985003532124
527,2014-02-09,3099.2101987552896
528,2014-02-16,1969.9163759586875
529,2014-02-23,1940.6425603922105
530,2014-03-02,1603.7140504177307
531,2014-03-09,1095.92835689076
532,2014-03-16,1293.5763372600175
