,date,/m/0416v7
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,801.3810612014382
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,1330.3744528835227
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,1379.3666693393368
16,2004-04-25,0.0
17,2004-05-02,839.315783413124
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,1504.6496014667482
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,865.4914923942123
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,0.0
31,2004-08-08,2722.689502361515
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,1544.8984521867708
36,2004-09-12,660.7786121472221
37,2004-09-19,0.0
38,2004-09-26,2819.5020776755273
39,2004-10-03,4793.3465781077075
40,2004-10-10,9361.991414822422
41,2004-10-17,6906.005628478818
42,2004-10-24,4301.387448954642
43,2004-10-31,1668.347111311939
44,2004-11-07,0.0
45,2004-11-14,0.0
46,2004-11-21,0.0
47,2004-11-28,1194.7150289968558
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,1383.2520411215237
51,2004-12-26,0.0
52,2005-01-02,730.8796532219488
53,2005-01-09,1029.3303464099986
54,2005-01-16,1688.452505137082
55,2005-01-23,0.0
56,2005-01-30,497.8717352063785
57,2005-02-06,0.0
58,2005-02-13,510.808097290113
59,2005-02-20,0.0
60,2005-02-27,0.0
61,2005-03-06,0.0
62,2005-03-13,0.0
63,2005-03-20,0.0
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,0.0
71,2005-05-15,0.0
72,2005-05-22,0.0
73,2005-05-29,0.0
74,2005-06-05,0.0
75,2005-06-12,845.2012844081964
76,2005-06-19,0.0
77,2005-06-26,567.3219684439897
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,0.0
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,0.0
86,2005-08-28,1121.5235315353707
87,2005-09-04,0.0
88,2005-09-11,386.8548407016835
89,2005-09-18,1798.4657684278689
90,2005-09-25,793.5652091700439
91,2005-10-02,0.0
92,2005-10-09,2041.4935463180302
93,2005-10-16,2216.6190796164947
94,2005-10-23,2532.8727829512254
95,2005-10-30,4026.2668883484757
96,2005-11-06,4345.915151195243
97,2005-11-13,1465.2893175667557
98,2005-11-20,2789.389881687674
99,2005-11-27,1621.6410824225943
100,2005-12-04,1334.4980433167807
101,2005-12-11,1065.3393826551705
102,2005-12-18,0.0
103,2005-12-25,1679.5836006428888
104,2006-01-01,0.0
105,2006-01-08,0.0
106,2006-01-15,0.0
107,2006-01-22,0.0
108,2006-01-29,0.0
109,2006-02-05,0.0
110,2006-02-12,0.0
111,2006-02-19,0.0
112,2006-02-26,0.0
113,2006-03-05,0.0
114,2006-03-12,0.0
115,2006-03-19,0.0
116,2006-03-26,0.0
117,2006-04-02,596.4906360517934
118,2006-04-09,0.0
119,2006-04-16,0.0
120,2006-04-23,0.0
121,2006-04-30,0.0
122,2006-05-07,0.0
123,2006-05-14,0.0
124,2006-05-21,652.7116665701408
125,2006-05-28,0.0
126,2006-06-04,0.0
127,2006-06-11,0.0
128,2006-06-18,850.9434647346857
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,0.0
135,2006-08-06,0.0
136,2006-08-13,818.6750486983514
137,2006-08-20,0.0
138,2006-08-27,0.0
139,2006-09-03,906.7627764497888
140,2006-09-10,0.0
141,2006-09-17,367.7630797105813
142,2006-09-24,734.0774815580696
143,2006-10-01,1301.2011960614968
144,2006-10-08,1559.8268673167775
145,2006-10-15,2370.9747559411117
146,2006-10-22,3204.8909592259206
147,2006-10-29,2260.6876976730496
148,2006-11-05,3535.086172044067
149,2006-11-12,2187.3780316369634
150,2006-11-19,1087.9404067554287
151,2006-11-26,866.5066068863109
152,2006-12-03,565.4773633244134
153,2006-12-10,508.6092867490873
154,2006-12-17,561.0970529496083
155,2006-12-24,1018.3039547898043
156,2006-12-31,0.0
157,2007-01-07,0.0
158,2007-01-14,0.0
159,2007-01-21,0.0
160,2007-01-28,0.0
161,2007-02-04,0.0
162,2007-02-11,0.0
163,2007-02-18,0.0
164,2007-02-25,0.0
165,2007-03-04,0.0
166,2007-03-11,0.0
167,2007-03-18,0.0
168,2007-03-25,268.6309143182399
169,2007-04-01,0.0
170,2007-04-08,0.0
171,2007-04-15,0.0
172,2007-04-22,0.0
173,2007-04-29,0.0
174,2007-05-06,0.0
175,2007-05-13,230.1065916707184
176,2007-05-20,0.0
177,2007-05-27,269.183797269435
178,2007-06-03,0.0
179,2007-06-10,519.3293423841517
180,2007-06-17,0.0
181,2007-06-24,0.0
182,2007-07-01,0.0
183,2007-07-08,663.539475562983
184,2007-07-15,0.0
185,2007-07-22,205.2166842356842
186,2007-07-29,441.34257919838984
187,2007-08-05,507.68067495470746
188,2007-08-12,0.0
189,2007-08-19,357.6195938534827
190,2007-08-26,373.74041499002647
191,2007-09-02,352.2355620713939
192,2007-09-09,227.4580064693491
193,2007-09-16,811.5469081819749
194,2007-09-23,421.4521321096683
195,2007-09-30,1481.385135667112
196,2007-10-07,2395.960702157514
197,2007-10-14,2335.82022071008
198,2007-10-21,2276.049125736004
199,2007-10-28,2475.4888590325427
200,2007-11-04,1898.8499736644656
201,2007-11-11,1553.0288633127143
202,2007-11-18,389.3753445810743
203,2007-11-25,1333.9836992287403
204,2007-12-02,554.5214675702475
205,2007-12-09,747.5527866007037
206,2007-12-16,594.7083051339258
207,2007-12-23,0.0
208,2007-12-30,221.28711449795097
209,2008-01-06,352.85916732731863
210,2008-01-13,0.0
211,2008-01-20,147.45262342198217
212,2008-01-27,0.0
213,2008-02-03,417.1040816699864
214,2008-02-10,0.0
215,2008-02-17,0.0
216,2008-02-24,423.5337058927037
217,2008-03-02,0.0
218,2008-03-09,0.0
219,2008-03-16,0.0
220,2008-03-23,0.0
221,2008-03-30,561.3317937743576
222,2008-04-06,362.38789529526895
223,2008-04-13,159.0059034260561
224,2008-04-20,0.0
225,2008-04-27,274.421613068796
226,2008-05-04,0.0
227,2008-05-11,0.0
228,2008-05-18,192.59309338126212
229,2008-05-25,0.0
230,2008-06-01,0.0
231,2008-06-08,0.0
232,2008-06-15,0.0
233,2008-06-22,0.0
234,2008-06-29,0.0
235,2008-07-06,0.0
236,2008-07-13,192.61595035775576
237,2008-07-20,0.0
238,2008-07-27,211.34039235787102
239,2008-08-03,311.9198172795263
240,2008-08-10,165.68057203235247
241,2008-08-17,0.0
242,2008-08-24,279.23173439040875
243,2008-08-31,0.0
244,2008-09-07,318.74133967455515
245,2008-09-14,711.4761566226401
246,2008-09-21,989.0260762008444
247,2008-09-28,1174.1686341069947
248,2008-10-05,2177.328236090533
249,2008-10-12,2249.516801312663
250,2008-10-19,2191.0967572888762
251,2008-10-26,2318.577970440324
252,2008-11-02,1733.4629249703075
253,2008-11-09,2118.302679682988
254,2008-11-16,1121.3292984314246
255,2008-11-23,688.6586494263626
256,2008-11-30,820.4291335993238
257,2008-12-07,799.4893708587119
258,2008-12-14,403.4522264082247
259,2008-12-21,466.5165685504818
260,2008-12-28,186.38839359928275
261,2009-01-04,317.4732288873026
262,2009-01-11,175.7779082057217
263,2009-01-18,0.0
264,2009-01-25,157.71357557503424
265,2009-02-01,264.7686140598315
266,2009-02-08,306.4296294193329
267,2009-02-15,405.3721800756365
268,2009-02-22,0.0
269,2009-03-01,511.58605707591215
270,2009-03-08,309.6260932782538
271,2009-03-15,140.5454815557062
272,2009-03-22,0.0
273,2009-03-29,0.0
274,2009-04-05,0.0
275,2009-04-12,218.03679077465154
276,2009-04-19,0.0
277,2009-04-26,541.0152032222069
278,2009-05-03,0.0
279,2009-05-10,0.0
280,2009-05-17,0.0
281,2009-05-24,0.0
282,2009-05-31,0.0
283,2009-06-07,168.64317525287453
284,2009-06-14,474.24923329369983
285,2009-06-21,422.15279083390817
286,2009-06-28,430.99346978733905
287,2009-07-05,181.94594203074513
288,2009-07-12,0.0
289,2009-07-19,329.7409301890782
290,2009-07-26,0.0
291,2009-08-02,0.0
292,2009-08-09,134.9384493406793
293,2009-08-16,263.26312283444736
294,2009-08-23,582.813656486201
295,2009-08-30,1566.1633449270248
296,2009-09-06,1729.1927363807556
297,2009-09-13,2861.0677276032784
298,2009-09-20,3720.604469281178
299,2009-09-27,4659.751894330381
300,2009-10-04,4367.711499302446
301,2009-10-11,5738.350563539385
302,2009-10-18,7602.278168450922
303,2009-10-25,6936.575491591831
304,2009-11-01,6237.009013876213
305,2009-11-08,5485.768637608348
306,2009-11-15,3577.0117622484718
307,2009-11-22,2369.049270289685
308,2009-11-29,1790.8461159236272
309,2009-12-06,1167.382077706388
310,2009-12-13,991.84213366084
311,2009-12-20,493.1668336179276
312,2009-12-27,917.9861920699076
313,2010-01-03,566.5177360515464
314,2010-01-10,689.0300833327524
315,2010-01-17,412.5317747025475
316,2010-01-24,369.98046274027456
317,2010-01-31,382.1931350290562
318,2010-02-07,291.32628600649525
319,2010-02-14,0.0
320,2010-02-21,0.0
321,2010-02-28,197.45960640820718
322,2010-03-07,101.47393973014209
323,2010-03-14,110.3803619542324
324,2010-03-21,316.24791284808845
325,2010-03-28,264.01669499112523
326,2010-04-04,105.13115206808341
327,2010-04-11,206.60626321238945
328,2010-04-18,111.54332037144118
329,2010-04-25,125.16889132973341
330,2010-05-02,0.0
331,2010-05-09,0.0
332,2010-05-16,0.0
333,2010-05-23,0.0
334,2010-05-30,0.0
335,2010-06-06,146.59111221488155
336,2010-06-13,0.0
337,2010-06-20,0.0
338,2010-06-27,0.0
339,2010-07-04,0.0
340,2010-07-11,0.0
341,2010-07-18,0.0
342,2010-07-25,0.0
343,2010-08-01,0.0
344,2010-08-08,0.0
345,2010-08-15,101.95039918612268
346,2010-08-22,334.3569989989869
347,2010-08-29,567.0962244592607
348,2010-09-05,759.1833366751904
349,2010-09-12,1278.5749488917734
350,2010-09-19,948.6354392094114
351,2010-09-26,1791.7986646007832
352,2010-10-03,2689.2838066139534
353,2010-10-10,1689.2249297685696
354,2010-10-17,1806.0473542360094
355,2010-10-24,1435.2009148392353
356,2010-10-31,1460.1122892550438
357,2010-11-07,1231.5147147081923
358,2010-11-14,877.9870542052043
359,2010-11-21,494.61221760570584
360,2010-11-28,756.5607894499569
361,2010-12-05,609.6707826738785
362,2010-12-12,584.2769486964635
363,2010-12-19,215.35392286036029
364,2010-12-26,150.28286913769668
365,2011-01-02,865.2519225922284
366,2011-01-09,346.24594803418984
367,2011-01-16,480.42017685360463
368,2011-01-23,509.7638517942275
369,2011-01-30,210.66382629953068
370,2011-02-06,300.34389095823775
371,2011-02-13,199.84110245124373
372,2011-02-20,405.30761191827713
373,2011-02-27,0.0
374,2011-03-06,161.40123375691647
375,2011-03-13,85.46974980939092
376,2011-03-20,180.68277655243355
377,2011-03-27,0.0
378,2011-04-03,0.0
379,2011-04-10,156.1660112329388
380,2011-04-17,99.4515661980257
381,2011-04-24,0.0
382,2011-05-01,0.0
383,2011-05-08,73.43544145408904
384,2011-05-15,203.3409758572595
385,2011-05-22,213.5390493780286
386,2011-05-29,167.02217660829177
387,2011-06-05,84.33531076833091
388,2011-06-12,0.0
389,2011-06-19,0.0
390,2011-06-26,0.0
391,2011-07-03,92.84103686487501
392,2011-07-10,0.0
393,2011-07-17,269.6937504475639
394,2011-07-24,0.0
395,2011-07-31,0.0
396,2011-08-07,214.84030138114375
397,2011-08-14,290.994306663183
398,2011-08-21,273.04542014313733
399,2011-08-28,176.58642467562606
400,2011-09-04,522.6242030452958
401,2011-09-11,1051.8591663415234
402,2011-09-18,1122.1711756541245
403,2011-09-25,1399.144759935725
404,2011-10-02,1963.2490309321079
405,2011-10-09,1909.2761894294038
406,2011-10-16,1222.297344865869
407,2011-10-23,1261.8892102577317
408,2011-10-30,812.1609917741251
409,2011-11-06,811.2426357729494
410,2011-11-13,811.9101687755676
411,2011-11-20,549.5201413436318
412,2011-11-27,520.7113957403027
413,2011-12-04,613.8461596946136
414,2011-12-11,562.4350193166484
415,2011-12-18,141.9202521367495
416,2011-12-25,462.7393969250228
417,2012-01-01,374.0016956993068
418,2012-01-08,257.5921049881601
419,2012-01-15,311.21083250502807
420,2012-01-22,200.3459158812927
421,2012-01-29,195.57427381429284
422,2012-02-05,303.0049465529172
423,2012-02-12,179.118679415129
424,2012-02-19,0.0
425,2012-02-26,197.12188697383723
426,2012-03-04,72.36861875194
427,2012-03-11,120.79904612600494
428,2012-03-18,504.43086809145706
429,2012-03-25,113.73708039427673
430,2012-04-01,226.62703493648218
431,2012-04-08,0.0
432,2012-04-15,0.0
433,2012-04-22,0.0
434,2012-04-29,265.184691603279
435,2012-05-06,0.0
436,2012-05-13,0.0
437,2012-05-20,0.0
438,2012-05-27,116.07104975023354
439,2012-06-03,0.0
440,2012-06-10,186.1308385308747
441,2012-06-17,0.0
442,2012-06-24,0.0
443,2012-07-01,78.60641630994662
444,2012-07-08,0.0
445,2012-07-15,0.0
446,2012-07-22,62.15810261768752
447,2012-07-29,0.0
448,2012-08-05,0.0
449,2012-08-12,91.29759102312387
450,2012-08-19,180.82774188734126
451,2012-08-26,401.6090604039052
452,2012-09-02,542.7962373333357
453,2012-09-09,995.2238921868855
454,2012-09-16,1149.0430620935836
455,2012-09-23,1509.4317769584172
456,2012-09-30,1904.795498815342
457,2012-10-07,1818.6110508411398
458,2012-10-14,1796.924343208343
459,2012-10-21,1319.7841827462953
460,2012-10-28,803.0395725063512
461,2012-11-04,630.7777651852862
462,2012-11-11,889.8977058817104
463,2012-11-18,785.856761796872
464,2012-11-25,642.956770051622
465,2012-12-02,1089.3024077272173
466,2012-12-09,752.4724333356301
467,2012-12-16,770.3617038214197
468,2012-12-23,553.9349237119105
469,2012-12-30,1248.3636527687263
470,2013-01-06,6378.4777011149845
471,2013-01-13,5628.787414298834
472,2013-01-20,1221.9864127665571
473,2013-01-27,736.6274859712693
474,2013-02-03,424.67144356311854
475,2013-02-10,184.68936837785287
476,2013-02-17,230.1550792726661
477,2013-02-24,168.64175333945477
478,2013-03-03,71.18120806085508
479,2013-03-10,224.29775961102126
480,2013-03-17,63.836790713638166
481,2013-03-24,149.007815268541
482,2013-03-31,125.25354082879008
483,2013-04-07,66.03527131184303
484,2013-04-14,153.6226228840979
485,2013-04-21,76.69848192621953
486,2013-04-28,112.38779927071839
487,2013-05-05,157.03169582147783
488,2013-05-12,0.0
489,2013-05-19,59.88601100810186
490,2013-05-26,56.85858362951745
491,2013-06-02,0.0
492,2013-06-09,51.49226292094505
493,2013-06-16,0.0
494,2013-06-23,121.66629089120785
495,2013-06-30,84.68202277786527
496,2013-07-07,126.85429071916272
497,2013-07-14,98.76332631433372
498,2013-07-21,0.0
499,2013-07-28,54.72505407245795
500,2013-08-04,94.91808365474338
501,2013-08-11,78.8438382019174
502,2013-08-18,208.45800798544693
503,2013-08-25,346.09552896817786
504,2013-09-01,670.1002457112453
505,2013-09-08,955.2268844436171
506,2013-09-15,1431.2877676537253
507,2013-09-22,1756.2298240224131
508,2013-09-29,1771.6367331981241
509,2013-10-06,2078.4695564630706
510,2013-10-13,1657.2817867866183
511,2013-10-20,1826.484195948501
512,2013-10-27,1359.89830580647
513,2013-11-03,1468.954359916138
514,2013-11-10,1047.311609193923
515,2013-11-17,951.4421787176976
516,2013-11-24,769.0743500923048
517,2013-12-01,736.2727157779697
518,2013-12-08,575.3426899496814
519,2013-12-15,412.389914950745
520,2013-12-22,626.8939608695988
521,2013-12-29,836.9845674230788
522,2014-01-05,866.2704354779107
523,2014-01-12,863.9907224562767
524,2014-01-19,566.138612831698
525,2014-01-26,411.4771110649694
526,2014-02-02,200.02061769023916
527,2014-02-09,218.15706403453396
528,2014-02-16,198.81789411591248
529,2014-02-23,198.60817009063234
530,2014-03-02,211.8520991763582
531,2014-03-09,251.0766141406169
532,2014-03-16,166.66817586149125
533,2014-03-23,182.162547532444
534,2014-03-30,120.91839607670072
535,2014-04-06,211.44084323477261
536,2014-04-13,0.0
537,2014-04-20,98.75325232778393
538,2014-04-27,135.88487900891698
539,2014-05-04,46.48913802899557
540,2014-05-11,113.25721004276372
541,2014-05-18,86.42461286239765
542,2014-05-25,112.04827264920777
543,2014-06-01,0.0
544,2014-06-08,82.71890455094558
545,2014-06-15,130.7201236254092
546,2014-06-22,88.59593283522662
547,2014-06-29,0.0
548,2014-07-06,78.15492282961019
549,2014-07-13,63.746439604208646
550,2014-07-20,295.93111258958874
