,date,acute bronchitis
0,2004-01-04,0.0
1,2004-01-11,22.177793499414374
2,2004-01-18,0.0
3,2004-01-25,19.238904675464195
4,2004-02-01,0.0
5,2004-02-08,20.13280756570332
6,2004-02-15,0.0
7,2004-02-22,27.9108343963386
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,19.168932028984305
11,2004-03-21,0.0
12,2004-03-28,54.704746154813456
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,0.0
18,2004-05-09,0.0
19,2004-05-16,50.413440736857154
20,2004-05-23,33.307815137116656
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,57.13864293358248
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,33.902232192425195
30,2004-08-01,48.26416855557306
31,2004-08-08,31.856879786507605
32,2004-08-15,41.58335297824771
33,2004-08-22,59.84249613236744
34,2004-08-29,0.0
35,2004-09-05,22.790100045932245
36,2004-09-12,26.28906301128647
37,2004-09-19,26.627792768172803
38,2004-09-26,26.52880835477512
39,2004-10-03,44.39396863342128
40,2004-10-10,0.0
41,2004-10-17,17.98453668626642
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,61.79316763963857
45,2004-11-14,0.0
46,2004-11-21,0.0
47,2004-11-28,0.0
48,2004-12-05,0.0
49,2004-12-12,41.35401675495153
50,2004-12-19,0.0
51,2004-12-26,30.418353249316056
52,2005-01-02,34.22376056635689
53,2005-01-09,13.964645736267766
54,2005-01-16,0.0
55,2005-01-23,16.81696560119462
56,2005-01-30,21.783968381749848
57,2005-02-06,0.0
58,2005-02-13,18.54174690246714
59,2005-02-20,0.0
60,2005-02-27,30.21529007913388
61,2005-03-06,0.0
62,2005-03-13,24.714220565653306
63,2005-03-20,15.46319584214288
64,2005-03-27,34.41427707845815
65,2005-04-03,23.518106473297888
66,2005-04-10,14.161561821051693
67,2005-04-17,18.231478473517843
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,17.691352622826674
71,2005-05-15,20.794942870208203
72,2005-05-22,18.499087796250922
73,2005-05-29,34.90351307110631
74,2005-06-05,0.0
75,2005-06-12,39.416188923762824
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,0.0
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,0.0
86,2005-08-28,26.371028013186937
87,2005-09-04,0.0
88,2005-09-11,12.694893322723068
89,2005-09-18,28.637033744542187
90,2005-09-25,0.0
91,2005-10-02,0.0
92,2005-10-09,34.727287781354875
93,2005-10-16,13.896193544376336
94,2005-10-23,28.038758783007882
95,2005-10-30,0.0
96,2005-11-06,0.0
97,2005-11-13,12.743771740846496
98,2005-11-20,21.481786947734715
99,2005-11-27,14.236023742926955
100,2005-12-04,0.0
101,2005-12-11,27.783680762564536
102,2005-12-18,12.304266487852068
103,2005-12-25,20.729996606586937
104,2006-01-01,34.17687346977076
105,2006-01-08,0.0
106,2006-01-15,0.0
107,2006-01-22,11.38988594271343
108,2006-01-29,12.110421659748527
109,2006-02-05,27.23530583530683
110,2006-02-12,11.92750450267336
111,2006-02-19,32.33552556002069
112,2006-02-26,20.5844462124016
113,2006-03-05,33.58841209525092
114,2006-03-12,19.265881099335623
115,2006-03-19,0.0
116,2006-03-26,14.846345202259311
117,2006-04-02,20.954060218305713
118,2006-04-09,19.304874058605268
119,2006-04-16,0.0
120,2006-04-23,26.383477488683063
121,2006-04-30,0.0
122,2006-05-07,25.893964694238115
123,2006-05-14,40.629102385299454
124,2006-05-21,22.94256286636142
125,2006-05-28,0.0
126,2006-06-04,0.0
127,2006-06-11,0.0
128,2006-06-18,26.862797365613375
129,2006-06-25,10.521808617182284
130,2006-07-02,17.532184618824473
131,2006-07-09,9.480802385959224
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,0.0
135,2006-08-06,9.070052410651666
136,2006-08-13,10.776062949536485
137,2006-08-20,0.0
138,2006-08-27,0.0
139,2006-09-03,0.0
140,2006-09-10,15.663676430262258
141,2006-09-17,0.0
142,2006-09-24,0.0
143,2006-10-01,0.0
144,2006-10-08,26.660637595656564
145,2006-10-15,10.744333609696412
146,2006-10-22,0.0
147,2006-10-29,8.035262786206872
148,2006-11-05,21.911430885079138
149,2006-11-12,10.72411814470931
150,2006-11-19,0.0
151,2006-11-26,11.220195190691697
152,2006-12-03,0.0
153,2006-12-10,0.0
154,2006-12-17,24.77576321126889
155,2006-12-24,50.00740510259317
156,2006-12-31,0.0
157,2007-01-07,13.731630265219234
