,date,/m/0g9pc
0,2004-01-04,18992.670051413304
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,10249.360066931624
4,2004-02-01,6416.236227663052
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,14726.46296446738
9,2004-03-07,10618.854464934679
10,2004-03-14,0.0
11,2004-03-21,15567.561499415076
12,2004-03-28,4932.757694516579
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,5144.943776595951
16,2004-04-25,8630.399965252094
17,2004-05-02,8388.585544175305
18,2004-05-09,7044.674583062349
19,2004-05-16,0.0
20,2004-05-23,12491.794158344841
21,2004-05-30,12352.587483685307
22,2004-06-06,9264.29885441913
23,2004-06-13,6717.997652872405
24,2004-06-20,11496.407519847553
25,2004-06-27,8551.183027158066
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,8100.573116053117
31,2004-08-08,0.0
32,2004-08-15,21442.37379073271
33,2004-08-22,5788.722680327653
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,0.0
37,2004-09-19,23872.664832276725
38,2004-09-26,0.0
39,2004-10-03,20005.847931877764
40,2004-10-10,0.0
41,2004-10-17,9924.794210855069
42,2004-10-24,12408.888647833357
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,6847.152082192948
46,2004-11-21,5718.672063766851
47,2004-11-28,5193.828364396958
48,2004-12-05,4989.205916033235
49,2004-12-12,0.0
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,14641.216396255912
54,2005-01-16,0.0
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,10718.43132357672
58,2005-02-13,3646.205392767735
59,2005-02-20,12595.73889464559
60,2005-02-27,3307.1758507964732
61,2005-03-06,0.0
62,2005-03-13,0.0
63,2005-03-20,6504.368951255709
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,5983.628976161597
68,2005-04-24,0.0
69,2005-05-01,6804.763977656541
70,2005-05-08,10732.168456762121
71,2005-05-15,9714.966157782628
72,2005-05-22,7081.578701634727
73,2005-05-29,7934.633945262153
74,2005-06-05,0.0
