,date,/m/0cycc
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,1940.0753104321227
3,2004-01-25,1655.1211724661705
4,2004-02-01,1356.4972606278209
5,2004-02-08,3245.988001857101
6,2004-02-15,2506.1153355255196
7,2004-02-22,1596.3802550876308
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,1059.2533451431166
11,2004-03-21,0.0
12,2004-03-28,1527.7180241639041
13,2004-04-04,1613.0636840067925
14,2004-04-11,1426.3034949698833
15,2004-04-18,1397.6375955941019
16,2004-04-25,1282.4420584942125
17,2004-05-02,973.7325149774356
18,2004-05-09,841.7391380114435
19,2004-05-16,1270.8347770773344
20,2004-05-23,0.0
21,2004-05-30,1682.0726741577384
22,2004-06-06,1268.4560257065577
23,2004-06-13,740.1721953981508
24,2004-06-20,0.0
25,2004-06-27,4116.869852611527
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,0.0
31,2004-08-08,1097.7875901453249
32,2004-08-15,0.0
33,2004-08-22,1455.6626676354758
34,2004-08-29,1163.057079466638
35,2004-09-05,0.0
36,2004-09-12,1193.6502955823296
37,2004-09-19,830.1431354648735
38,2004-09-26,2559.1282401411513
39,2004-10-03,7972.704011012452
40,2004-10-10,7807.808111718232
41,2004-10-17,11264.821814727062
42,2004-10-24,8039.589696579298
43,2004-10-31,2972.0974809140307
44,2004-11-07,2116.0211314296785
45,2004-11-14,0.0
46,2004-11-21,2401.7675879595186
47,2004-11-28,1729.9524467810802
48,2004-12-05,4643.656488398159
49,2004-12-12,2320.796131074033
50,2004-12-19,1486.3132426671416
51,2004-12-26,0.0
52,2005-01-02,3052.0936205847306
53,2005-01-09,3270.704243248717
54,2005-01-16,2161.2385328699474
55,2005-01-23,2692.796679335752
56,2005-01-30,2325.3093129606928
57,2005-02-06,2374.7684431372013
58,2005-02-13,1904.7367318214208
59,2005-02-20,5009.375487137808
60,2005-02-27,4159.832984595258
61,2005-03-06,2585.865188575257
62,2005-03-13,1641.6458139361077
63,2005-03-20,2052.8146039027624
64,2005-03-27,2914.422635869325
65,2005-04-03,0.0
66,2005-04-10,1714.9313697764271
67,2005-04-17,0.0
68,2005-04-24,1364.562947937827
69,2005-05-01,1256.385312129288
70,2005-05-08,0.0
71,2005-05-15,989.0295356050677
72,2005-05-22,2149.4642481985816
73,2005-05-29,1241.1796593397014
74,2005-06-05,0.0
75,2005-06-12,2291.603546085782
76,2005-06-19,931.7489334585896
77,2005-06-26,795.8750523531438
78,2005-07-03,795.983674547736
79,2005-07-10,1066.7017659354397
80,2005-07-17,648.5060941930376
81,2005-07-24,1925.4982381494383
82,2005-07-31,1368.7134832605173
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,0.0
86,2005-08-28,681.0155933547413
87,2005-09-04,1455.756193365041
88,2005-09-11,0.0
89,2005-09-18,4055.3402245216707
90,2005-09-25,3514.8711429033756
91,2005-10-02,8251.92959224132
92,2005-10-09,11539.87139939323
93,2005-10-16,9628.09056955599
94,2005-10-23,7116.830876612672
95,2005-10-30,10345.618229121634
96,2005-11-06,6689.5819534179
97,2005-11-13,6075.9404947107805
98,2005-11-20,4550.062493948067
99,2005-11-27,5345.402827984666
100,2005-12-04,4986.189941354882
101,2005-12-11,3076.515072313499
102,2005-12-18,3304.531692336798
103,2005-12-25,4379.0241823148335
104,2006-01-01,2689.6145070400858
105,2006-01-08,3151.3709732097095
106,2006-01-15,2832.6480203728547
107,2006-01-22,3508.2495491433
108,2006-01-29,2307.8042368674714
109,2006-02-05,1863.293389657269
110,2006-02-12,1873.5858126456803
111,2006-02-19,2389.577080349525
112,2006-02-26,3434.00829241335
113,2006-03-05,3397.3847351810186
114,2006-03-12,4420.219934249276
115,2006-03-19,4180.0828167013915
116,2006-03-26,3146.0318627371394
117,2006-04-02,2084.1736205606917
118,2006-04-09,2190.635129626526
119,2006-04-16,2245.82328107426
120,2006-04-23,3276.3933908718463
121,2006-04-30,3755.2248720639845
122,2006-05-07,2419.74499146096
123,2006-05-14,3043.1812321116904
124,2006-05-21,3989.524151440364
125,2006-05-28,4133.162186262099
126,2006-06-04,1346.1274958125261
127,2006-06-11,1395.8883484561381
128,2006-06-18,955.8014919091951
129,2006-06-25,1406.4369703662626
130,2006-07-02,1184.0820224788467
131,2006-07-09,1444.7912726092636
132,2006-07-16,427.8621455651343
133,2006-07-23,1212.6111237876676
134,2006-07-30,1776.6758951039399
135,2006-08-06,1174.9001624678515
136,2006-08-13,1033.1960964250893
137,2006-08-20,613.3583363120935
138,2006-08-27,970.7726803573103
139,2006-09-03,1027.6053553741108
140,2006-09-10,1860.509572212601
141,2006-09-17,540.7887863914835
142,2006-09-24,1689.7109344504995
143,2006-10-01,2197.617396332203
144,2006-10-08,2103.8267824914938
145,2006-10-15,3687.6541289584457
146,2006-10-22,2752.550376810563
147,2006-10-29,4146.979893272277
148,2006-11-05,2551.500784625748
149,2006-11-12,3652.9154241128595
150,2006-11-19,2495.558063257729
151,2006-11-26,2221.2316969226613
152,2006-12-03,802.6591254156064
153,2006-12-10,2104.0468780151205
154,2006-12-17,1341.532508463231
155,2006-12-24,2810.1785371806986
156,2006-12-31,1939.0113810253115
157,2007-01-07,1837.080275466007
158,2007-01-14,810.3229370720968
159,2007-01-21,2228.2307403747327
160,2007-01-28,2166.789012093563
161,2007-02-04,4931.186375851832
162,2007-02-11,4022.766689024581
163,2007-02-18,3489.74244089664
164,2007-02-25,2656.481213069825
165,2007-03-04,2084.884213650698
166,2007-03-11,1529.8195397219988
167,2007-03-18,1751.71462529478
168,2007-03-25,1035.239429152464
169,2007-04-01,601.9890954078548
170,2007-04-08,1176.3693944382728
171,2007-04-15,943.6381841132693
172,2007-04-22,642.5277252069686
173,2007-04-29,1443.5907054293712
174,2007-05-06,1253.2807003930125
175,2007-05-13,1339.1854740471656
176,2007-05-20,971.9336287032334
177,2007-05-27,610.9558836437219
178,2007-06-03,695.5110401864895
179,2007-06-10,761.519897338539
180,2007-06-17,300.24525754209327
181,2007-06-24,701.1032248381387
182,2007-07-01,839.1241263112204
183,2007-07-08,852.6947030934342
184,2007-07-15,0.0
185,2007-07-22,1070.8606205988947
186,2007-07-29,378.5682047943393
187,2007-08-05,879.9445834385721
188,2007-08-12,418.94394309394977
189,2007-08-19,797.9708581089147
190,2007-08-26,585.1874599615787
191,2007-09-02,702.1727727909166
192,2007-09-09,1019.1754453245492
193,2007-09-16,701.7619479318961
194,2007-09-23,1905.2952116039523
195,2007-09-30,3057.287933312466
196,2007-10-07,2940.4040646750595
197,2007-10-14,3138.4783934650536
198,2007-10-21,2654.5676520640163
199,2007-10-28,3574.187180963704
200,2007-11-04,3340.5369352385896
201,2007-11-11,3105.8413569371287
202,2007-11-18,1929.5388222829251
203,2007-11-25,1645.3353493280356
204,2007-12-02,2091.5488589886927
205,2007-12-09,1207.3249586178138
206,2007-12-16,1353.1201571057923
207,2007-12-23,1518.5134606824201
208,2007-12-30,1545.3981013889363
209,2008-01-06,1468.7202910768833
210,2008-01-13,1521.6676282826902
211,2008-01-20,2243.983620284573
212,2008-01-27,1377.1865066230566
213,2008-02-03,1921.108679453627
214,2008-02-10,2321.599581444393
215,2008-02-17,4082.867826161579
216,2008-02-24,3024.184604677696
217,2008-03-02,2773.4350998013238
218,2008-03-09,1451.056242776311
219,2008-03-16,1179.690908755793
220,2008-03-23,1537.7656439095877
221,2008-03-30,1232.7188657871654
222,2008-04-06,1196.3313343184632
223,2008-04-13,1415.3657942125728
224,2008-04-20,1485.1906968285114
225,2008-04-27,465.80579530263776
226,2008-05-04,1440.1924509490377
227,2008-05-11,1259.771033635811
228,2008-05-18,494.2360262396621
229,2008-05-25,434.7423811086483
230,2008-06-01,596.3473434267268
231,2008-06-08,496.9839820153399
232,2008-06-15,587.6077186842706
233,2008-06-22,877.6854560564294
234,2008-06-29,840.8185103945203
235,2008-07-06,231.03687036472323
236,2008-07-13,357.30110919280594
237,2008-07-20,516.0797704127896
238,2008-07-27,945.0423603709233
239,2008-08-03,384.7248390243021
240,2008-08-10,194.266209150574
241,2008-08-17,575.9128929442103
242,2008-08-24,578.8567521656012
243,2008-08-31,825.0631129286825
244,2008-09-07,990.4380799719977
245,2008-09-14,1568.050975280133
246,2008-09-21,852.2860499532139
247,2008-09-28,2358.3394657312065
248,2008-10-05,2375.4677755021876
249,2008-10-12,3248.7528540718095
250,2008-10-19,3703.0715987498784
251,2008-10-26,3863.7921606183195
252,2008-11-02,1803.1976463787516
253,2008-11-09,4939.836847728128
254,2008-11-16,2399.5915669161363
255,2008-11-23,1708.7059916093424
256,2008-11-30,1354.5753107840465
257,2008-12-07,2097.5599620263147
258,2008-12-14,1522.793541550326
259,2008-12-21,1243.3906468814662
260,2008-12-28,1352.1988383193575
261,2009-01-04,1460.9598242047239
262,2009-01-11,1345.421143862985
263,2009-01-18,1118.5036636003936
264,2009-01-25,2358.248774429829
265,2009-02-01,1532.187966204656
266,2009-02-08,1831.4437628546036
267,2009-02-15,1822.4910459770804
268,2009-02-22,1822.1583104735057
269,2009-03-01,2181.9312206305704
270,2009-03-08,2341.192403348673
271,2009-03-15,2289.2757318513186
272,2009-03-22,2339.9318060376586
273,2009-03-29,1206.1437245189218
274,2009-04-05,1131.6596725218153
275,2009-04-12,989.5265831478459
276,2009-04-19,4538.223364295149
277,2009-04-26,130627.43068687656
278,2009-05-03,31451.918673229353
279,2009-05-10,15481.708378768664
280,2009-05-17,10981.902694930763
281,2009-05-24,5611.566870987827
282,2009-05-31,5063.869432700333
283,2009-06-07,4574.221399008334
284,2009-06-14,4245.070159202956
285,2009-06-21,2769.055870694804
286,2009-06-28,2801.0847104343625
287,2009-07-05,2751.0925301272787
288,2009-07-12,3559.7861942972904
289,2009-07-19,4205.883194304108
290,2009-07-26,3851.4398422879676
291,2009-08-02,3358.209640352754
292,2009-08-09,3785.3926928684796
293,2009-08-16,5206.108928160595
294,2009-08-23,8400.82876656565
295,2009-08-30,10533.446428135037
296,2009-09-06,16980.332089001517
297,2009-09-13,15495.932947483556
298,2009-09-20,15133.294280013903
299,2009-09-27,15649.73408713848
300,2009-10-04,18718.679991518613
301,2009-10-11,23785.80530614563
302,2009-10-18,30609.466344738936
303,2009-10-25,29208.311185940853
304,2009-11-01,21146.85427779199
305,2009-11-08,15861.58059034247
306,2009-11-15,11201.026952463288
307,2009-11-22,5970.872163366988
308,2009-11-29,4977.666160518235
309,2009-12-06,4863.556954774922
310,2009-12-13,4988.410912895539
311,2009-12-20,3999.520318712977
312,2009-12-27,2645.16893859132
313,2010-01-03,2864.588664152747
314,2010-01-10,2299.631816241004
315,2010-01-17,1373.9449117956942
316,2010-01-24,2257.524826777696
317,2010-01-31,1271.6069842111938
318,2010-02-07,1846.9854146114085
319,2010-02-14,1705.0686403485959
320,2010-02-21,1349.160736411418
321,2010-02-28,1262.415782394003
322,2010-03-07,1628.7163555335426
323,2010-03-14,1262.7999559090626
324,2010-03-21,1109.7532459375993
325,2010-03-28,1487.6987863238296
326,2010-04-04,1336.4677413932386
327,2010-04-11,739.7590132379637
328,2010-04-18,903.3608680997722
329,2010-04-25,1059.1121983112382
330,2010-05-02,668.1508550141929
331,2010-05-09,329.87311419814296
332,2010-05-16,973.9862801604899
333,2010-05-23,424.91418589618235
334,2010-05-30,548.7395184022847
335,2010-06-06,623.3392395781365
336,2010-06-13,399.2625404519666
337,2010-06-20,678.9343207055837
338,2010-06-27,684.5987362444167
339,2010-07-04,404.6503084074703
340,2010-07-11,284.3686608860972
341,2010-07-18,209.73985827424022
342,2010-07-25,684.5938725910727
343,2010-08-01,629.3988396327414
344,2010-08-08,818.7538744464687
345,2010-08-15,1079.1064456599802
346,2010-08-22,839.754384772641
347,2010-08-29,999.3870796169596
348,2010-09-05,1607.0634975010241
349,2010-09-12,1633.6737096334732
350,2010-09-19,2361.9293895997203
351,2010-09-26,2903.097563900897
352,2010-10-03,3377.720221288255
353,2010-10-10,2793.9879944127065
354,2010-10-17,2893.4937949348237
355,2010-10-24,2774.7927995140644
356,2010-10-31,2297.3001596282334
357,2010-11-07,2349.2643971249245
358,2010-11-14,2208.703325113916
359,2010-11-21,918.0027134217931
360,2010-11-28,1769.494231364774
361,2010-12-05,1073.0583156459927
362,2010-12-12,1805.2889660560184
363,2010-12-19,1080.1573776473622
364,2010-12-26,1626.384276445492
365,2011-01-02,1905.4401865839372
366,2011-01-09,1651.4783065403237
367,2011-01-16,1302.262407869465
368,2011-01-23,1773.394326453875
369,2011-01-30,1885.5694056696477
370,2011-02-06,1595.762746722382
371,2011-02-13,2302.093829418115
372,2011-02-20,1950.8753100783836
373,2011-02-27,1671.9488332338165
374,2011-03-06,2641.022548957937
375,2011-03-13,1723.2766354000807
376,2011-03-20,1719.5446577816854
377,2011-03-27,1456.8712152924388
378,2011-04-03,1785.904718524531
379,2011-04-10,1048.0262146785615
380,2011-04-17,1022.8114478723497
381,2011-04-24,572.2379867228389
382,2011-05-01,1046.6879801486705
383,2011-05-08,997.584094961696
384,2011-05-15,859.6782145457186
385,2011-05-22,805.5700717825786
386,2011-05-29,942.956854854877
387,2011-06-05,550.2168859893919
388,2011-06-12,777.5643499124636
389,2011-06-19,633.0823631748978
390,2011-06-26,497.73122128359825
391,2011-07-03,381.8413848121835
392,2011-07-10,540.6409479772193
393,2011-07-17,374.7671230382237
394,2011-07-24,688.3762823019908
395,2011-07-31,437.1847068404493
396,2011-08-07,500.49351457615325
397,2011-08-14,592.4049687398499
398,2011-08-21,763.6202752207578
399,2011-08-28,970.0462497384568
400,2011-09-04,1242.562991174214
401,2011-09-11,1473.3713201625799
402,2011-09-18,1890.4251971396511
403,2011-09-25,1898.7128013551571
404,2011-10-02,2322.5656557898537
405,2011-10-09,2546.84931623986
406,2011-10-16,2718.6897857371287
407,2011-10-23,2678.9434113110774
408,2011-10-30,2237.0090558560146
409,2011-11-06,1992.5573664360898
410,2011-11-13,1596.7565439596995
411,2011-11-20,1000.921843019696
412,2011-11-27,1465.681284768499
413,2011-12-04,1356.9710195484577
414,2011-12-11,1410.9638729434882
415,2011-12-18,1260.3845523046728
416,2011-12-25,1461.8249178821986
417,2012-01-01,1378.6440437177357
418,2012-01-08,1373.5141156316904
419,2012-01-15,1041.1746332856749
420,2012-01-22,1454.3307930721292
421,2012-01-29,1501.5922490515425
422,2012-02-05,1544.1835198975061
423,2012-02-12,1720.595456649535
424,2012-02-19,1827.7254986441112
425,2012-02-26,1498.7715578081004
426,2012-03-04,1625.259514268179
427,2012-03-11,1764.7835991392215
428,2012-03-18,1781.2749742972799
429,2012-03-25,1700.6244709651226
430,2012-04-01,1555.4274252997159
431,2012-04-08,1672.4263300195792
432,2012-04-15,1538.0243242479012
433,2012-04-22,1340.4883155318882
434,2012-04-29,877.8696455250067
435,2012-05-06,1128.2526158616763
436,2012-05-13,1126.1407271234564
437,2012-05-20,1004.2629987185526
438,2012-05-27,896.6158851014299
439,2012-06-03,766.3950701285879
440,2012-06-10,758.9394358942578
441,2012-06-17,871.4550626434724
442,2012-06-24,649.1066935007818
443,2012-07-01,586.0418389445631
444,2012-07-08,537.9102569636715
445,2012-07-15,839.3661411745642
446,2012-07-22,407.92335205625744
447,2012-07-29,527.9323972168286
448,2012-08-05,540.9907308259591
449,2012-08-12,1170.6173965591468
450,2012-08-19,954.8898701322429
451,2012-08-26,915.9557725471703
452,2012-09-02,1148.7720741547123
453,2012-09-09,1506.8533484128711
454,2012-09-16,1952.52328535026
455,2012-09-23,2640.7696255954856
456,2012-09-30,3061.6223479258138
457,2012-10-07,3018.441142389449
458,2012-10-14,2616.5924957470797
459,2012-10-21,2685.2556849326356
460,2012-10-28,2308.6904942465358
461,2012-11-04,2151.809935786665
462,2012-11-11,2095.1070966242014
463,2012-11-18,1443.9387065706198
464,2012-11-25,1914.347155189851
465,2012-12-02,2901.2744093029623
466,2012-12-09,2053.182158971087
467,2012-12-16,2106.359080494765
468,2012-12-23,3695.6242842920383
469,2012-12-30,4424.532779670935
470,2013-01-06,12786.109718835245
471,2013-01-13,11329.053759583394
472,2013-01-20,7240.223529594791
473,2013-01-27,5239.949762991924
474,2013-02-03,4340.885541309341
475,2013-02-10,2595.2445238280234
476,2013-02-17,2625.478698822485
477,2013-02-24,1973.2106453845886
478,2013-03-03,2013.7804823747206
479,2013-03-10,1427.0757954999103
480,2013-03-17,1591.2473035234314
481,2013-03-24,1225.6560807202168
482,2013-03-31,1659.4110749881077
483,2013-04-07,1465.092374444072
484,2013-04-14,1551.3010754743557
485,2013-04-21,994.0259555684875
486,2013-04-28,1315.8820565219248
487,2013-05-05,791.4682466716241
488,2013-05-12,810.8331015144829
489,2013-05-19,946.8353392328589
490,2013-05-26,573.5912310322209
491,2013-06-02,949.1589945401562
492,2013-06-09,733.3687363033795
493,2013-06-16,543.7894657355636
494,2013-06-23,603.0036938542456
495,2013-06-30,582.322189531751
496,2013-07-07,531.3197096842788
497,2013-07-14,489.95321311992274
498,2013-07-21,701.4820047342895
