,date,/m/0n073
0,2004-01-04,8718.67296858584
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,0.0
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,7048.92032995879
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,26901.346788894665
15,2004-04-18,0.0
16,2004-04-25,6407.432352302084
17,2004-05-02,0.0
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,8609.7435565944
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,5639.732127717405
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,7465.586978478363
35,2004-09-05,0.0
36,2004-09-12,5100.207970123558
37,2004-09-19,0.0
38,2004-09-26,13051.189341539977
39,2004-10-03,0.0
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,0.0
46,2004-11-21,7592.88599737959
47,2004-11-28,0.0
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,17214.09075378251
51,2004-12-26,0.0
52,2005-01-02,5079.140448196339
53,2005-01-09,4292.053153942353
54,2005-01-16,6622.7685211294
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,0.0
59,2005-02-20,0.0
60,2005-02-27,0.0
61,2005-03-06,0.0
62,2005-03-13,3459.492041992094
63,2005-03-20,0.0
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,3385.737964290693
67,2005-04-17,0.0
68,2005-04-24,3562.1068800107937
69,2005-05-01,0.0
70,2005-05-08,5329.680068003763
71,2005-05-15,0.0
72,2005-05-22,0.0
73,2005-05-29,0.0
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,4640.031033307955
78,2005-07-03,6582.599013875935
79,2005-07-10,0.0
80,2005-07-17,3896.4724294622933
81,2005-07-24,9585.263081243509
82,2005-07-31,9104.040410549476
83,2005-08-07,0.0
84,2005-08-14,4199.684754985806
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,3930.7133386081073
88,2005-09-11,5565.503908330688
89,2005-09-18,0.0
90,2005-09-25,0.0
91,2005-10-02,3294.3786178169444
92,2005-10-09,0.0
93,2005-10-16,3896.125707209607
94,2005-10-23,2764.10056477342
95,2005-10-30,3468.8803522734916
96,2005-11-06,0.0
97,2005-11-13,0.0
98,2005-11-20,0.0
99,2005-11-27,2576.7220727608983
100,2005-12-04,3917.268905418766
101,2005-12-11,0.0
102,2005-12-18,0.0
103,2005-12-25,0.0
104,2006-01-01,0.0
105,2006-01-08,0.0
106,2006-01-15,2768.2735355571353
107,2006-01-22,0.0
108,2006-01-29,0.0
109,2006-02-05,0.0
110,2006-02-12,0.0
111,2006-02-19,3206.7009027262975
112,2006-02-26,2363.1351085599754
113,2006-03-05,0.0
114,2006-03-12,0.0
115,2006-03-19,2031.3523818631732
116,2006-03-26,2465.421736213606
117,2006-04-02,0.0
118,2006-04-09,0.0
119,2006-04-16,0.0
120,2006-04-23,3691.6808241050862
121,2006-04-30,0.0
122,2006-05-07,0.0
123,2006-05-14,0.0
124,2006-05-21,4551.1357673908515
125,2006-05-28,0.0
126,2006-06-04,2954.8746181410997
127,2006-06-11,6485.107614899477
128,2006-06-18,0.0
129,2006-06-25,4870.611217056926
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,2981.4055803359997
133,2006-07-23,3654.4048121558385
134,2006-07-30,0.0
135,2006-08-06,3632.8297913563097
136,2006-08-13,4978.850569998638
137,2006-08-20,0.0
138,2006-08-27,7630.20537459698
139,2006-09-03,2592.1243154073677
140,2006-09-10,0.0
141,2006-09-17,0.0
142,2006-09-24,0.0
143,2006-10-01,4573.815439034276
144,2006-10-08,2501.4280899329897
145,2006-10-15,3219.493247001095
146,2006-10-22,3023.3846010825714
147,2006-10-29,2975.3692635272564
148,2006-11-05,0.0
149,2006-11-12,8233.230193747178
150,2006-11-19,0.0
151,2006-11-26,0.0
152,2006-12-03,1873.5809309641725
153,2006-12-10,0.0
154,2006-12-17,2831.565843322934
155,2006-12-24,3093.3817120560034
156,2006-12-31,0.0
157,2007-01-07,1787.7103320411807
158,2007-01-14,0.0
159,2007-01-21,3015.3489361197603
160,2007-01-28,0.0
161,2007-02-04,0.0
162,2007-02-11,2120.351858391465
163,2007-02-18,0.0
164,2007-02-25,0.0
165,2007-03-04,1658.2256812673763
166,2007-03-11,0.0
167,2007-03-18,3213.5126063999983
168,2007-03-25,1709.6186553266286
169,2007-04-01,1729.5700853411856
170,2007-04-08,2380.105747464614
171,2007-04-15,0.0
172,2007-04-22,0.0
173,2007-04-29,0.0
174,2007-05-06,0.0
175,2007-05-13,2136.96443551436
176,2007-05-20,0.0
177,2007-05-27,2593.546170973331
178,2007-06-03,0.0
179,2007-06-10,0.0
180,2007-06-17,2376.4611708663883
181,2007-06-24,0.0
182,2007-07-01,0.0
183,2007-07-08,0.0
184,2007-07-15,2284.5110242538453
185,2007-07-22,0.0
186,2007-07-29,0.0
187,2007-08-05,0.0
188,2007-08-12,0.0
189,2007-08-19,0.0
190,2007-08-26,3495.238359617402
191,2007-09-02,0.0
192,2007-09-09,0.0
193,2007-09-16,1781.9621817681007
194,2007-09-23,2241.517585206343
195,2007-09-30,0.0
196,2007-10-07,1621.1466554514923
197,2007-10-14,0.0
198,2007-10-21,0.0
199,2007-10-28,2828.590164567119
200,2007-11-04,3095.872943607368
201,2007-11-11,0.0
202,2007-11-18,2937.0311842000465
203,2007-11-25,2633.296174594076
204,2007-12-02,0.0
205,2007-12-09,0.0
206,2007-12-16,0.0
207,2007-12-23,0.0
208,2007-12-30,5054.229649453502
209,2008-01-06,2332.0779542747714
210,2008-01-13,1391.7240765804588
211,2008-01-20,0.0
212,2008-01-27,3555.7070422406996
213,2008-02-03,0.0
214,2008-02-10,2798.0963942502476
215,2008-02-17,0.0
216,2008-02-24,0.0
217,2008-03-02,0.0
218,2008-03-09,0.0
219,2008-03-16,4148.325218474117
220,2008-03-23,2133.162422830489
221,2008-03-30,0.0
222,2008-04-06,3255.3936780776694
223,2008-04-13,1966.7451387301048
224,2008-04-20,1834.935488331627
225,2008-04-27,3223.2402095452467
226,2008-05-04,0.0
227,2008-05-11,0.0
228,2008-05-18,0.0
229,2008-05-25,0.0
230,2008-06-01,1745.6830249085358
231,2008-06-08,0.0
232,2008-06-15,8459.117924688404
233,2008-06-22,5083.239049770987
234,2008-06-29,5546.181161936116
235,2008-07-06,0.0
236,2008-07-13,0.0
237,2008-07-20,2175.0291737094317
238,2008-07-27,0.0
239,2008-08-03,0.0
240,2008-08-10,0.0
241,2008-08-17,0.0
242,2008-08-24,0.0
243,2008-08-31,0.0
244,2008-09-07,0.0
245,2008-09-14,3071.8472137857716
246,2008-09-21,1721.9483081900871
247,2008-09-28,0.0
248,2008-10-05,3160.7965380356036
249,2008-10-12,1543.666818104588
250,2008-10-19,0.0
251,2008-10-26,0.0
252,2008-11-02,1558.195084519423
253,2008-11-09,2095.4974405842463
254,2008-11-16,2051.5701597101133
255,2008-11-23,0.0
256,2008-11-30,2404.486848335153
257,2008-12-07,3263.3515311865262
258,2008-12-14,2974.026482910283
259,2008-12-21,2296.993584070808
260,2008-12-28,4253.263508478774
261,2009-01-04,0.0
262,2009-01-11,3329.9080189998135
263,2009-01-18,1706.585218903703
264,2009-01-25,0.0
265,2009-02-01,3013.039733865616
266,2009-02-08,3340.101524318804
267,2009-02-15,2286.6896645602856
268,2009-02-22,2738.559572889559
269,2009-03-01,2179.548051274587
270,2009-03-08,1808.9424095172076
271,2009-03-15,1361.3942140050942
272,2009-03-22,0.0
273,2009-03-29,2142.7227388813194
274,2009-04-05,0.0
275,2009-04-12,2520.489228832223
276,2009-04-19,0.0
277,2009-04-26,4536.316819462464
278,2009-05-03,4007.6650817255027
279,2009-05-10,3132.117861554357
280,2009-05-17,5280.793155224369
281,2009-05-24,0.0
282,2009-05-31,5905.573504767129
283,2009-06-07,0.0
284,2009-06-14,3570.468756629105
285,2009-06-21,0.0
286,2009-06-28,1373.3053435489496
287,2009-07-05,0.0
288,2009-07-12,0.0
289,2009-07-19,0.0
290,2009-07-26,0.0
291,2009-08-02,0.0
292,2009-08-09,4007.7434218096173
293,2009-08-16,1732.20650973975
294,2009-08-23,0.0
295,2009-08-30,4545.587510701531
296,2009-09-06,0.0
297,2009-09-13,2706.5760165548013
298,2009-09-20,2055.072579780704
299,2009-09-27,1620.8263281013453
300,2009-10-04,2720.9220771273535
301,2009-10-11,1797.7534609499037
302,2009-10-18,5036.7849842068135
303,2009-10-25,3047.9697294391744
304,2009-11-01,1340.7248446359745
305,2009-11-08,1804.0216180178033
306,2009-11-15,1885.4262472269386
307,2009-11-22,0.0
308,2009-11-29,1933.4332057625822
309,2009-12-06,2019.3553593556264
310,2009-12-13,3487.5103618450057
311,2009-12-20,1676.8697866591133
312,2009-12-27,2655.096170191286
313,2010-01-03,0.0
314,2010-01-10,4020.324678869954
315,2010-01-17,0.0
316,2010-01-24,1874.1966811846883
317,2010-01-31,1239.1894825563013
318,2010-02-07,2266.8444905923393
319,2010-02-14,0.0
320,2010-02-21,5533.305273005142
321,2010-02-28,1587.3347225180623
322,2010-03-07,0.0
323,2010-03-14,2243.680616517971
324,2010-03-21,1160.3268642355329
325,2010-03-28,0.0
326,2010-04-04,1646.4102060292046
327,2010-04-11,0.0
328,2010-04-18,1424.124377412169
329,2010-04-25,3482.280333967834
330,2010-05-02,0.0
331,2010-05-09,2271.941938603054
332,2010-05-16,0.0
333,2010-05-23,2218.661124843666
334,2010-05-30,0.0
335,2010-06-06,1101.340313252881
336,2010-06-13,0.0
337,2010-06-20,0.0
338,2010-06-27,0.0
339,2010-07-04,0.0
340,2010-07-11,0.0
341,2010-07-18,1665.1936617786055
342,2010-07-25,1203.7149288814974
343,2010-08-01,0.0
344,2010-08-08,1122.1490372222877
345,2010-08-15,0.0
346,2010-08-22,0.0
347,2010-08-29,0.0
348,2010-09-05,1178.0871113825294
349,2010-09-12,1429.9619491097749
350,2010-09-19,0.0
351,2010-09-26,2471.168114218524
352,2010-10-03,1207.850126291989
353,2010-10-10,3246.0812966461426
354,2010-10-17,0.0
355,2010-10-24,1807.2543130510203
356,2010-10-31,3983.586988091191
357,2010-11-07,1199.327961542433
358,2010-11-14,1981.3226267563284
359,2010-11-21,0.0
360,2010-11-28,2435.8433328237024
361,2010-12-05,2675.5220524698466
362,2010-12-12,0.0
363,2010-12-19,0.0
364,2010-12-26,4324.391097450095
365,2011-01-02,2402.968872885165
366,2011-01-09,1663.259142555453
367,2011-01-16,1540.7743897218713
368,2011-01-23,2424.2440687031863
369,2011-01-30,2888.6775041659535
370,2011-02-06,2895.9740844692674
371,2011-02-13,1470.5428986541913
372,2011-02-20,1790.7298602170756
373,2011-02-27,1878.928680152483
374,2011-03-06,3799.4873917118566
375,2011-03-13,694.6404530188543
376,2011-03-20,1165.8377261976827
377,2011-03-27,3266.3092142289975
378,2011-04-03,2593.534713344317
379,2011-04-10,1569.9386324454376
380,2011-04-17,1539.0984662186988
381,2011-04-24,1116.1551251458695
382,2011-05-01,0.0
383,2011-05-08,0.0
384,2011-05-15,1916.7572866686048
385,2011-05-22,1582.9057954343955
386,2011-05-29,0.0
387,2011-06-05,0.0
388,2011-06-12,0.0
389,2011-06-19,1936.631395834594
390,2011-06-26,0.0
391,2011-07-03,0.0
392,2011-07-10,0.0
393,2011-07-17,0.0
394,2011-07-24,1841.9556150054084
395,2011-07-31,2215.982206558484
396,2011-08-07,1097.023536414853
397,2011-08-14,730.8914660184188
398,2011-08-21,649.3685135676758
399,2011-08-28,2298.5119125354977
400,2011-09-04,1238.6272779126823
401,2011-09-11,619.7795154286446
402,2011-09-18,0.0
403,2011-09-25,1151.9093404906248
404,2011-10-02,1552.6102243490936
405,2011-10-09,935.108196929799
406,2011-10-16,1893.1570462641228
407,2011-10-23,2919.3764689613026
408,2011-10-30,1952.521705885083
409,2011-11-06,1234.9580309089251
410,2011-11-13,1964.2733502999836
411,2011-11-20,1391.0054395163863
412,2011-11-27,1913.5415715939412
413,2011-12-04,1551.6164646971483
414,2011-12-11,2310.1255709662146
415,2011-12-18,1940.7210998315875
416,2011-12-25,2450.477145018682
417,2012-01-01,2772.4729843555847
418,2012-01-08,904.3208716978858
419,2012-01-15,2737.4469087253333
420,2012-01-22,2531.557131900234
421,2012-01-29,2168.135751855103
422,2012-02-05,3011.757674315825
423,2012-02-12,2815.8323981839876
424,2012-02-19,2745.459920898449
425,2012-02-26,2605.8057160356416
426,2012-03-04,3303.494392563025
427,2012-03-11,1639.0346728490397
428,2012-03-18,974.4160624544928
429,2012-03-25,1815.2113805831027
430,2012-04-01,0.0
431,2012-04-08,0.0
432,2012-04-15,1183.4826284089472
433,2012-04-22,817.4700451604056
434,2012-04-29,1234.0776206155638
435,2012-05-06,0.0
436,2012-05-13,0.0
437,2012-05-20,0.0
438,2012-05-27,1420.5513674647225
439,2012-06-03,1582.338976294487
440,2012-06-10,2507.5205544821533
441,2012-06-17,1808.108888852476
442,2012-06-24,1586.3542303711888
443,2012-07-01,2552.3599096567664
444,2012-07-08,0.0
445,2012-07-15,0.0
446,2012-07-22,610.4522072944691
447,2012-07-29,1179.7296392305998
448,2012-08-05,0.0
449,2012-08-12,1590.779853116157
450,2012-08-19,0.0
451,2012-08-26,1841.8086614342435
452,2012-09-02,2327.636284288331
453,2012-09-09,3316.958140001919
454,2012-09-16,1955.1257328289566
455,2012-09-23,2094.9096337183587
456,2012-09-30,2541.2888507251696
457,2012-10-07,1817.6131272593357
458,2012-10-14,5628.532815330726
459,2012-10-21,2093.653852966519
460,2012-10-28,2096.559212809177
461,2012-11-04,1532.0314743298195
462,2012-11-11,866.2321386937141
463,2012-11-18,2447.7266357933995
464,2012-11-25,3400.772207173931
465,2012-12-02,2634.9220207841763
466,2012-12-09,2623.5135622979196
467,2012-12-16,3597.804860336912
468,2012-12-23,3867.6140484068014
469,2012-12-30,5991.925416566813
470,2013-01-06,7739.787454843971
471,2013-01-13,5401.354440297469
472,2013-01-20,4089.6259347297837
473,2013-01-27,1670.8415687116096
474,2013-02-03,3123.5881369489907
475,2013-02-10,2496.51815192552
476,2013-02-17,2713.8146871221934
477,2013-02-24,2144.7151169366416
478,2013-03-03,1664.4781544080734
479,2013-03-10,3354.215855325851
480,2013-03-17,2217.241864915686
481,2013-03-24,4724.267743794092
482,2013-03-31,1794.787175311044
483,2013-04-07,1645.1412125592765
484,2013-04-14,2043.3677484618556
485,2013-04-21,1535.0157287378759
486,2013-04-28,1205.920652317226
487,2013-05-05,1839.8238583583238
488,2013-05-12,0.0
489,2013-05-19,509.5462819619309
490,2013-05-26,1275.1950464238168
491,2013-06-02,2477.0665933169103
492,2013-06-09,3233.546422615789
493,2013-06-16,1458.6445006970816
494,2013-06-23,0.0
495,2013-06-30,0.0
496,2013-07-07,1641.1845832716326
497,2013-07-14,1040.3448023018145
498,2013-07-21,0.0
499,2013-07-28,1717.7086458348283
500,2013-08-04,0.0
501,2013-08-11,1308.5345748234572
502,2013-08-18,0.0
503,2013-08-25,2180.4649424801514
504,2013-09-01,1745.0343054728232
505,2013-09-08,1486.7465281117597
506,2013-09-15,3077.2945314245817
507,2013-09-22,2235.507361165824
508,2013-09-29,2204.9156132277967
509,2013-10-06,2000.0571299073656
510,2013-10-13,1666.0214168707182
511,2013-10-20,2468.8507600009902
512,2013-10-27,1746.727743445538
513,2013-11-03,1386.072694848182
514,2013-11-10,1930.2421575657165
515,2013-11-17,3040.96594436303
516,2013-11-24,2356.978566479902
517,2013-12-01,3464.771161786853
518,2013-12-08,2487.577629427665
519,2013-12-15,3252.8938049358417
520,2013-12-22,2921.5639105691916
521,2013-12-29,2686.285670387612
522,2014-01-05,5307.474005068612
523,2014-01-12,3338.6855494202223
524,2014-01-19,4464.829528091076
525,2014-01-26,2879.2919649475702
526,2014-02-02,2373.0741623077042
527,2014-02-09,3265.2609853066224
528,2014-02-16,473.44831999955306
529,2014-02-23,3824.005278938382
530,2014-03-02,2466.03466987393
531,2014-03-09,3949.278261829304
532,2014-03-16,2755.100295802352
533,2014-03-23,3031.0360291768447
534,2014-03-30,2475.478918142573
535,2014-04-06,3092.905454284985
536,2014-04-13,1382.5178965870423
537,2014-04-20,1602.7469089257045
538,2014-04-27,1482.8884651696035
539,2014-05-04,2112.8174742466267
540,2014-05-11,3058.48446710429
541,2014-05-18,1393.2641539015647
542,2014-05-25,2084.3708597743566
543,2014-06-01,2537.27925579759
544,2014-06-08,2087.5860161807677
545,2014-06-15,3822.9454980749856
546,2014-06-22,1314.1877611016255
547,2014-06-29,0.0
548,2014-07-06,2119.0736285593734
549,2014-07-13,1077.7459253724512
550,2014-07-20,956.7938795737442
551,2014-07-27,1293.8489963292914
552,2014-08-03,0.0
553,2014-08-10,1209.7467213762445
554,2014-08-17,1886.575218064329
555,2014-08-24,1235.4329916801942
556,2014-08-31,1877.768701356111
557,2014-09-07,2021.9229019656852
558,2014-09-14,2758.1919331900735
559,2014-09-21,3402.801551147665
560,2014-09-28,2982.3307558588413
561,2014-10-05,2967.1181762191018
562,2014-10-12,4214.776844779891
563,2014-10-19,2205.360386232711
564,2014-10-26,3415.761190686014
565,2014-11-02,3149.3269964869487
566,2014-11-09,2912.172654721764
567,2014-11-16,2231.7371609019146
568,2014-11-23,3470.281926092201
569,2014-11-30,2431.3796887180006
570,2014-12-07,3101.76796964637
571,2014-12-14,4490.965161195623
572,2014-12-21,3466.2994635085456
573,2014-12-28,6074.746304192461
574,2015-01-04,4807.955584923339
575,2015-01-11,3281.8894793179675
576,2015-01-18,4030.5977796358993
577,2015-01-25,5607.668796455757
578,2015-02-01,3873.163129894828
579,2015-02-08,3472.11761370374
580,2015-02-15,3861.5750461082007
581,2015-02-22,3021.6069757619293
582,2015-03-01,2402.4493608364282
583,2015-03-08,5643.232940949785
584,2015-03-15,2846.331008550623
585,2015-03-22,2243.9570210499623
586,2015-03-29,4715.6361019115675
587,2015-04-05,3296.379904376837
588,2015-04-12,1986.9372057565874
589,2015-04-19,3487.6662297894036
590,2015-04-26,1061.4536656433393
591,2015-05-03,0.0
592,2015-05-10,1792.387196210707
593,2015-05-17,2111.763454511384
594,2015-05-24,1699.465428127661
595,2015-05-31,1761.5223533506298
596,2015-06-07,2117.648619670878
597,2015-06-14,438.78914432616904
598,2015-06-21,1719.8728495763546
599,2015-06-28,933.3348722435412
600,2015-07-05,1025.5857658385496
601,2015-07-12,1481.1958553361083
602,2015-07-19,0.0
603,2015-07-26,1139.162931543159
604,2015-08-02,0.0
605,2015-08-09,838.0969341556581
606,2015-08-16,1281.0612455493394
607,2015-08-23,1266.7134891268665
608,2015-08-30,2401.6435781602263
609,2015-09-06,2255.7159412005035
610,2015-09-13,1489.2318843368312
611,2015-09-20,3795.9473908811838
612,2015-09-27,3629.771129168511
613,2015-10-04,3063.3186039644265
614,2015-10-11,2649.0077675658777
615,2015-10-18,4276.47143039543
616,2015-10-25,2222.5387477473128
617,2015-11-01,3436.9791028448317
618,2015-11-08,2174.9439231006036
619,2015-11-15,1566.283537015035
620,2015-11-22,2402.649029032321
621,2015-11-29,2700.2941306705948
622,2015-12-06,2356.0069153796544
623,2015-12-13,2696.7873876478
624,2015-12-20,1799.2005475825104
625,2015-12-27,3130.2137775245164
626,2016-01-03,4972.075474437359
627,2016-01-10,3265.066310571799
628,2016-01-17,3042.5566022054195
629,2016-01-24,3641.2745677801895
630,2016-01-31,3325.921365536613
631,2016-02-07,2539.082660995682
632,2016-02-14,4832.0547818793475
633,2016-02-21,2441.626927487616
634,2016-02-28,4064.0768224110657
635,2016-03-06,2424.2897608763774
636,2016-03-13,4478.437589015226
637,2016-03-20,602.5490484181756
638,2016-03-27,2402.320688443806
639,2016-04-03,2580.3110218442853
640,2016-04-10,4723.221646794852
641,2016-04-17,2409.954017718374
642,2016-04-24,1815.9974471688736
643,2016-05-01,2729.7255718583683
644,2016-05-08,2177.4032880237255
645,2016-05-15,2298.538484695119
646,2016-05-22,2225.3572780296613
647,2016-05-29,2090.199822996144
648,2016-06-05,2256.7234399882323
649,2016-06-12,1883.1162925787305
650,2016-06-19,1473.1334725321103
651,2016-06-26,2124.962286216862
652,2016-07-03,1699.7870940400912
653,2016-07-10,1127.6831241889581
654,2016-07-17,1633.650893828434
655,2016-07-24,1526.6547147364952
656,2016-07-31,705.5386150377562
657,2016-08-07,1668.676895102052
658,2016-08-14,1862.3307849999105
659,2016-08-21,852.454052979117
660,2016-08-28,1882.4408538374466
661,2016-09-04,0.0
662,2016-09-11,2352.952923577182
663,2016-09-18,2790.0389820041364
664,2016-09-25,2356.606736132472
665,2016-10-02,2987.561013315772
666,2016-10-09,2112.0891949638153
667,2016-10-16,1349.748729815799
668,2016-10-23,3438.386747376811
669,2016-10-30,2509.7864302155554
670,2016-11-06,2710.189070022963
671,2016-11-13,3008.97637778892
672,2016-11-20,2376.474467154531
673,2016-11-27,4090.6233427192255
674,2016-12-04,3672.678257905883
675,2016-12-11,3722.8840104799942
676,2016-12-18,4931.977996312484
677,2016-12-25,3885.61272292722
678,2017-01-01,5520.251338952264
679,2017-01-08,7311.740936258726
680,2017-01-15,3747.8876042300017
681,2017-01-22,3259.4132077539334
682,2017-01-29,4424.232254667938
683,2017-02-05,5054.202912655126
684,2017-02-12,4930.252571680487
685,2017-02-19,3571.1915527984947
686,2017-02-26,3651.156993050538
687,2017-03-05,3338.6343008118547
688,2017-03-12,2980.1276487254268
689,2017-03-19,3150.2599194677227
690,2017-03-26,2900.974079764621
691,2017-04-02,3954.112885851679
692,2017-04-09,3565.0190368295075
693,2017-04-16,2035.0790234743188
694,2017-04-23,1667.9955502453795
695,2017-04-30,2040.1153129731779
696,2017-05-07,2394.976932618775
697,2017-05-14,2511.440305954294
698,2017-05-21,1248.0201667623496
699,2017-05-28,2075.9663468840777
700,2017-06-04,1365.3588725131644
701,2017-06-11,2071.4035103160704
702,2017-06-18,1212.6052131549752
703,2017-06-25,1607.4503671458738
704,2017-07-02,1305.977854932057
705,2017-07-09,1707.5469266909868
706,2017-07-16,1725.8692457272612
707,2017-07-23,1300.5242102134905
708,2017-07-30,1488.1933551808313
709,2017-08-06,1692.0722402982997
710,2017-08-13,1220.0819737793754
711,2017-08-20,1293.1040127624153
712,2017-08-27,1997.1929327761832
713,2017-09-03,2033.3258231712648
714,2017-09-10,2639.2434404059577
715,2017-09-17,2198.0674352983824
716,2017-09-24,2127.305001322158
717,2017-10-01,2607.8355284585277
718,2017-10-08,2314.887134633099
719,2017-10-15,2790.094356204513
720,2017-10-22,3089.217193009472
721,2017-10-29,3023.619696046759
722,2017-11-05,3476.5184173769208
723,2017-11-12,3866.7016486320695
724,2017-11-19,3114.875179239587
725,2017-11-26,4933.290926789442
726,2017-12-03,4209.538249739305
727,2017-12-10,3061.556518844015
728,2017-12-17,3906.401301382141
729,2017-12-24,5448.078730806045
730,2017-12-31,6112.655632341996
731,2018-01-07,4113.6813757457985
732,2018-01-14,6476.197093997019
733,2018-01-21,5889.179633467042
734,2018-01-28,6099.41171676118
735,2018-02-04,6489.952412604864
736,2018-02-11,5959.987405412834
737,2018-02-18,4575.056803851607
738,2018-02-25,3383.897632719147
739,2018-03-04,2875.14279572089
740,2018-03-11,2582.1446576818175
741,2018-03-18,3860.0449932264337
742,2018-03-25,3727.1120326879795
743,2018-04-01,3655.622144400343
744,2018-04-08,3568.9374327464366
745,2018-04-15,2390.214181054076
746,2018-04-22,2498.0364548109656
747,2018-04-29,1816.7610627211566
748,2018-05-06,1839.0530488405252
749,2018-05-13,1745.746334540339
750,2018-05-20,1441.220009822667
751,2018-05-27,630.0094656108457
752,2018-06-03,2130.9499956872028
753,2018-06-10,1900.4795690184335
754,2018-06-17,1768.0684401684825
755,2018-06-24,1213.248424192897
756,2018-07-01,1259.4045286273697
757,2018-07-08,1789.1376824540341
758,2018-07-15,0.0
759,2018-07-22,1508.3349492540685
760,2018-07-29,1347.3246445871575
761,2018-08-05,1869.1929925924917
762,2018-08-12,746.8017103454754
763,2018-08-19,1845.0942315948337
764,2018-08-26,1875.4230149692175
765,2018-09-02,832.5451730744039
766,2018-09-09,2097.7039802779077
767,2018-09-16,3747.346462873121
768,2018-09-23,4336.896959685814
769,2018-09-30,2890.0450029012736
770,2018-10-07,4015.6495757167236
771,2018-10-14,4205.496138428299
772,2018-10-21,4277.329550577278
773,2018-10-28,4369.265469963539
774,2018-11-04,3591.2414880729884
775,2018-11-11,4139.747009704739
776,2018-11-18,4597.5953736215915
777,2018-11-25,3693.668937192552
778,2018-12-02,3934.8383357026814
779,2018-12-09,4017.4985188306823
780,2018-12-16,4682.742135925179
781,2018-12-23,4783.85607439974
782,2018-12-30,5919.694278657268
783,2019-01-06,5354.006998168402
784,2019-01-13,4958.6853301015
785,2019-01-20,4541.635360851399
786,2019-01-27,6149.691395771724
787,2019-02-03,5640.306274003474
788,2019-02-10,6337.270228619895
789,2019-02-17,4415.6922329997715
790,2019-02-24,3830.249094240085
791,2019-03-03,4178.23161744702
792,2019-03-10,4021.293441843997
793,2019-03-17,3666.9019903954563
794,2019-03-24,2971.906809148559
795,2019-03-31,3169.047035050842
796,2019-04-07,2151.344232496085
797,2019-04-14,982.4463955823057
798,2019-04-21,2307.652200576803
