,date,/m/0cjf0
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,0.0
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,10443.175409967145
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,5001.555662696408
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,6622.645689954619
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,6272.756607629199
18,2004-05-09,9428.368923354466
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,5836.382405043989
28,2004-07-18,5313.374033805705
29,2004-07-25,0.0
30,2004-08-01,8171.149512735362
31,2004-08-08,14566.479162841855
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,9446.594541163326
37,2004-09-19,0.0
38,2004-09-26,0.0
39,2004-10-03,0.0
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,3542.237608515392
44,2004-11-07,0.0
45,2004-11-14,6447.782489827709
46,2004-11-21,0.0
47,2004-11-28,0.0
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,8782.868544293267
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,4218.528525883521
54,2005-01-16,0.0
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,0.0
59,2005-02-20,2937.8416532365545
60,2005-02-27,0.0
61,2005-03-06,0.0
62,2005-03-13,3060.222310915324
63,2005-03-20,2864.541780654624
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,2817.7992482895224
71,2005-05-15,0.0
72,2005-05-22,3623.117177949096
73,2005-05-29,0.0
74,2005-06-05,3907.6524265488333
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,11806.737072776205
78,2005-07-03,5506.975626455444
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,0.0
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,4641.681534910668
88,2005-09-11,4454.210966441507
89,2005-09-18,2681.275380686636
90,2005-09-25,8959.16970473776
91,2005-10-02,0.0
92,2005-10-09,0.0
93,2005-10-16,2961.1116944243545
94,2005-10-23,2480.27845126785
95,2005-10-30,0.0
96,2005-11-06,2348.0029882529657
97,2005-11-13,0.0
98,2005-11-20,3710.060162133448
99,2005-11-27,0.0
100,2005-12-04,0.0
101,2005-12-11,2383.1176611679875
102,2005-12-18,0.0
103,2005-12-25,2892.0269250659608
104,2006-01-01,0.0
105,2006-01-08,0.0
106,2006-01-15,0.0
107,2006-01-22,9142.252610386062
108,2006-01-29,2361.633242007209
109,2006-02-05,1968.8394752191625
110,2006-02-12,0.0
111,2006-02-19,0.0
112,2006-02-26,0.0
113,2006-03-05,0.0
114,2006-03-12,0.0
115,2006-03-19,0.0
116,2006-03-26,5504.02404142206
117,2006-04-02,3590.807524143379
118,2006-04-09,2144.9853928373577
119,2006-04-16,3246.1854565513136
120,2006-04-23,3036.1243377166297
121,2006-04-30,0.0
122,2006-05-07,3223.6708979636783
123,2006-05-14,2644.090996288293
124,2006-05-21,2568.104192667134
125,2006-05-28,0.0
126,2006-06-04,3106.2100657295123
127,2006-06-11,0.0
128,2006-06-18,0.0
129,2006-06-25,2365.6124697549444
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,0.0
135,2006-08-06,1048.3921499470628
136,2006-08-13,1151.2102577464127
137,2006-08-20,0.0
138,2006-08-27,0.0
139,2006-09-03,1198.6686793545696
140,2006-09-10,1262.5322894381015
141,2006-09-17,881.6341395445751
142,2006-09-24,0.0
143,2006-10-01,1234.2630113539738
144,2006-10-08,0.0
145,2006-10-15,0.0
146,2006-10-22,2605.351271940429
147,2006-10-29,0.0
148,2006-11-05,1318.8765367288786
149,2006-11-12,1186.095922872407
150,2006-11-19,988.4793957708288
151,2006-11-26,1424.1869423210649
152,2006-12-03,1176.1724827683859
153,2006-12-10,0.0
154,2006-12-17,0.0
155,2006-12-24,1023.1794039659454
156,2006-12-31,849.1733564236808
157,2007-01-07,1236.5853219956905
158,2007-01-14,1299.7409504261193
159,2007-01-21,1776.966138415506
160,2007-01-28,0.0
161,2007-02-04,1351.8871222025796
162,2007-02-11,1948.6687517697007
163,2007-02-18,2466.770642840275
164,2007-02-25,1638.8638278207147
165,2007-03-04,0.0
166,2007-03-11,1171.3131299747918
167,2007-03-18,1450.4993308505211
168,2007-03-25,0.0
169,2007-04-01,0.0
170,2007-04-08,0.0
171,2007-04-15,0.0
172,2007-04-22,1240.5747674553124
173,2007-04-29,974.5887498686574
174,2007-05-06,1192.7223552596747
175,2007-05-13,945.4312994317714
176,2007-05-20,2402.8330118255917
177,2007-05-27,0.0
178,2007-06-03,0.0
179,2007-06-10,2650.6196470987397
180,2007-06-17,0.0
181,2007-06-24,1987.3912371919682
182,2007-07-01,1561.135036071573
183,2007-07-08,2469.820026584336
184,2007-07-15,1276.6712496976813
185,2007-07-22,1510.532315837915
186,2007-07-29,1259.3849114876436
187,2007-08-05,0.0
188,2007-08-12,1687.1001814437157
189,2007-08-19,1470.3385666885288
190,2007-08-26,852.242511176665
191,2007-09-02,597.0719074998563
192,2007-09-09,0.0
193,2007-09-16,1016.5400569363136
194,2007-09-23,638.4467689313792
195,2007-09-30,0.0
196,2007-10-07,760.2505337211618
197,2007-10-14,783.3695391613268
198,2007-10-21,1585.462581421856
199,2007-10-28,735.5145381709173
200,2007-11-04,702.9548382236327
201,2007-11-11,1632.4751957119772
202,2007-11-18,0.0
203,2007-11-25,909.3185862589917
204,2007-12-02,1384.6237813445705
205,2007-12-09,0.0
206,2007-12-16,1434.780784857802
207,2007-12-23,620.4983027478423
208,2007-12-30,1651.095953487105
209,2008-01-06,1062.6654372190212
210,2008-01-13,1926.4408665318808
211,2008-01-20,1422.587659043489
212,2008-01-27,1937.5428905852457
213,2008-02-03,2059.8365052936156
214,2008-02-10,2971.4623527970853
215,2008-02-17,3057.0570925537477
216,2008-02-24,1047.152729038996
217,2008-03-02,2222.4128254410048
218,2008-03-09,0.0
219,2008-03-16,3474.4546876714207
220,2008-03-23,2458.1893224188943
221,2008-03-30,0.0
222,2008-04-06,1312.8554518193225
223,2008-04-13,837.3693787055772
224,2008-04-20,1228.0046445679152
225,2008-04-27,1116.3047766493694
226,2008-05-04,0.0
227,2008-05-11,1956.0188091357315
228,2008-05-18,697.753430006755
229,2008-05-25,0.0
230,2008-06-01,1805.9502266130646
231,2008-06-08,2725.776407000012
232,2008-06-15,2806.0025615380196
233,2008-06-22,1918.2852802122713
234,2008-06-29,0.0
235,2008-07-06,0.0
236,2008-07-13,2847.017785644854
237,2008-07-20,717.8931426251332
238,2008-07-27,0.0
239,2008-08-03,1455.7267454535943
240,2008-08-10,0.0
241,2008-08-17,0.0
242,2008-08-24,2561.522078357362
243,2008-08-31,1570.7361605348524
244,2008-09-07,2438.4799020562255
245,2008-09-14,849.557394958544
246,2008-09-21,1452.12400738353
247,2008-09-28,554.5327686817401
248,2008-10-05,1590.6772623177076
249,2008-10-12,1063.1968714588074
250,2008-10-19,1628.7369289345404
251,2008-10-26,1132.470030771545
252,2008-11-02,2006.2868550192088
253,2008-11-09,0.0
254,2008-11-16,810.2752890525636
255,2008-11-23,735.0834076875111
256,2008-11-30,0.0
257,2008-12-07,1097.0600961186165
258,2008-12-14,1085.6437333034607
259,2008-12-21,991.3173574993707
260,2008-12-28,1797.4897784243956
261,2009-01-04,1010.2549507849203
262,2009-01-11,1525.4750921076086
263,2009-01-18,1306.3952116674134
264,2009-01-25,751.9381674348967
265,2009-02-01,1214.8731558178797
266,2009-02-08,1080.3476896103894
267,2009-02-15,508.16417045204633
268,2009-02-22,2367.540498773147
269,2009-03-01,2343.1904726739417
270,2009-03-08,1355.4465470071145
271,2009-03-15,0.0
272,2009-03-22,1816.8315046226091
273,2009-03-29,543.5809343842092
274,2009-04-05,2724.1486890997203
275,2009-04-12,1113.796438113054
276,2009-04-19,1603.6638469271943
277,2009-04-26,963.8202300608491
278,2009-05-03,1035.9571812294982
279,2009-05-10,2436.4974245894255
280,2009-05-17,3175.2947478692677
281,2009-05-24,3177.47682255998
282,2009-05-31,1224.4713999191242
283,2009-06-07,1127.067911954371
284,2009-06-14,1422.0338171760195
285,2009-06-21,2009.0108011822672
286,2009-06-28,1330.2505597394845
287,2009-07-05,1816.46248987292
288,2009-07-12,0.0
289,2009-07-19,1184.9251474993437
290,2009-07-26,1048.457948151035
291,2009-08-02,0.0
292,2009-08-09,1146.7574655876645
293,2009-08-16,3114.5457857693527
294,2009-08-23,1707.247106073673
295,2009-08-30,651.6829588580146
296,2009-09-06,2499.0285516034664
297,2009-09-13,2512.9344667248165
298,2009-09-20,2353.4116753862745
299,2009-09-27,1484.317520613844
300,2009-10-04,2798.0921395018763
301,2009-10-11,1140.9617737502294
302,2009-10-18,2139.3926878092525
303,2009-10-25,2202.184476303174
304,2009-11-01,2858.011217798414
305,2009-11-08,2874.0628686694495
306,2009-11-15,855.7181664895511
307,2009-11-22,1785.602596297728
308,2009-11-29,1429.1060950158264
309,2009-12-06,1661.3910154484313
310,2009-12-13,409.11508833186355
311,2009-12-20,1754.189504398905
312,2009-12-27,0.0
313,2010-01-03,1818.5432704980967
314,2010-01-10,648.6997329479501
315,2010-01-17,3041.888660479565
316,2010-01-24,1808.7736729514907
317,2010-01-31,1798.1444649994369
318,2010-02-07,720.9691402491567
319,2010-02-14,730.910560830659
320,2010-02-21,976.2240857262352
321,2010-02-28,1459.7878063893718
322,2010-03-07,1367.823882418436
323,2010-03-14,0.0
324,2010-03-21,1459.9385633700583
325,2010-03-28,1564.186403889335
326,2010-04-04,1036.125854790646
327,2010-04-11,933.2996385267762
328,2010-04-18,943.28253279795
329,2010-04-25,943.1380421907476
330,2010-05-02,2279.3628683383395
331,2010-05-09,1291.1935918701108
332,2010-05-16,754.9975987247082
333,2010-05-23,2471.930312222539
334,2010-05-30,2498.4241671171826
335,2010-06-06,1547.1439189301307
336,2010-06-13,1122.2504657078887
337,2010-06-20,1352.837420103604
338,2010-06-27,1676.1849964328323
339,2010-07-04,2242.251241915255
340,2010-07-11,2158.236863113342
341,2010-07-18,2181.78100544871
342,2010-07-25,1212.8866679046437
343,2010-08-01,1370.690101004754
344,2010-08-08,2933.4928893960937
345,2010-08-15,2010.7658393534466
346,2010-08-22,948.5717528323675
347,2010-08-29,2447.685756525019
348,2010-09-05,0.0
349,2010-09-12,1627.7963559350185
350,2010-09-19,2056.841811828892
351,2010-09-26,2262.6386780072503
352,2010-10-03,1184.5362546757551
353,2010-10-10,2186.534402302658
354,2010-10-17,688.6642243836679
355,2010-10-24,471.2629581320362
356,2010-10-31,2469.3095071198964
357,2010-11-07,1687.9960478864755
358,2010-11-14,1208.7782782864358
359,2010-11-21,1364.905143626414
360,2010-11-28,655.3008303658405
361,2010-12-05,2040.4874406083595
362,2010-12-12,2483.126856567474
363,2010-12-19,1732.7966677223715
364,2010-12-26,3017.1853121606496
365,2011-01-02,2577.236815766591
366,2011-01-09,1549.9959072438382
367,2011-01-16,1539.543529155789
368,2011-01-23,2262.2328414725043
369,2011-01-30,1809.0919054861135
370,2011-02-06,1855.5672917662964
371,2011-02-13,1669.6486326262866
372,2011-02-20,1734.1494807850972
373,2011-02-27,2346.7193565889675
374,2011-03-06,2514.610060814675
375,2011-03-13,2408.9166123861487
376,2011-03-20,2201.5488251015913
377,2011-03-27,1731.6088065804515
378,2011-04-03,856.1292759969077
379,2011-04-10,1665.8036922307163
380,2011-04-17,1540.0882223354831
381,2011-04-24,1829.077051144368
382,2011-05-01,868.4160090370168
383,2011-05-08,1180.9420308738158
384,2011-05-15,2557.6698564550384
385,2011-05-22,2288.2019058736396
386,2011-05-29,1661.7918216215369
387,2011-06-05,1707.0549495486696
388,2011-06-12,2439.840832991871
389,2011-06-19,675.3629783077351
390,2011-06-26,1894.8629888351682
391,2011-07-03,1278.4868389871806
392,2011-07-10,2345.0938519176925
393,2011-07-17,1969.5036034027576
394,2011-07-24,2358.1062527982076
395,2011-07-31,1682.4514616433273
396,2011-08-07,851.179519024885
397,2011-08-14,1956.2369341775593
398,2011-08-21,1871.4946142480323
399,2011-08-28,1625.2447487227912
400,2011-09-04,1571.527159871052
401,2011-09-11,1954.1298967750222
402,2011-09-18,1601.1164356797851
403,2011-09-25,1468.0682411484054
404,2011-10-02,1931.5707701452634
405,2011-10-09,1337.1209951780984
406,2011-10-16,1226.552584998951
407,2011-10-23,2310.1324157634526
408,2011-10-30,1337.124225641273
409,2011-11-06,1595.6381612547025
410,2011-11-13,2075.086030556322
411,2011-11-20,2096.247136098143
412,2011-11-27,1869.2462297152601
413,2011-12-04,1461.7688257374557
414,2011-12-11,1979.7786071112228
415,2011-12-18,2246.4526903033866
416,2011-12-25,1235.2089867268833
417,2012-01-01,1724.8194097200364
418,2012-01-08,1092.353512383902
419,2012-01-15,1948.6719378940452
420,2012-01-22,2025.9795440617172
421,2012-01-29,2245.7139055770376
422,2012-02-05,1499.239800647383
423,2012-02-12,1994.9809391963568
424,2012-02-19,1820.8537323947317
425,2012-02-26,1671.0740865533937
426,2012-03-04,1990.8144096305443
427,2012-03-11,2404.459885894995
428,2012-03-18,2004.3012818549998
429,2012-03-25,2380.1942652590706
430,2012-04-01,2103.036720244114
431,2012-04-08,1958.881443534153
432,2012-04-15,2097.522509713256
433,2012-04-22,1973.564937238388
434,2012-04-29,2052.976690786845
435,2012-05-06,1980.1643665735915
436,2012-05-13,1800.4916778005766
437,2012-05-20,1852.7994162967607
438,2012-05-27,2008.4535527462501
439,2012-06-03,2414.057428625254
440,2012-06-10,2130.1466015564474
441,2012-06-17,2068.219894569812
442,2012-06-24,1726.853136887751
443,2012-07-01,1895.791596804136
444,2012-07-08,1475.5296176292059
445,2012-07-15,1650.7484704425467
446,2012-07-22,1793.3234707289441
447,2012-07-29,1488.0560650600241
448,2012-08-05,796.4504946494546
449,2012-08-12,1672.166001123512
450,2012-08-19,1917.1464635851073
451,2012-08-26,1948.041672959135
452,2012-09-02,1478.941893092939
453,2012-09-09,1638.5116964743816
454,2012-09-16,1843.5385641567582
455,2012-09-23,1208.720065047024
456,2012-09-30,2171.0796856154493
457,2012-10-07,1593.1590372913022
458,2012-10-14,2456.1856845227776
459,2012-10-21,1738.4958064286486
460,2012-10-28,2154.04723521693
461,2012-11-04,1724.8816139348269
462,2012-11-11,1726.6997459114962
463,2012-11-18,2530.716804228738
464,2012-11-25,2103.7233283503024
465,2012-12-02,1831.5373782988129
466,2012-12-09,2363.7680152219773
467,2012-12-16,2353.851331066839
468,2012-12-23,2884.560916073586
469,2012-12-30,2799.942259084867
470,2013-01-06,2560.66138109585
471,2013-01-13,2821.796934358049
472,2013-01-20,2550.812341258453
473,2013-01-27,2644.6591954770092
474,2013-02-03,2009.4474605418043
475,2013-02-10,2628.46904372882
476,2013-02-17,1539.1105375860202
477,2013-02-24,2215.3918450977367
478,2013-03-03,2337.7244891408886
479,2013-03-10,2152.930866676443
480,2013-03-17,2487.8860563247013
481,2013-03-24,2247.410534747851
482,2013-03-31,2004.2285674145605
483,2013-04-07,1859.39913564178
484,2013-04-14,1658.0551091496916
485,2013-04-21,1951.0818889490056
486,2013-04-28,1271.2777014436638
487,2013-05-05,1704.6995960783806
488,2013-05-12,1590.9799958557933
489,2013-05-19,1571.5377878737927
490,2013-05-26,1958.4094482499677
491,2013-06-02,1425.4233752105708
492,2013-06-09,1689.6361725643649
493,2013-06-16,2406.340559125
494,2013-06-23,2052.0406741199117
495,2013-06-30,1992.2474996062058
496,2013-07-07,1603.8664278270005
497,2013-07-14,1680.0443205512504
498,2013-07-21,1791.1379898847536
499,2013-07-28,1694.5781209448146
500,2013-08-04,1482.5191087121946
501,2013-08-11,1413.144645979749
502,2013-08-18,2350.1949488775244
503,2013-08-25,1924.2044592735876
504,2013-09-01,2084.4109517525453
505,2013-09-08,1793.8869563230444
506,2013-09-15,2248.9478064339246
507,2013-09-22,1911.8642418773286
508,2013-09-29,2467.574398206011
509,2013-10-06,2246.9645637229587
510,2013-10-13,1867.4280606387856
511,2013-10-20,1675.058267367475
512,2013-10-27,1839.1655864783147
513,2013-11-03,2494.6365949638816
514,2013-11-10,2147.014546023956
515,2013-11-17,1780.5857716363296
516,2013-11-24,1299.151518205028
517,2013-12-01,1835.16970849495
518,2013-12-08,2479.3448646808697
519,2013-12-15,1920.1913314331593
520,2013-12-22,2995.5714763248775
521,2013-12-29,3287.8435627612444
