,date,/m/06n3pj
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,1459.7293968947874
4,2004-02-01,0.0
5,2004-02-08,2195.439003033148
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,4375.433812236333
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,1431.8639561280736
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,4219.195474105884
22,2004-06-06,2740.5973958614186
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,3196.589728748717
29,2004-07-25,3418.448725126177
30,2004-08-01,0.0
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,1118.0909120894491
37,2004-09-19,0.0
38,2004-09-26,0.0
39,2004-10-03,0.0
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,1624.7600987672695
45,2004-11-14,0.0
46,2004-11-21,0.0
47,2004-11-28,1180.646257907095
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,0.0
54,2005-01-16,0.0
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,0.0
59,2005-02-20,0.0
60,2005-02-27,0.0
61,2005-03-06,0.0
62,2005-03-13,0.0
63,2005-03-20,0.0
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,0.0
71,2005-05-15,0.0
72,2005-05-22,0.0
73,2005-05-29,0.0
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,1577.3595020562586
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,0.0
83,2005-08-07,0.0
84,2005-08-14,2937.4866073772882
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,1455.1471140450162
88,2005-09-11,926.7828065755975
89,2005-09-18,0.0
90,2005-09-25,0.0
91,2005-10-02,0.0
92,2005-10-09,0.0
93,2005-10-16,1477.3213972793967
94,2005-10-23,0.0
95,2005-10-30,1357.8582131446221
96,2005-11-06,0.0
97,2005-11-13,0.0
98,2005-11-20,0.0
99,2005-11-27,0.0
100,2005-12-04,0.0
101,2005-12-11,902.8729593722093
102,2005-12-18,0.0
103,2005-12-25,0.0
104,2006-01-01,1255.3945621564274
105,2006-01-08,0.0
106,2006-01-15,844.5074298520003
107,2006-01-22,572.5997966145258
108,2006-01-29,486.3462347722889
109,2006-02-05,0.0
110,2006-02-12,1011.0491241818725
111,2006-02-19,0.0
112,2006-02-26,0.0
113,2006-03-05,0.0
114,2006-03-12,923.0243508558935
115,2006-03-19,0.0
116,2006-03-26,0.0
117,2006-04-02,727.0214900451342
118,2006-04-09,0.0
119,2006-04-16,0.0
120,2006-04-23,0.0
121,2006-04-30,0.0
122,2006-05-07,0.0
123,2006-05-14,0.0
124,2006-05-21,0.0
125,2006-05-28,0.0
126,2006-06-04,0.0
127,2006-06-11,0.0
128,2006-06-18,0.0
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,537.9012228066628
135,2006-08-06,0.0
136,2006-08-13,0.0
137,2006-08-20,0.0
138,2006-08-27,1383.810883288968
139,2006-09-03,889.866572526363
140,2006-09-10,0.0
141,2006-09-17,1026.1470564980934
142,2006-09-24,0.0
143,2006-10-01,0.0
144,2006-10-08,0.0
145,2006-10-15,1120.0150999105872
146,2006-10-22,0.0
147,2006-10-29,0.0
148,2006-11-05,899.4106672463024
149,2006-11-12,0.0
150,2006-11-19,952.3937816322871
151,2006-11-26,1585.8223196963877
152,2006-12-03,0.0
153,2006-12-10,0.0
154,2006-12-17,0.0
155,2006-12-24,1204.3929879846512
156,2006-12-31,0.0
157,2007-01-07,791.3124391556754
158,2007-01-14,377.53086301433507
159,2007-01-21,0.0
160,2007-01-28,1104.4780417405218
161,2007-02-04,545.3536162200187
162,2007-02-11,972.3786666346219
163,2007-02-18,1652.3095619370768
164,2007-02-25,0.0
165,2007-03-04,0.0
166,2007-03-11,0.0
167,2007-03-18,522.4935232848932
168,2007-03-25,0.0
169,2007-04-01,0.0
170,2007-04-08,0.0
171,2007-04-15,0.0
172,2007-04-22,0.0
173,2007-04-29,0.0
174,2007-05-06,0.0
175,2007-05-13,0.0
176,2007-05-20,446.2050391049292
177,2007-05-27,0.0
178,2007-06-03,0.0
179,2007-06-10,0.0
180,2007-06-17,344.64385076236834
181,2007-06-24,0.0
182,2007-07-01,704.9211505105044
183,2007-07-08,0.0
184,2007-07-15,0.0
185,2007-07-22,0.0
186,2007-07-29,0.0
187,2007-08-05,0.0
188,2007-08-12,0.0
189,2007-08-19,331.9814752038396
190,2007-08-26,0.0
191,2007-09-02,0.0
192,2007-09-09,0.0
193,2007-09-16,0.0
194,2007-09-23,0.0
195,2007-09-30,670.5791445776391
196,2007-10-07,0.0
197,2007-10-14,529.9961978587933
198,2007-10-21,0.0
199,2007-10-28,0.0
200,2007-11-04,1353.569933785284
201,2007-11-11,282.793794031364
202,2007-11-18,0.0
203,2007-11-25,0.0
204,2007-12-02,0.0
205,2007-12-09,534.7026512292165
206,2007-12-16,286.72972749425475
207,2007-12-23,0.0
208,2007-12-30,0.0
209,2008-01-06,952.4552671239081
210,2008-01-13,779.1797548023541
211,2008-01-20,515.1338566982242
212,2008-01-27,460.0452254800499
213,2008-02-03,0.0
214,2008-02-10,0.0
215,2008-02-17,900.7467564287972
216,2008-02-24,0.0
217,2008-03-02,0.0
218,2008-03-09,0.0
219,2008-03-16,0.0
220,2008-03-23,0.0
221,2008-03-30,0.0
222,2008-04-06,239.8850932205071
223,2008-04-13,299.7946109145967
224,2008-04-20,0.0
225,2008-04-27,436.26504338923445
226,2008-05-04,416.04105305161914
227,2008-05-11,0.0
228,2008-05-18,380.8338877635503
229,2008-05-25,334.97082727855656
230,2008-06-01,0.0
231,2008-06-08,0.0
232,2008-06-15,0.0
233,2008-06-22,0.0
234,2008-06-29,0.0
235,2008-07-06,0.0
236,2008-07-13,277.57573638831394
237,2008-07-20,276.0848400832148
238,2008-07-27,435.34667456697406
239,2008-08-03,0.0
240,2008-08-10,536.7409762678265
241,2008-08-17,0.0
242,2008-08-24,0.0
243,2008-08-31,375.97191933625527
244,2008-09-07,215.78214538776885
245,2008-09-14,0.0
246,2008-09-21,267.19338030878737
247,2008-09-28,0.0
248,2008-10-05,777.8282695861676
249,2008-10-12,0.0
250,2008-10-19,579.7713277287107
251,2008-10-26,969.6511781065539
252,2008-11-02,496.64032620934074
253,2008-11-09,0.0
254,2008-11-16,0.0
255,2008-11-23,0.0
256,2008-11-30,424.6953037048029
257,2008-12-07,0.0
258,2008-12-14,0.0
259,2008-12-21,622.3539481280517
260,2008-12-28,592.4587851356222
261,2009-01-04,0.0
262,2009-01-11,591.098354384508
263,2009-01-18,0.0
264,2009-01-25,302.3769911857975
265,2009-02-01,0.0
266,2009-02-08,465.7345268688889
267,2009-02-15,495.3980997901981
268,2009-02-22,495.25031815143217
269,2009-03-01,273.12379943860674
270,2009-03-08,0.0
271,2009-03-15,396.8811877109723
272,2009-03-22,0.0
273,2009-03-29,0.0
274,2009-04-05,672.1578554227633
275,2009-04-12,0.0
276,2009-04-19,0.0
277,2009-04-26,0.0
278,2009-05-03,0.0
279,2009-05-10,378.8791336536477
280,2009-05-17,0.0
281,2009-05-24,0.0
282,2009-05-31,0.0
283,2009-06-07,0.0
284,2009-06-14,0.0
285,2009-06-21,396.83353935156356
286,2009-06-28,0.0
287,2009-07-05,0.0
288,2009-07-12,0.0
289,2009-07-19,0.0
290,2009-07-26,0.0
291,2009-08-02,287.3186043659187
292,2009-08-09,381.617888419374
293,2009-08-16,0.0
294,2009-08-23,226.71912560263357
295,2009-08-30,0.0
296,2009-09-06,338.89908911146586
297,2009-09-13,364.60288150632437
298,2009-09-20,0.0
299,2009-09-27,0.0
300,2009-10-04,0.0
301,2009-10-11,422.5649956651493
302,2009-10-18,402.05271879240286
303,2009-10-25,0.0
304,2009-11-01,1066.386389233652
305,2009-11-08,0.0
306,2009-11-15,451.3005016622655
307,2009-11-22,0.0
308,2009-11-29,0.0
309,2009-12-06,0.0
310,2009-12-13,387.208671960659
311,2009-12-20,689.3702149911363
312,2009-12-27,400.03150579968764
313,2010-01-03,1141.9565061952346
314,2010-01-10,344.7467940813227
315,2010-01-17,0.0
316,2010-01-24,453.79489335279317
317,2010-01-31,398.12003895254986
318,2010-02-07,0.0
319,2010-02-14,385.7025167343727
320,2010-02-21,367.2898988722512
321,2010-02-28,254.7382583627493
322,2010-03-07,337.1202661700503
323,2010-03-14,648.7371468224621
324,2010-03-21,0.0
325,2010-03-28,0.0
326,2010-04-04,0.0
327,2010-04-11,481.90207890792584
328,2010-04-18,0.0
329,2010-04-25,0.0
330,2010-05-02,738.5634824399906
331,2010-05-09,273.81603398390774
332,2010-05-16,542.4432175196349
333,2010-05-23,0.0
334,2010-05-30,0.0
335,2010-06-06,291.5515432746513
336,2010-06-13,0.0
337,2010-06-20,485.0667502135446
338,2010-06-27,0.0
339,2010-07-04,0.0
340,2010-07-11,250.76688964130162
341,2010-07-18,302.60798464749575
342,2010-07-25,576.6387641611107
343,2010-08-01,0.0
344,2010-08-08,0.0
345,2010-08-15,296.6813186618672
346,2010-08-22,0.0
347,2010-08-29,298.77909957118067
348,2010-09-05,177.8231716817732
349,2010-09-12,366.78799321490925
350,2010-09-19,291.1301102670111
351,2010-09-26,0.0
352,2010-10-03,754.0024803266654
353,2010-10-10,343.94744519922216
354,2010-10-17,320.61857452954354
355,2010-10-24,0.0
356,2010-10-31,459.8543017480636
357,2010-11-07,270.32483141972216
358,2010-11-14,168.5436918850556
359,2010-11-21,0.0
360,2010-11-28,290.26233067814877
361,2010-12-05,0.0
362,2010-12-12,344.6814868530052
363,2010-12-19,323.6429802347778
364,2010-12-26,0.0
365,2011-01-02,334.60890377685183
366,2011-01-09,256.0918113826426
367,2011-01-16,889.0562624782334
368,2011-01-23,0.0
369,2011-01-30,283.62494178675433
370,2011-02-06,354.62482927657857
371,2011-02-13,369.3211174084958
372,2011-02-20,514.6333319759767
373,2011-02-27,463.1959941047606
374,2011-03-06,701.2555238357805
375,2011-03-13,385.59695297211744
376,2011-03-20,145.48640094538487
377,2011-03-27,176.73117219839293
378,2011-04-03,0.0
379,2011-04-10,0.0
380,2011-04-17,285.0865512432639
381,2011-04-24,389.1765214066239
382,2011-05-01,231.69843795527632
383,2011-05-08,271.8352023614284
384,2011-05-15,278.46530319222643
385,2011-05-22,0.0
386,2011-05-29,0.0
387,2011-06-05,602.1683474716209
388,2011-06-12,0.0
389,2011-06-19,201.24501576666526
390,2011-06-26,0.0
391,2011-07-03,835.9892050475935
392,2011-07-10,0.0
393,2011-07-17,0.0
394,2011-07-24,0.0
395,2011-07-31,304.99639235206456
396,2011-08-07,0.0
397,2011-08-14,235.37122601904827
398,2011-08-21,133.67010566011163
399,2011-08-28,145.78869323483724
400,2011-09-04,0.0
401,2011-09-11,239.12699618683067
402,2011-09-18,0.0
403,2011-09-25,0.0
404,2011-10-02,319.1442612139898
405,2011-10-09,265.3873192216709
406,2011-10-16,435.78422440146267
407,2011-10-23,0.0
408,2011-10-30,297.61369494163205
409,2011-11-06,400.5603632494227
410,2011-11-13,343.8517602898996
411,2011-11-20,194.5628468864116
412,2011-11-27,382.2900901634868
413,2011-12-04,842.9374468695445
414,2011-12-11,0.0
415,2011-12-18,461.0714742686401
416,2011-12-25,540.8066321848694
417,2012-01-01,370.187231181332
418,2012-01-08,561.2534844463643
419,2012-01-15,385.854203755246
420,2012-01-22,270.02879755817537
421,2012-01-29,411.39191084093477
422,2012-02-05,381.15024796810565
423,2012-02-12,519.3162284044012
424,2012-02-19,180.16381101546605
425,2012-02-26,379.18366844171567
426,2012-03-04,295.3972081036549
427,2012-03-11,225.1102480477674
428,2012-03-18,391.973705004574
429,2012-03-25,0.0
430,2012-04-01,194.26839648938335
431,2012-04-08,368.32581721173176
432,2012-04-15,203.0437580181656
433,2012-04-22,0.0
434,2012-04-29,93.72677658365104
435,2012-05-06,0.0
436,2012-05-13,179.96677798238284
437,2012-05-20,303.41035391175416
438,2012-05-27,363.8495518966256
439,2012-06-03,190.18402120706423
440,2012-06-10,0.0
441,2012-06-17,335.5124351672432
442,2012-06-24,0.0
443,2012-07-01,0.0
444,2012-07-08,160.3463594625074
445,2012-07-15,263.8056229325535
446,2012-07-22,191.62945477109216
447,2012-07-29,199.32842070492663
448,2012-08-05,117.14575311370977
449,2012-08-12,317.54631377706113
450,2012-08-19,321.1981000435049
451,2012-08-26,146.15093020676798
452,2012-09-02,257.5268929472701
453,2012-09-09,271.0241077202726
454,2012-09-16,441.4421082102905
455,2012-09-23,282.54922672964926
456,2012-09-30,194.33908853208212
457,2012-10-07,385.59736570858905
458,2012-10-14,256.5580055867836
459,2012-10-21,162.68326819237916
460,2012-10-28,491.4278642634599
461,2012-11-04,316.6827908393435
462,2012-11-11,623.947136686139
463,2012-11-18,297.69103909482743
464,2012-11-25,461.55492124800446
465,2012-12-02,333.519387320467
466,2012-12-09,231.29615176290028
467,2012-12-16,599.5565921742647
468,2012-12-23,252.57205326195455
469,2012-12-30,236.46611599531212
470,2013-01-06,386.70937039074255
471,2013-01-13,354.5409945426659
472,2013-01-20,182.17385692929307
473,2013-01-27,566.729590872692
474,2013-02-03,365.9917334164612
475,2013-02-10,560.8535459407096
476,2013-02-17,399.66922113206056
477,2013-02-24,441.2105427967151
478,2013-03-03,509.74063991882787
479,2013-03-10,0.0
480,2013-03-17,314.6318790190134
481,2013-03-24,193.4124536359958
482,2013-03-31,104.21725209996121
483,2013-04-07,197.5864667847895
484,2013-04-14,358.68177362797024
485,2013-04-21,162.37815409760884
486,2013-04-28,409.2762402435639
487,2013-05-05,212.3075886903423
488,2013-05-12,125.0269211276097
489,2013-05-19,141.10720113663908
490,2013-05-26,200.0725228759052
491,2013-06-02,352.3313475819233
492,2013-06-09,285.1755019326845
493,2013-06-16,276.06476374334784
494,2013-06-23,259.06818004070317
495,2013-06-30,0.0
496,2013-07-07,115.18814991337348
497,2013-07-14,141.96233844514643
498,2013-07-21,335.6182682231946
499,2013-07-28,199.0582763767394
500,2013-08-04,275.63581528081505
501,2013-08-11,232.8310120901633
502,2013-08-18,0.0
503,2013-08-25,180.1515988420514
504,2013-09-01,216.5615652014141
505,2013-09-08,235.95941212529397
506,2013-09-15,238.8369422106025
507,2013-09-22,136.3971256285959
508,2013-09-29,141.32245759118
509,2013-10-06,224.1347698548069
510,2013-10-13,318.79343545089114
511,2013-10-20,317.4001951047304
512,2013-10-27,326.0586554422407
513,2013-11-03,190.38678133375444
514,2013-11-10,355.29873794180565
515,2013-11-17,303.8313335950535
516,2013-11-24,341.36401225523286
517,2013-12-01,333.1022936723646
518,2013-12-08,470.3598645936654
519,2013-12-15,321.8246830836777
520,2013-12-22,277.3123887305667
521,2013-12-29,543.4427625931598
522,2014-01-05,415.0855597230872
523,2014-01-12,388.4318431144466
524,2014-01-19,252.05232338065557
525,2014-01-26,429.8891098935943
526,2014-02-02,249.69857170691873
527,2014-02-09,350.3734931724262
528,2014-02-16,183.6261301237519
529,2014-02-23,318.63596301539894
530,2014-03-02,259.6333180531094
531,2014-03-09,424.8210600243202
532,2014-03-16,353.2625574796445
533,2014-03-23,391.9946277923536
534,2014-03-30,602.8025008149569
535,2014-04-06,283.51996453868935
536,2014-04-13,0.0
537,2014-04-20,175.94721683044244
538,2014-04-27,300.1758072699669
539,2014-05-04,0.0
540,2014-05-11,0.0
541,2014-05-18,377.31837660553185
542,2014-05-25,386.925727896859
543,2014-06-01,477.2623360629029
544,2014-06-08,351.22354747617044
545,2014-06-15,0.0
546,2014-06-22,185.46235339908674
547,2014-06-29,0.0
548,2014-07-06,241.44129503767368
549,2014-07-13,231.05247874537667
550,2014-07-20,276.33215676475913
551,2014-07-27,256.60184685158964
552,2014-08-03,229.19130092357494
553,2014-08-10,204.302593077017
554,2014-08-17,300.609523849906
555,2014-08-24,0.0
556,2014-08-31,236.44445266832338
557,2014-09-07,250.2057269374587
558,2014-09-14,135.16571080017758
559,2014-09-21,477.82430038060187
560,2014-09-28,294.2806076704577
561,2014-10-05,0.0
562,2014-10-12,141.00439735818088
563,2014-10-19,184.87994210404509
564,2014-10-26,202.23180155153693
565,2014-11-02,394.70799227631255
566,2014-11-09,657.516138403986
567,2014-11-16,114.9943658970015
