,date,flu
0,2004-01-04,2690.1660670235274
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,8369.465514665593
4,2004-02-01,8429.200038904357
5,2004-02-08,0.0
6,2004-02-15,1979.6661211744342
7,2004-02-22,0.0
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,0.0
18,2004-05-09,2899.528750106283
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,3281.9381591125793
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,0.0
31,2004-08-08,6263.378623452996
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,0.0
37,2004-09-19,0.0
38,2004-09-26,1490.661987711473
39,2004-10-03,4780.6617481630465
40,2004-10-10,3633.678112577652
41,2004-10-17,7312.618067728448
42,2004-10-24,7436.937331138947
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,0.0
46,2004-11-21,0.0
47,2004-11-28,0.0
48,2004-12-05,2772.4742214611533
49,2004-12-12,2264.641045048208
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,4308.372263420106
53,2005-01-09,3286.202739828801
54,2005-01-16,2167.525650101128
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,2059.0399577935204
59,2005-02-20,2374.177527494982
60,2005-02-27,2698.633126514543
61,2005-03-06,0.0
62,2005-03-13,1769.7057475341683
63,2005-03-20,2737.024933276418
64,2005-03-27,1836.5389542917399
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,3054.886202958024
70,2005-05-08,0.0
71,2005-05-15,2942.198857460615
72,2005-05-22,0.0
73,2005-05-29,0.0
74,2005-06-05,3323.703623104152
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,2819.2686843329266
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,1866.847312673647
82,2005-07-31,1736.585539717283
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,1819.3482318740919
86,2005-08-28,1963.7527250214857
87,2005-09-04,0.0
88,2005-09-11,1606.2242345822015
89,2005-09-18,2133.589613895585
90,2005-09-25,4649.774250600931
91,2005-10-02,5854.391726854088
92,2005-10-09,9376.673183864425
93,2005-10-16,6573.9722144939415
94,2005-10-23,1783.3750820923854
95,2005-10-30,9784.62330176447
96,2005-11-06,4813.096187291221
97,2005-11-13,1138.0220599940412
98,2005-11-20,4283.301297460583
99,2005-11-27,3476.904774498365
100,2005-12-04,2467.181797632164
101,2005-12-11,2962.121366992646
102,2005-12-18,1724.693408565816
103,2005-12-25,0.0
104,2006-01-01,0.0
105,2006-01-08,2019.6881835169631
106,2006-01-15,2705.7241677212924
107,2006-01-22,6174.694175432347
108,2006-01-29,861.6912139971209
109,2006-02-05,4645.237941104296
110,2006-02-12,2659.0669781622114
111,2006-02-19,3941.320790125591
112,2006-02-26,4825.899469282985
113,2006-03-05,776.3831346924835
114,2006-03-12,3836.6507279096277
115,2006-03-19,3532.696975666588
116,2006-03-26,5426.944459304359
117,2006-04-02,3375.765104748413
118,2006-04-09,2123.1958270212267
119,2006-04-16,1841.7946251293938
120,2006-04-23,718.026651618636
121,2006-04-30,5303.222617501854
122,2006-05-07,2437.7272517811434
123,2006-05-14,2770.5261628381577
124,2006-05-21,2854.170148617263
125,2006-05-28,2404.0655647817
126,2006-06-04,1878.2323455586745
127,2006-06-11,1376.9098137432848
128,2006-06-18,1230.154841616478
129,2006-06-25,1235.5318842398146
130,2006-07-02,0.0
131,2006-07-09,1302.4978966815593
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,1032.4159304220184
135,2006-08-06,0.0
136,2006-08-13,955.3189958220653
137,2006-08-20,3173.5956565681886
138,2006-08-27,1024.8301938135235
139,2006-09-03,1531.1431069015214
140,2006-09-10,1634.8706093879132
141,2006-09-17,1362.454385930821
142,2006-09-24,0.0
143,2006-10-01,771.50096701574
144,2006-10-08,1791.5806647245533
145,2006-10-15,2106.3272461128113
146,2006-10-22,5380.500928995243
147,2006-10-29,3540.324276948282
148,2006-11-05,2621.1744467014596
149,2006-11-12,2295.722280735578
150,2006-11-19,0.0
151,2006-11-26,1836.7987898310728
152,2006-12-03,2119.177728134533
153,2006-12-10,2374.086107769993
154,2006-12-17,2600.034673963797
155,2006-12-24,2493.5601309675476
156,2006-12-31,3475.4241716993592
157,2007-01-07,2006.714691951855
158,2007-01-14,0.0
159,2007-01-21,1696.370201058528
160,2007-01-28,844.6840892438948
161,2007-02-04,0.0
162,2007-02-11,1961.9654337094642
163,2007-02-18,1903.0773176425523
164,2007-02-25,1359.6321705770424
165,2007-03-04,1238.2674858119046
166,2007-03-11,3781.1910727995473
167,2007-03-18,837.8117289069341
168,2007-03-25,2418.3119946722345
169,2007-04-01,0.0
170,2007-04-08,1843.459394787126
171,2007-04-15,0.0
172,2007-04-22,1514.6730188410536
173,2007-04-29,0.0
174,2007-05-06,516.801593204207
175,2007-05-13,1503.1240718375366
176,2007-05-20,1338.03061822828
177,2007-05-27,0.0
178,2007-06-03,0.0
179,2007-06-10,1159.2523566137465
180,2007-06-17,1804.2388074505627
181,2007-06-24,0.0
182,2007-07-01,0.0
183,2007-07-08,0.0
184,2007-07-15,0.0
185,2007-07-22,0.0
186,2007-07-29,0.0
187,2007-08-05,0.0
188,2007-08-12,0.0
189,2007-08-19,1125.4545860152336
190,2007-08-26,1005.6120750625422
191,2007-09-02,0.0
192,2007-09-09,664.2147795761018
193,2007-09-16,784.0988171839566
194,2007-09-23,1138.5401552525327
195,2007-09-30,1616.0657451025522
196,2007-10-07,2484.413854774712
197,2007-10-14,1902.014027509386
198,2007-10-21,4492.18414387267
199,2007-10-28,3876.2696973488064
200,2007-11-04,1743.1297632534443
201,2007-11-11,3365.0700582849054
202,2007-11-18,0.0
203,2007-11-25,1110.676495668518
204,2007-12-02,494.4480710847143
205,2007-12-09,2134.9376999905066
206,2007-12-16,996.1050581254635
207,2007-12-23,1740.9231891939853
208,2007-12-30,1881.5750538194627
209,2008-01-06,1272.5727443506325
210,2008-01-13,0.0
211,2008-01-20,834.6710923436162
212,2008-01-27,2364.830629604518
213,2008-02-03,1630.2222850720461
214,2008-02-10,3092.420052884225
215,2008-02-17,5700.623572594252
216,2008-02-24,3692.4329205757476
217,2008-03-02,2005.9785247464831
218,2008-03-09,3695.631568355658
219,2008-03-16,2912.292786927885
220,2008-03-23,1444.2891648321652
221,2008-03-30,845.7356050062734
222,2008-04-06,0.0
223,2008-04-13,960.8175235651344
224,2008-04-20,0.0
225,2008-04-27,0.0
226,2008-05-04,1087.6607020709077
227,2008-05-11,507.0156241831938
228,2008-05-18,723.008759712434
229,2008-05-25,0.0
230,2008-06-01,1884.2038440945096
231,2008-06-08,0.0
232,2008-06-15,675.5026651820399
233,2008-06-22,1204.4061343956553
234,2008-06-29,813.6101951234441
235,2008-07-06,0.0
236,2008-07-13,0.0
237,2008-07-20,0.0
238,2008-07-27,0.0
239,2008-08-03,0.0
240,2008-08-10,0.0
241,2008-08-17,504.04400449380057
242,2008-08-24,1415.0066102947474
243,2008-08-31,0.0
244,2008-09-07,0.0
245,2008-09-14,1209.901888987252
246,2008-09-21,1812.0316528364888
247,2008-09-28,2187.0852997208663
248,2008-10-05,3702.637660034384
249,2008-10-12,3374.5317612100544
250,2008-10-19,0.0
251,2008-10-26,2718.875927964736
252,2008-11-02,1305.253613257205
253,2008-11-09,4204.394194776535
254,2008-11-16,1987.6623027603682
255,2008-11-23,752.3929030682165
256,2008-11-30,1225.9988376132244
257,2008-12-07,1331.5681729992712
258,2008-12-14,3274.0401408373327
259,2008-12-21,2207.1528820690446
260,2008-12-28,0.0
261,2009-01-04,728.1778054653169
262,2009-01-11,865.0415913899722
263,2009-01-18,1480.3837069483998
264,2009-01-25,500.9280936766402
265,2009-02-01,1906.8101541254211
266,2009-02-08,3265.9105482601985
267,2009-02-15,1414.540422971566
268,2009-02-22,1802.642671866379
269,2009-03-01,1331.1429509388709
270,2009-03-08,758.3836294760596
271,2009-03-15,1015.3204781144266
272,2009-03-22,1776.760582554333
273,2009-03-29,1143.3792818350194
274,2009-04-05,490.55980740777096
275,2009-04-12,529.5519287544724
276,2009-04-19,2697.0020667202675
277,2009-04-26,114845.66808109228
278,2009-05-03,29948.706019913694
279,2009-05-10,9532.139114716962
280,2009-05-17,6646.534951474826
281,2009-05-24,3424.2177775118917
282,2009-05-31,5609.030007949606
283,2009-06-07,2718.0654007318267
284,2009-06-14,4329.573865416587
285,2009-06-21,2102.618785476995
286,2009-06-28,1055.8649829646201
287,2009-07-05,4149.658673640347
288,2009-07-12,2816.618246800685
289,2009-07-19,3830.7634896774125
290,2009-07-26,4454.247800133325
291,2009-08-02,2815.1005190220244
292,2009-08-09,4189.24061643544
293,2009-08-16,5582.452784061867
294,2009-08-23,9821.668433002827
295,2009-08-30,12255.251878282557
296,2009-09-06,12115.127990526453
297,2009-09-13,13088.723758706106
298,2009-09-20,11151.021158813244
299,2009-09-27,13715.96601659643
300,2009-10-04,18789.814630462297
301,2009-10-11,24968.994798267515
302,2009-10-18,32612.458804592723
303,2009-10-25,24459.79861414537
304,2009-11-01,17352.40140852289
305,2009-11-08,12546.019342600262
306,2009-11-15,7337.269606753775
307,2009-11-22,7093.335326039383
308,2009-11-29,5764.647334714405
309,2009-12-06,3605.824816774696
310,2009-12-13,3042.6027406336766
311,2009-12-20,2661.5616116236138
312,2009-12-27,1187.3260814637272
313,2010-01-03,2090.4650195347904
314,2010-01-10,2278.457374654497
315,2010-01-17,2179.5720038096
316,2010-01-24,2394.7928452992455
317,2010-01-31,1388.7705137566634
318,2010-02-07,1134.627525815111
319,2010-02-14,988.829070470918
320,2010-02-21,1110.3953941094626
321,2010-02-28,2091.1819411995734
322,2010-03-07,755.1805051257546
323,2010-03-14,817.4931658277267
324,2010-03-21,877.0950819972124
325,2010-03-28,726.2058746451481
326,2010-04-04,471.26701707962326
327,2010-04-11,719.4845704523414
328,2010-04-18,0.0
329,2010-04-25,466.27474343187623
330,2010-05-02,0.0
331,2010-05-09,793.3024845979197
332,2010-05-16,0.0
333,2010-05-23,1312.4360270789284
334,2010-05-30,698.5263050254208
335,2010-06-06,576.1779327260473
336,2010-06-13,1177.10625237188
337,2010-06-20,0.0
338,2010-06-27,0.0
339,2010-07-04,1580.02961958891
340,2010-07-11,492.803882399384
341,2010-07-18,1030.5556504193055
342,2010-07-25,0.0
343,2010-08-01,715.1570121263375
344,2010-08-08,608.7652942814665
345,2010-08-15,0.0
346,2010-08-22,651.5774408754393
347,2010-08-29,1242.155275596155
348,2010-09-05,531.9977295562563
349,2010-09-12,1589.7358926597926
350,2010-09-19,2982.408237771627
351,2010-09-26,1676.4433456240008
