,date,flu versus cold
950,2022-03-20,0.0
951,2022-03-27,0.0
952,2022-04-03,0.7556222275978909
953,2022-04-10,0.0
954,2022-04-17,0.8291083534489386
955,2022-04-24,1.3257590355280437
956,2022-05-01,0.6875219881707421
957,2022-05-08,1.9664853040319106
958,2022-05-15,0.0
959,2022-05-22,3.214516710330174
960,2022-05-29,0.0
961,2022-06-05,1.36560374827248
962,2022-06-12,0.0
963,2022-06-19,0.0
964,2022-06-26,0.0
965,2022-07-03,0.0
966,2022-07-10,0.0
967,2022-07-17,0.0
968,2022-07-24,4.097073136702898
969,2022-07-31,2.2284742593078284
970,2022-08-07,1.240420923084838
971,2022-08-14,0.0
972,2022-08-21,0.0
973,2022-08-28,0.0
974,2022-09-04,0.0
975,2022-09-11,0.8318437266225932
976,2022-09-18,0.0
977,2022-09-25,0.0
978,2022-10-02,1.6695531983054346
979,2022-10-09,0.0
980,2022-10-16,2.4931402653034778
981,2022-10-23,0.0
982,2022-10-30,1.7671675726951916
983,2022-11-06,1.554786067291851
984,2022-11-13,3.9594416704169197
985,2022-11-20,1.6358676216874108
986,2022-11-27,2.4355735327266532
987,2022-12-04,1.411530396992643
988,2022-12-11,3.07766068677587
989,2022-12-18,4.142447255825965
990,2022-12-25,3.1966601049730388
991,2023-01-01,0.0
992,2023-01-08,0.0
993,2023-01-15,0.0
994,2023-01-22,0.0
