,date,/m/0g9pc
0,2004-01-04,6716.474156872816
1,2004-01-11,4950.681588043818
2,2004-01-18,4883.784487157342
3,2004-01-25,7407.010228501952
4,2004-02-01,7242.587545686885
5,2004-02-08,9946.894226153054
6,2004-02-15,3702.818414893605
7,2004-02-22,10021.919159629204
8,2004-02-29,8098.139405894863
9,2004-03-07,8197.785000530264
10,2004-03-14,5498.280872519094
11,2004-03-21,5819.4678284795355
12,2004-03-28,2971.4813169807016
13,2004-04-04,5287.029550921738
14,2004-04-11,0.0
15,2004-04-18,4479.004666684619
16,2004-04-25,8781.912999613367
17,2004-05-02,8017.8642117285835
18,2004-05-09,9949.203355065043
19,2004-05-16,6131.571162846392
20,2004-05-23,4355.524181014497
21,2004-05-30,4585.594345029443
22,2004-06-06,6015.116077643433
23,2004-06-13,9878.996562074844
24,2004-06-20,7676.332213283402
25,2004-06-27,6794.811430943447
26,2004-07-04,5471.402490179061
27,2004-07-11,8136.116022868295
28,2004-07-18,5929.771420317447
29,2004-07-25,6783.407595862572
30,2004-08-01,2453.169107248371
31,2004-08-08,6369.686530083943
32,2004-08-15,3504.493590362163
33,2004-08-22,6148.960622133431
34,2004-08-29,5277.091017461149
35,2004-09-05,6338.26352885906
36,2004-09-12,6333.714694291727
37,2004-09-19,6828.266934727438
38,2004-09-26,8666.936297309223
39,2004-10-03,3808.3984419036037
40,2004-10-10,4805.414745661637
41,2004-10-17,3641.7323501758215
42,2004-10-24,6105.826957159324
43,2004-10-31,3047.341409086118
44,2004-11-07,2641.8144098887137
45,2004-11-14,5445.853662239113
46,2004-11-21,5158.102326141536
47,2004-11-28,2725.6709998907772
48,2004-12-05,6318.0473460173125
49,2004-12-12,1692.4469354532762
50,2004-12-19,4974.584215131263
51,2004-12-26,4038.6327448582274
52,2005-01-02,2627.629794559499
53,2005-01-09,4360.675033027526
54,2005-01-16,4055.004359150602
55,2005-01-23,4828.459745161673
56,2005-01-30,4971.079532436306
57,2005-02-06,7023.467313982569
58,2005-02-13,7167.889850966224
59,2005-02-20,6877.60201728039
60,2005-02-27,6503.946807429599
61,2005-03-06,4862.3681344458155
62,2005-03-13,3073.8237070161836
63,2005-03-20,8344.823768331893
64,2005-03-27,4506.0437943764655
65,2005-04-03,3682.1265264617427
66,2005-04-10,4080.5642228897345
67,2005-04-17,6099.063582762689
68,2005-04-24,6243.009191661196
69,2005-05-01,3635.5664864065857
70,2005-05-08,3481.1449689461633
71,2005-05-15,3649.7934210878316
72,2005-05-22,2466.381605808238
73,2005-05-29,5046.27099653539
74,2005-06-05,3285.602306323329
75,2005-06-12,3146.5781621306555
76,2005-06-19,4808.158210872317
77,2005-06-26,3858.421045284821
78,2005-07-03,4776.162678173496
79,2005-07-10,3308.9822611652894
80,2005-07-17,1951.0007457415961
81,2005-07-24,3531.221506088227
82,2005-07-31,2269.3568831031234
83,2005-08-07,3591.5345511298115
84,2005-08-14,3507.701526780882
85,2005-08-21,3541.124773823026
86,2005-08-28,3117.3561694972045
87,2005-09-04,3377.5098056879388
88,2005-09-11,4191.3198922688025
89,2005-09-18,4303.216382899774
90,2005-09-25,4078.6929584573804
91,2005-10-02,5635.69246247505
92,2005-10-09,4147.4508610305365
93,2005-10-16,5419.178913621955
94,2005-10-23,3712.9219741448815
95,2005-10-30,4259.52797320613
96,2005-11-06,3278.9552098344066
97,2005-11-13,2783.2809157696292
98,2005-11-20,3627.2021112130687
99,2005-11-27,3646.339753862904
100,2005-12-04,4696.28394906489
101,2005-12-11,2922.779602378346
102,2005-12-18,2907.664056903668
103,2005-12-25,4072.617140336238
104,2006-01-01,4524.155295372464
105,2006-01-08,2657.6802785026875
106,2006-01-15,3605.954584675537
107,2006-01-22,6123.526010789605
108,2006-01-29,5202.567092780615
109,2006-02-05,3522.4359302702496
110,2006-02-12,4078.795476507458
111,2006-02-19,4084.8019201187117
112,2006-02-26,4585.0678086075495
113,2006-03-05,2610.8834824640917
114,2006-03-12,4861.108739786421
115,2006-03-19,5647.609879875234
116,2006-03-26,2429.232263381726
117,2006-04-02,2613.87397608057
118,2006-04-09,3455.757822320879
119,2006-04-16,2895.0515118946482
120,2006-04-23,3188.345506982372
121,2006-04-30,2635.488946476655
122,2006-05-07,3323.422401171214
123,2006-05-14,3347.430186075964
124,2006-05-21,2487.958214375686
125,2006-05-28,2641.445426983436
126,2006-06-04,3244.47944567671
127,2006-06-11,2301.709326810003
128,2006-06-18,1874.360760551061
129,2006-06-25,1962.038800626918
130,2006-07-02,2650.291712276816
131,2006-07-09,3642.192478458005
132,2006-07-16,1577.2010470526443
133,2006-07-23,1947.1891096918816
134,2006-07-30,3927.4807842872274
135,2006-08-06,2280.254907571335
