,date,sinus
0,2004-01-04,1074.381907274692
1,2004-01-11,0.0
2,2004-01-18,1172.9058958156545
3,2004-01-25,1421.6733209275058
4,2004-02-01,1549.058166756236
5,2004-02-08,812.4252504515381
6,2004-02-15,1018.6296414073919
7,2004-02-22,834.6270860926456
8,2004-02-29,1729.9489422905194
9,2004-03-07,0.0
10,2004-03-14,1568.232546452025
11,2004-03-21,0.0
12,2004-03-28,613.2508161677409
13,2004-04-04,1332.754095350971
14,2004-04-11,0.0
15,2004-04-18,779.6080730619725
16,2004-04-25,1220.6305713403542
17,2004-05-02,527.516891212087
18,2004-05-09,1653.4072298198064
19,2004-05-16,791.6634957683343
20,2004-05-23,2547.1325796227075
21,2004-05-30,0.0
22,2004-06-06,1701.6263198995696
23,2004-06-13,2042.016110485367
24,2004-06-20,2548.375599946905
25,2004-06-27,533.3164884683987
26,2004-07-04,1059.0639519445967
27,2004-07-11,0.0
28,2004-07-18,693.1813839111101
29,2004-07-25,0.0
30,2004-08-01,841.7773621136622
31,2004-08-08,1620.9480196732588
32,2004-08-15,1782.7338841363446
33,2004-08-22,991.6453690847427
34,2004-08-29,1427.7286025826015
35,2004-09-05,0.0
36,2004-09-12,844.8731428599799
37,2004-09-19,1273.976999886832
38,2004-09-26,441.50044987723584
39,2004-10-03,1492.5150632466189
40,2004-10-10,2731.8708408224816
41,2004-10-17,0.0
42,2004-10-24,852.6456592554704
43,2004-10-31,734.5082272866316
44,2004-11-07,0.0
45,2004-11-14,1983.7136021506842
46,2004-11-21,508.1310593203028
47,2004-11-28,627.9451484075647
48,2004-12-05,1042.6361481076572
49,2004-12-12,1073.2302977307472
50,2004-12-19,0.0
51,2004-12-26,1075.1398824341588
52,2005-01-02,2163.711035840578
53,2005-01-09,863.9909270415557
54,2005-01-16,2025.0135383082636
55,2005-01-23,1090.0212914074305
56,2005-01-30,1878.9043912385393
57,2005-02-06,822.6608328929314
58,2005-02-13,1489.9959341918343
59,2005-02-20,1598.1953699188298
60,2005-02-27,1009.3826162478985
61,2005-03-06,1468.1637906164215
62,2005-03-13,1429.986576009209
63,2005-03-20,1606.807254814244
64,2005-03-27,2276.6260417814165
65,2005-04-03,0.0
66,2005-04-10,1347.3390408949026
67,2005-04-17,0.0
68,2005-04-24,802.5620662746203
69,2005-05-01,1201.9652750385783
70,2005-05-08,977.6151417881371
71,2005-05-15,1332.5191069466557
72,2005-05-22,763.434164936099
73,2005-05-29,1216.2911655239773
74,2005-06-05,1804.5330660963973
75,2005-06-12,438.6835475583277
76,2005-06-19,841.0758509784941
77,2005-06-26,689.076904390245
78,2005-07-03,353.55211305161157
79,2005-07-10,0.0
80,2005-07-17,364.0144437978282
81,2005-07-24,1196.4034984196198
82,2005-07-31,1408.7198535820946
83,2005-08-07,512.867312184478
84,2005-08-14,466.33736078898386
85,2005-08-21,527.3494217891811
86,2005-08-28,622.2135128288614
87,2005-09-04,1306.3126873059196
88,2005-09-11,0.0
89,2005-09-18,1322.316337552029
90,2005-09-25,356.6968575262456
91,2005-10-02,0.0
92,2005-10-09,834.244675696418
93,2005-10-16,2237.9905955114295
94,2005-10-23,1451.7541815030086
95,2005-10-30,715.3103952709046
96,2005-11-06,1946.1731387822765
97,2005-11-13,1602.928774187749
98,2005-11-20,710.5065959435362
99,2005-11-27,1402.105283223458
100,2005-12-04,488.47642142731473
101,2005-12-11,1353.653303592397
102,2005-12-18,1286.934893216021
103,2005-12-25,844.2826767804655
104,2006-01-01,841.2018171754333
105,2006-01-08,1391.2463840737782
106,2006-01-15,846.6788836711407
107,2006-01-22,1375.4591447965781
108,2006-01-29,1241.9535457494114
109,2006-02-05,1385.9666880128134
110,2006-02-12,997.6862352854095
111,2006-02-19,2009.9171820804697
112,2006-02-26,658.1729287392375
113,2006-03-05,1341.8967426546965
114,2006-03-12,964.0386916200459
115,2006-03-19,1237.108377590112
116,2006-03-26,865.1410438065574
117,2006-04-02,1211.1074451747534
118,2006-04-09,569.8103763144999
119,2006-04-16,576.2868495729068
120,2006-04-23,1377.7938030300245
121,2006-04-30,609.3105879922044
122,2006-05-07,1175.34155162472
123,2006-05-14,861.4836148186072
124,2006-05-21,321.8421427904187
125,2006-05-28,798.2286100919001
126,2006-06-04,628.498402221847
127,2006-06-11,477.4088731848188
128,2006-06-18,398.3095803426136
129,2006-06-25,557.3603669293797
130,2006-07-02,920.8110111242326
131,2006-07-09,707.2997336831727
132,2006-07-16,893.7466785398543
133,2006-07-23,935.1496639496804
134,2006-07-30,1256.868373771439
135,2006-08-06,1190.6827647045545
136,2006-08-13,660.8353296237538
137,2006-08-20,1160.5491830874744
138,2006-08-27,443.09541708936666
139,2006-09-03,1448.6781012008337
140,2006-09-10,712.9930133465518
141,2006-09-17,1174.060514568578
142,2006-09-24,1232.994051083751
143,2006-10-01,999.6463881152214
144,2006-10-08,815.6422681847391
145,2006-10-15,1085.7054154655746
146,2006-10-22,1012.6720166255614
147,2006-10-29,925.7579811667309
148,2006-11-05,467.695826440974
149,2006-11-12,602.5420716225384
150,2006-11-19,733.7116774220763
151,2006-11-26,1024.989586701455
152,2006-12-03,1016.410888986028
153,2006-12-10,887.5306972309472
154,2006-12-17,550.3474634825425
155,2006-12-24,1248.8667077955322
156,2006-12-31,1267.6136919030855
157,2007-01-07,1218.6607103180131
158,2007-01-14,956.942303594967
159,2007-01-21,1437.3639780596723
160,2007-01-28,860.904140000184
161,2007-02-04,1361.8733088862791
162,2007-02-11,1049.289264306743
163,2007-02-18,1567.523537902709
164,2007-02-25,1231.2447256037076
165,2007-03-04,1146.0495429017458
