,date,/m/0n073
0,2004-01-04,1844.304884725459
1,2004-01-11,1339.3553985696485
2,2004-01-18,1647.409181425041
3,2004-01-25,1887.3894621077964
4,2004-02-01,1626.5467855816537
5,2004-02-08,839.5977780155779
6,2004-02-15,1546.5545945833128
7,2004-02-22,1025.249821661456
8,2004-02-29,3659.173207997006
9,2004-03-07,1731.9442299017558
10,2004-03-14,1282.3095734767087
11,2004-03-21,0.0
12,2004-03-28,670.132305544334
13,2004-04-04,1150.9522819290867
14,2004-04-11,910.5509974822646
15,2004-04-18,934.1355960626221
16,2004-04-25,1019.0772619117179
17,2004-05-02,577.611543355668
18,2004-05-09,399.54660527834056
19,2004-05-16,1192.2258023033903
20,2004-05-23,672.6735236754688
21,2004-05-30,551.6438586091057
22,2004-06-06,986.3853482284673
23,2004-06-13,836.9758743658531
24,2004-06-20,952.0008766657838
25,2004-06-27,564.3770813358492
26,2004-07-04,553.1740153691857
27,2004-07-11,891.3713337317224
28,2004-07-18,0.0
29,2004-07-25,238.0417624360837
30,2004-08-01,624.1262748634408
31,2004-08-08,948.4071058345877
32,2004-08-15,1152.529646678368
33,2004-08-22,736.8542112063762
34,2004-08-29,709.9058953658202
35,2004-09-05,574.7602662784759
36,2004-09-12,279.2154424106113
37,2004-09-19,989.3842817274322
38,2004-09-26,1437.8325315349975
39,2004-10-03,668.2013348476279
40,2004-10-10,2211.843523475261
41,2004-10-17,1222.8290801554215
42,2004-10-24,1347.0905844327892
43,2004-10-31,1110.6485725218804
44,2004-11-07,2317.6865062953448
45,2004-11-14,631.8063767783968
46,2004-11-21,1117.07058719738
47,2004-11-28,2677.2325832240526
48,2004-12-05,1837.7075574342102
49,2004-12-12,1084.795943329776
50,2004-12-19,2208.232749384704
51,2004-12-26,1831.0090046964
52,2005-01-02,2266.860660969504
53,2005-01-09,1778.807550924041
54,2005-01-16,1973.723204670159
55,2005-01-23,1292.4436213735296
56,2005-01-30,2123.832943870798
57,2005-02-06,2195.213646114216
58,2005-02-13,2319.5301919556246
59,2005-02-20,1981.5962460116307
60,2005-02-27,1708.5439106778917
61,2005-03-06,1477.1743067805887
62,2005-03-13,1552.5280497637189
63,2005-03-20,1510.9327246607734
64,2005-03-27,1222.924872913719
65,2005-04-03,1760.6015071682123
66,2005-04-10,1056.3312653647358
67,2005-04-17,796.2340563291748
68,2005-04-24,1750.315007802493
69,2005-05-01,977.2753361997204
70,2005-05-08,785.1688357893019
71,2005-05-15,1057.247079018476
72,2005-05-22,737.8344615683144
73,2005-05-29,750.6842072319871
74,2005-06-05,351.2741618667924
75,2005-06-12,602.0887372291123
76,2005-06-19,0.0
77,2005-06-26,889.1028280189196
78,2005-07-03,533.1251090704463
79,2005-07-10,883.1103954393047
80,2005-07-17,781.1163851705036
81,2005-07-24,825.1798609433376
82,2005-07-31,696.484373560785
