,date,/m/0b76bty
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,3422.6226140239537
3,2004-01-25,0.0
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,1831.5850595601198
7,2004-02-22,0.0
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,7194.291572315328
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,0.0
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,5068.556346501231
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,0.0
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,0.0
37,2004-09-19,2653.8022831452718
38,2004-09-26,0.0
39,2004-10-03,0.0
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,3195.7755627487577
46,2004-11-21,0.0
47,2004-11-28,0.0
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,1635.3809007925452
54,2005-01-16,0.0
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,2481.865121728231
59,2005-02-20,0.0
60,2005-02-27,0.0
61,2005-03-06,0.0
62,2005-03-13,0.0
63,2005-03-20,1212.1255598133523
64,2005-03-27,0.0
65,2005-04-03,2183.923538287508
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,2126.1906483116236
70,2005-05-08,0.0
71,2005-05-15,0.0
72,2005-05-22,1476.5935395091637
73,2005-05-29,0.0
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,2530.424017189885
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,0.0
83,2005-08-07,0.0
84,2005-08-14,1396.2203327665256
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,1157.1278198005075
88,2005-09-11,0.0
89,2005-09-18,1060.3227236464809
90,2005-09-25,917.9617662197297
91,2005-10-02,0.0
92,2005-10-09,1752.0730174764717
93,2005-10-16,0.0
94,2005-10-23,0.0
95,2005-10-30,0.0
96,2005-11-06,1211.9372434202744
97,2005-11-13,0.0
98,2005-11-20,0.0
99,2005-11-27,0.0
100,2005-12-04,958.1671302630642
101,2005-12-11,1143.972467356599
102,2005-12-18,0.0
103,2005-12-25,3908.407425303362
104,2006-01-01,1719.9227486160373
105,2006-01-08,0.0
106,2006-01-15,0.0
107,2006-01-22,1372.2390532760044
108,2006-01-29,0.0
109,2006-02-05,1302.0725164903386
110,2006-02-12,0.0
111,2006-02-19,0.0
112,2006-02-26,0.0
113,2006-03-05,0.0
114,2006-03-12,0.0
115,2006-03-19,938.7002535243629
116,2006-03-26,0.0
117,2006-04-02,0.0
118,2006-04-09,0.0
119,2006-04-16,1117.054510928991
120,2006-04-23,0.0
121,2006-04-30,0.0
122,2006-05-07,0.0
123,2006-05-14,988.4923347976879
124,2006-05-21,0.0
125,2006-05-28,3158.249595208616
126,2006-06-04,0.0
127,2006-06-11,0.0
128,2006-06-18,0.0
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,0.0
135,2006-08-06,1159.3615117796278
136,2006-08-13,0.0
137,2006-08-20,0.0
138,2006-08-27,0.0
139,2006-09-03,0.0
140,2006-09-10,770.2579517773763
141,2006-09-17,0.0
142,2006-09-24,897.8907358286641
143,2006-10-01,1496.6606301558588
144,2006-10-08,0.0
145,2006-10-15,0.0
146,2006-10-22,0.0
147,2006-10-29,0.0
148,2006-11-05,0.0
149,2006-11-12,0.0
150,2006-11-19,1706.9526992745193
151,2006-11-26,0.0
152,2006-12-03,2930.84569088614
153,2006-12-10,0.0
154,2006-12-17,0.0
155,2006-12-24,0.0
156,2006-12-31,847.9737514748182
157,2007-01-07,1461.7781007964054
158,2007-01-14,0.0
159,2007-01-21,0.0
160,2007-01-28,1280.2948926260297
161,2007-02-04,0.0
162,2007-02-11,0.0
163,2007-02-18,0.0
164,2007-02-25,0.0
165,2007-03-04,0.0
166,2007-03-11,621.4533562988478
167,2007-03-18,617.313249100155
168,2007-03-25,0.0
169,2007-04-01,0.0
170,2007-04-08,1260.9497194066257
171,2007-04-15,0.0
172,2007-04-22,1062.7203643042901
173,2007-04-29,1127.5308175619266
174,2007-05-06,617.3499467254937
175,2007-05-13,0.0
176,2007-05-20,0.0
177,2007-05-27,0.0
178,2007-06-03,591.9818196752268
179,2007-06-10,0.0
180,2007-06-17,0.0
181,2007-06-24,0.0
182,2007-07-01,0.0
183,2007-07-08,0.0
184,2007-07-15,0.0
185,2007-07-22,0.0
186,2007-07-29,1392.3847925983519
187,2007-08-05,0.0
188,2007-08-12,592.6787913061573
189,2007-08-19,0.0
190,2007-08-26,0.0
191,2007-09-02,0.0
192,2007-09-09,452.4886721083382
193,2007-09-16,0.0
194,2007-09-23,571.3759605915906
195,2007-09-30,666.8426627695577
196,2007-10-07,1189.34518934202
197,2007-10-14,0.0
198,2007-10-21,624.3554098393191
199,2007-10-28,0.0
200,2007-11-04,0.0
201,2007-11-11,631.9151668567434
202,2007-11-18,0.0
203,2007-11-25,1375.5248299913685
204,2007-12-02,666.7415443327826
205,2007-12-09,921.6220510264899
206,2007-12-16,0.0
207,2007-12-23,2923.2266298379704
208,2007-12-30,673.8460610221754
209,2008-01-06,0.0
210,2008-01-13,435.81869869355995
211,2008-01-20,870.6120802596615
212,2008-01-27,1717.1818635812951
213,2008-02-03,860.7390665644676
214,2008-02-10,1332.212045542956
215,2008-02-17,1317.8033840988976
216,2008-02-24,496.9856688158639
217,2008-03-02,0.0
218,2008-03-09,874.1426891689161
219,2008-03-16,0.0
220,2008-03-23,0.0
221,2008-03-30,1687.2839141041889
222,2008-04-06,0.0
223,2008-04-13,0.0
224,2008-04-20,624.1656329636768
225,2008-04-27,871.9837561890445
226,2008-05-04,0.0
227,2008-05-11,0.0
228,2008-05-18,0.0
229,2008-05-25,0.0
230,2008-06-01,0.0
231,2008-06-08,482.8216725445126
232,2008-06-15,0.0
233,2008-06-22,0.0
234,2008-06-29,730.8777581924799
235,2008-07-06,0.0
236,2008-07-13,1432.0910904463867
237,2008-07-20,482.085643446354
238,2008-07-27,1293.8755781114528
239,2008-08-03,0.0
240,2008-08-10,0.0
241,2008-08-17,869.3751139999878
242,2008-08-24,0.0
243,2008-08-31,0.0
244,2008-09-07,0.0
245,2008-09-14,0.0
246,2008-09-21,396.18868235203973
247,2008-09-28,996.8231469178552
248,2008-10-05,0.0
249,2008-10-12,0.0
250,2008-10-19,0.0
251,2008-10-26,0.0
252,2008-11-02,924.8672382620861
253,2008-11-09,492.05483410742255
254,2008-11-16,0.0
255,2008-11-23,0.0
256,2008-11-30,373.6276008327029
257,2008-12-07,0.0
258,2008-12-14,392.39380346531357
259,2008-12-21,0.0
260,2008-12-28,0.0
261,2009-01-04,445.63431512335796
262,2009-01-11,456.45216447472825
263,2009-01-18,842.0954441807799
264,2009-01-25,1454.6603252853554
265,2009-02-01,2020.3286693348728
266,2009-02-08,799.3197637852383
267,2009-02-15,0.0
268,2009-02-22,1491.6611639642992
269,2009-03-01,652.510172803651
270,2009-03-08,0.0
271,2009-03-15,0.0
272,2009-03-22,451.050172156453
273,2009-03-29,1810.3556935778386
274,2009-04-05,1636.4354496528301
275,2009-04-12,1417.6870428703464
276,2009-04-19,1345.8690274025803
277,2009-04-26,1718.5370814905125
278,2009-05-03,875.340885720224
279,2009-05-10,971.8755898502974
280,2009-05-17,807.4543929881382
281,2009-05-24,814.7835345958368
282,2009-05-31,791.0237048489788
283,2009-06-07,471.7202752628353
284,2009-06-14,1312.8305047826084
285,2009-06-21,438.21287005464313
286,2009-06-28,926.9359098227484
287,2009-07-05,2049.1768946275943
288,2009-07-12,554.0943163968172
289,2009-07-19,939.1867241162516
290,2009-07-26,967.1022873498436
291,2009-08-02,1286.3733121112682
292,2009-08-09,0.0
293,2009-08-16,0.0
294,2009-08-23,865.6715535159116
295,2009-08-30,2088.4414037664833
296,2009-09-06,960.2704977023075
297,2009-09-13,657.6569736891769
298,2009-09-20,0.0
299,2009-09-27,546.1829220542612
300,2009-10-04,1577.4451086646188
301,2009-10-11,686.2052836644893
302,2009-10-18,948.0893543388124
303,2009-10-25,0.0
304,2009-11-01,1641.2511705576337
305,2009-11-08,971.8546013424418
306,2009-11-15,1167.388775473594
307,2009-11-22,1525.4176741425213
308,2009-11-29,585.6880637130862
309,2009-12-06,692.1845878509179
310,2009-12-13,1031.9523155873237
311,2009-12-20,893.9558601875336
312,2009-12-27,1213.828828080647
313,2010-01-03,958.5105052379511
314,2010-01-10,502.42052493782546
315,2010-01-17,548.2764922026248
316,2010-01-24,828.3719457859316
317,2010-01-31,0.0
318,2010-02-07,525.4027832910594
319,2010-02-14,1096.3481207026034
320,2010-02-21,976.1244513810491
321,2010-02-28,694.5636247240359
322,2010-03-07,942.7645154916634
323,2010-03-14,599.320352577053
324,2010-03-21,0.0
325,2010-03-28,582.0913585244584
326,2010-04-04,0.0
327,2010-04-11,870.4087474599139
328,2010-04-18,610.7480166438752
329,2010-04-25,718.8545842120218
330,2010-05-02,331.8512553376469
331,2010-05-09,491.1735955909146
332,2010-05-16,2264.889312703133
333,2010-05-23,0.0
334,2010-05-30,0.0
335,2010-06-06,0.0
336,2010-06-13,440.8640344336674
337,2010-06-20,692.5588994355634
338,2010-06-27,0.0
339,2010-07-04,1056.2489474381518
340,2010-07-11,690.3394814129724
341,2010-07-18,845.8697541491404
342,2010-07-25,0.0
343,2010-08-01,0.0
344,2010-08-08,0.0
345,2010-08-15,427.55638167627836
346,2010-08-22,0.0
347,2010-08-29,801.3900273993667
348,2010-09-05,1277.4648000671054
349,2010-09-12,0.0
350,2010-09-19,1331.399390977562
351,2010-09-26,706.4724812897404
352,2010-10-03,905.5389675083303
353,2010-10-10,939.447873838825
354,2010-10-17,429.65438730310353
355,2010-10-24,1186.6055614681943
356,2010-10-31,1148.4212610873553
357,2010-11-07,1010.944027950203
358,2010-11-14,0.0
359,2010-11-21,527.056537219702
360,2010-11-28,0.0
361,2010-12-05,820.4090729097068
362,2010-12-12,0.0
363,2010-12-19,0.0
364,2010-12-26,507.50378458163334
365,2011-01-02,1128.6892846586363
366,2011-01-09,543.4626038229255
367,2011-01-16,848.458243773299
368,2011-01-23,921.624867785201
369,2011-01-30,882.4751362621748
370,2011-02-06,517.1201351460539
371,2011-02-13,1009.4919641466475
372,2011-02-20,721.6002377044949
373,2011-02-27,629.8193658735815
374,2011-03-06,988.7768338958133
375,2011-03-13,907.7781005969657
376,2011-03-20,660.4118961045174
377,2011-03-27,742.8663701334904
378,2011-04-03,934.6650337998249
379,2011-04-10,284.27281701491404
380,2011-04-17,724.1582565353456
381,2011-04-24,867.5618156114713
382,2011-05-01,894.1060157857939
383,2011-05-08,921.3758379252962
384,2011-05-15,899.0320074430606
385,2011-05-22,702.9113061069562
386,2011-05-29,1545.0086241994552
387,2011-06-05,535.4877764401303
388,2011-06-12,910.4409852417203
389,2011-06-19,668.1622196036834
390,2011-06-26,890.5217451430408
391,2011-07-03,457.4496652668851
392,2011-07-10,612.5215507927951
393,2011-07-17,262.35107171427865
394,2011-07-24,441.2567381212404
395,2011-07-31,0.0
396,2011-08-07,0.0
397,2011-08-14,905.45779179885
398,2011-08-21,521.4906663937105
399,2011-08-28,1077.1058332716254
400,2011-09-04,714.3201554313723
401,2011-09-11,728.7660915280504
402,2011-09-18,957.9031427528478
403,2011-09-25,707.3994244294335
404,2011-10-02,1032.7140436915433
405,2011-10-09,737.1179842404775
406,2011-10-16,583.3190163143536
407,2011-10-23,511.7896095122806
408,2011-10-30,1337.8004882899727
409,2011-11-06,1135.5613387735766
410,2011-11-13,634.6761600234697
411,2011-11-20,1298.5528199843234
412,2011-11-27,811.9281621575534
413,2011-12-04,649.6261961745025
414,2011-12-11,819.5549455196053
415,2011-12-18,1060.7423162710977
416,2011-12-25,1091.5952360264816
417,2012-01-01,374.1567332323615
418,2012-01-08,758.0581087234945
419,2012-01-15,1125.4551625550162
420,2012-01-22,915.2385837772288
421,2012-01-29,703.2395591448957
422,2012-02-05,504.84237275600697
423,2012-02-12,699.2055508702409
424,2012-02-19,712.9692468014301
425,2012-02-26,947.8193426991436
426,2012-03-04,1120.7735680149528
427,2012-03-11,775.9013270496134
428,2012-03-18,798.8939530571271
429,2012-03-25,697.148699857063
430,2012-04-01,752.1425302359393
431,2012-04-08,848.6591268170133
432,2012-04-15,900.2419999273352
433,2012-04-22,852.1151014319094
434,2012-04-29,1147.8663868922808
435,2012-05-06,1076.0951086899784
436,2012-05-13,233.26671622029008
437,2012-05-20,976.2040157720136
438,2012-05-27,716.9462283267952
439,2012-06-03,1419.3093662121387
440,2012-06-10,807.2445032207668
441,2012-06-17,641.339782580055
442,2012-06-24,777.3007011496526
443,2012-07-01,988.3013618924506
444,2012-07-08,540.8574775592095
445,2012-07-15,498.23385755535355
446,2012-07-22,289.9568430048338
447,2012-07-29,425.8117994341241
448,2012-08-05,677.8743515504664
449,2012-08-12,600.1672180025864
450,2012-08-19,750.7113767456085
451,2012-08-26,947.7714379990872
452,2012-09-02,1307.1351967468725
453,2012-09-09,1088.5302100086851
454,2012-09-16,700.8313685202119
455,2012-09-23,519.2519379061688
456,2012-09-30,860.0389386151792
457,2012-10-07,819.1357292221982
458,2012-10-14,1025.0879277496595
459,2012-10-21,1091.2279188323814
460,2012-10-28,698.0788408198754
461,2012-11-04,944.5293208759904
462,2012-11-11,1297.9001664415464
463,2012-11-18,1592.023056547586
464,2012-11-25,571.8110356714502
465,2012-12-02,860.1809515584555
466,2012-12-09,1262.1597360473636
467,2012-12-16,1160.8883492033442
468,2012-12-23,1737.5343270489486
469,2012-12-30,1712.850349247288
470,2013-01-06,1265.2125671950935
471,2013-01-13,517.4684901168746
472,2013-01-20,976.3412046558324
473,2013-01-27,1141.3051426333689
474,2013-02-03,1174.0764420522669
475,2013-02-10,1054.3877157954364
476,2013-02-17,1351.5337893622952
477,2013-02-24,755.7602426033894
478,2013-03-03,1049.1207173573116
479,2013-03-10,764.4083642074114
480,2013-03-17,1151.3793457979643
481,2013-03-24,914.964012697383
482,2013-03-31,980.8067917639693
483,2013-04-07,888.9518770318213
484,2013-04-14,955.6584892815177
485,2013-04-21,1242.330211912464
486,2013-04-28,732.5087506393431
487,2013-05-05,933.6493758412552
488,2013-05-12,1118.0742347379378
489,2013-05-19,937.2152870018199
490,2013-05-26,283.58263738971993
491,2013-06-02,1148.8662453674895
492,2013-06-09,324.19287367474607
493,2013-06-16,736.1039252706992
494,2013-06-23,836.3965632368065
495,2013-06-30,464.63842500822665
496,2013-07-07,517.1409187261072
497,2013-07-14,691.4964313344785
498,2013-07-21,647.3476211665572
499,2013-07-28,939.8133596431547
500,2013-08-04,957.3108220697585
501,2013-08-11,616.6463619923486
502,2013-08-18,838.8906290511425
503,2013-08-25,682.7008398948936
504,2013-09-01,596.022950849548
505,2013-09-08,960.6568047644122
506,2013-09-15,644.0693121848312
507,2013-09-22,732.0597360379437
508,2013-09-29,891.3579586551706
509,2013-10-06,807.9100931483326
510,2013-10-13,1032.6234501850818
511,2013-10-20,948.6036752161863
512,2013-10-27,1016.9310316589101
513,2013-11-03,1262.9327837421126
514,2013-11-10,1184.3079320699767
515,2013-11-17,1225.456758906682
516,2013-11-24,1104.560574301566
517,2013-12-01,1242.6567683721926
518,2013-12-08,1294.80032436101
519,2013-12-15,732.5594190679786
520,2013-12-22,1621.4738275861434
521,2013-12-29,1634.2832953600932
522,2014-01-05,773.5612018472082
523,2014-01-12,750.0714494585188
524,2014-01-19,444.3781459813109
525,2014-01-26,977.8864182910316
526,2014-02-02,666.9721388754398
527,2014-02-09,1294.4903454190237
528,2014-02-16,985.221793566994
529,2014-02-23,1174.6767133723715
530,2014-03-02,828.1142468836774
531,2014-03-09,1022.7591936904533
532,2014-03-16,954.9956643365412
533,2014-03-23,342.056027974672
534,2014-03-30,393.6484656292371
535,2014-04-06,1016.4610384245061
536,2014-04-13,903.0730362215213
537,2014-04-20,887.8354128609674
538,2014-04-27,1250.626098476533
539,2014-05-04,1230.4127531078166
540,2014-05-11,581.2667230135244
541,2014-05-18,1531.4017320336702
542,2014-05-25,925.7063529534557
543,2014-06-01,920.902781270039
544,2014-06-08,914.5922910413858
545,2014-06-15,1038.5132674173487
546,2014-06-22,646.8088604703812
547,2014-06-29,1165.6861569037717
