,date,/m/0g9pc
0,2004-01-04,0.0
1,2004-01-11,9174.44176947479
2,2004-01-18,10576.46997841528
3,2004-01-25,12693.969963981068
4,2004-02-01,6030.043277404384
5,2004-02-08,8427.611647836618
6,2004-02-15,0.0
7,2004-02-22,9296.243572142557
8,2004-02-29,11687.97357414873
9,2004-03-07,18416.632055885406
10,2004-03-14,6725.875449773378
11,2004-03-21,0.0
12,2004-03-28,3853.370285598051
13,2004-04-04,7674.45343490146
14,2004-04-11,0.0
15,2004-04-18,2600.409325172536
16,2004-04-25,10779.001161632355
17,2004-05-02,15616.594730544713
18,2004-05-09,8025.65465429214
19,2004-05-16,4322.89637745747
20,2004-05-23,0.0
21,2004-05-30,9609.053851979586
22,2004-06-06,11244.265013123104
23,2004-06-13,7434.031192452498
24,2004-06-20,12243.067948965818
25,2004-06-27,0.0
26,2004-07-04,3420.575614253071
27,2004-07-11,7681.5215208410045
28,2004-07-18,8994.119593975443
29,2004-07-25,0.0
30,2004-08-01,7719.542497134029
31,2004-08-08,7304.032710505925
32,2004-08-15,8085.852478264347
33,2004-08-22,5177.02374429462
34,2004-08-29,11601.113850630763
35,2004-09-05,5732.435005372258
36,2004-09-12,10233.533883597487
37,2004-09-19,4091.7796763947904
38,2004-09-26,4021.6920887517867
39,2004-10-03,6038.768455871153
40,2004-10-10,2862.831101107587
41,2004-10-17,10428.558216136373
42,2004-10-24,4530.182401690284
43,2004-10-31,10341.181683898729
44,2004-11-07,5439.856484348174
45,2004-11-14,5582.559806569156
46,2004-11-21,6711.75039166108
47,2004-11-28,5885.05481506475
48,2004-12-05,7326.58749522775
49,2004-12-12,4384.189863064211
50,2004-12-19,3187.111092602056
51,2004-12-26,0.0
52,2005-01-02,8476.528386491522
53,2005-01-09,3073.0952848770658
54,2005-01-16,5734.775029835684
55,2005-01-23,0.0
56,2005-01-30,5465.358856830565
57,2005-02-06,0.0
58,2005-02-13,3020.561873008879
59,2005-02-20,5123.011752925446
60,2005-02-27,6290.81935402673
61,2005-03-06,1941.053734194895
62,2005-03-13,3439.3583672958116
63,2005-03-20,3028.037998248376
