,date,body temperature
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,1312.9849246343417
4,2004-02-01,2242.9780860101087
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,0.0
9,2004-03-07,5670.551541555356
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,5006.6749744697145
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,0.0
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,1758.3012463315717
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,1259.3146230738898
30,2004-08-01,1655.0176011919757
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,2084.3127184683913
35,2004-09-05,0.0
36,2004-09-12,0.0
37,2004-09-19,3779.8474683204277
38,2004-09-26,0.0
39,2004-10-03,0.0
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,0.0
46,2004-11-21,0.0
47,2004-11-28,0.0
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,0.0
54,2005-01-16,0.0
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,0.0
59,2005-02-20,0.0
60,2005-02-27,1047.8390988560645
61,2005-03-06,0.0
62,2005-03-13,0.0
63,2005-03-20,0.0
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,999.5423330098685
71,2005-05-15,0.0
72,2005-05-22,0.0
73,2005-05-29,2784.718442408414
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,0.0
83,2005-08-07,1059.9107236228435
84,2005-08-14,0.0
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,0.0
88,2005-09-11,0.0
89,2005-09-18,2862.9336244974047
90,2005-09-25,0.0
91,2005-10-02,0.0
92,2005-10-09,0.0
93,2005-10-16,0.0
94,2005-10-23,937.934443514032
95,2005-10-30,0.0
96,2005-11-06,0.0
97,2005-11-13,0.0
98,2005-11-20,0.0
99,2005-11-27,0.0
100,2005-12-04,0.0
101,2005-12-11,0.0
102,2005-12-18,0.0
103,2005-12-25,0.0
104,2006-01-01,0.0
105,2006-01-08,1962.649311102892
106,2006-01-15,0.0
107,2006-01-22,924.7354823210875
108,2006-01-29,896.3057031978801
109,2006-02-05,0.0
110,2006-02-12,0.0
111,2006-02-19,1279.0060840895444
112,2006-02-26,0.0
113,2006-03-05,0.0
114,2006-03-12,0.0
115,2006-03-19,0.0
116,2006-03-26,0.0
117,2006-04-02,0.0
118,2006-04-09,0.0
119,2006-04-16,1808.934441554374
120,2006-04-23,0.0
121,2006-04-30,0.0
122,2006-05-07,774.7844410121835
123,2006-05-14,0.0
124,2006-05-21,774.4690304160129
125,2006-05-28,0.0
126,2006-06-04,0.0
127,2006-06-11,1198.5884695222583
128,2006-06-18,0.0
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,0.0
135,2006-08-06,0.0
136,2006-08-13,552.3345699441444
137,2006-08-20,0.0
138,2006-08-27,0.0
139,2006-09-03,0.0
140,2006-09-10,0.0
141,2006-09-17,0.0
142,2006-09-24,0.0
143,2006-10-01,0.0
144,2006-10-08,0.0
145,2006-10-15,522.822840593649
146,2006-10-22,974.6322692729682
147,2006-10-29,0.0
148,2006-11-05,712.4192891560614
149,2006-11-12,435.0744447584776
150,2006-11-19,0.0
151,2006-11-26,0.0
152,2006-12-03,0.0
153,2006-12-10,567.4854839704782
154,2006-12-17,0.0
155,2006-12-24,0.0
156,2006-12-31,0.0
157,2007-01-07,0.0
158,2007-01-14,0.0
159,2007-01-21,0.0
160,2007-01-28,0.0
161,2007-02-04,0.0
162,2007-02-11,0.0
163,2007-02-18,458.41115646089617
164,2007-02-25,0.0
165,2007-03-04,0.0
166,2007-03-11,1183.007978088871
167,2007-03-18,0.0
168,2007-03-25,0.0
169,2007-04-01,729.1214434386155
170,2007-04-08,0.0
171,2007-04-15,0.0
172,2007-04-22,0.0
173,2007-04-29,0.0
174,2007-05-06,763.163163840809
175,2007-05-13,0.0
176,2007-05-20,360.06139736614006
177,2007-05-27,0.0
178,2007-06-03,0.0
179,2007-06-10,0.0
180,2007-06-17,678.5961479905337
181,2007-06-24,0.0
182,2007-07-01,677.1907974820111
183,2007-07-08,0.0
184,2007-07-15,0.0
185,2007-07-22,0.0
186,2007-07-29,0.0
187,2007-08-05,0.0
188,2007-08-12,565.4934340224578
189,2007-08-19,0.0
190,2007-08-26,279.81658185822135
191,2007-09-02,0.0
192,2007-09-09,284.7850874777841
193,2007-09-16,0.0
194,2007-09-23,302.5876567074584
195,2007-09-30,824.731172349119
196,2007-10-07,0.0
197,2007-10-14,411.3488835709366
198,2007-10-21,668.7197191243113
199,2007-10-28,0.0
200,2007-11-04,0.0
201,2007-11-11,0.0
202,2007-11-18,0.0
203,2007-11-25,490.534735808139
204,2007-12-02,0.0
205,2007-12-09,0.0
206,2007-12-16,366.86374615603063
207,2007-12-23,0.0
208,2007-12-30,329.916693461635
209,2008-01-06,0.0
210,2008-01-13,958.3736189414028
211,2008-01-20,0.0
212,2008-01-27,265.72895737746785
213,2008-02-03,0.0
214,2008-02-10,0.0
215,2008-02-17,368.38385453497654
216,2008-02-24,0.0
217,2008-03-02,742.7341079158648
218,2008-03-09,257.6990920339275
219,2008-03-16,444.61362001645034
220,2008-03-23,303.90742206644546
221,2008-03-30,0.0
222,2008-04-06,315.49013127286094
223,2008-04-13,0.0
224,2008-04-20,0.0
225,2008-04-27,328.4992826610686
226,2008-05-04,482.98438606672516
227,2008-05-11,334.63057371216297
228,2008-05-18,0.0
229,2008-05-25,0.0
230,2008-06-01,446.1522815716447
231,2008-06-08,0.0
232,2008-06-15,598.5500052618845
233,2008-06-22,0.0
234,2008-06-29,0.0
235,2008-07-06,404.99862913076157
236,2008-07-13,0.0
237,2008-07-20,476.3885864055139
238,2008-07-27,305.13275918846784
239,2008-08-03,0.0
240,2008-08-10,0.0
241,2008-08-17,0.0
242,2008-08-24,239.71317570638516
243,2008-08-31,0.0
244,2008-09-07,349.7803478460392
245,2008-09-14,236.96773882446607
246,2008-09-21,0.0
247,2008-09-28,0.0
248,2008-10-05,1453.672832785988
249,2008-10-12,426.17379879745977
250,2008-10-19,228.88219279718504
251,2008-10-26,382.14224541448914
252,2008-11-02,263.005682737124
253,2008-11-09,274.18475988136953
254,2008-11-16,376.57061255262136
255,2008-11-23,0.0
256,2008-11-30,0.0
257,2008-12-07,352.253410354931
258,2008-12-14,0.0
259,2008-12-21,274.8299633854984
260,2008-12-28,405.1703414863143
261,2009-01-04,541.692611358512
262,2009-01-11,0.0
263,2009-01-18,0.0
264,2009-01-25,370.2309267708843
265,2009-02-01,275.33898221245084
266,2009-02-08,794.4557984064666
267,2009-02-15,858.3665155252061
268,2009-02-22,0.0
269,2009-03-01,0.0
270,2009-03-08,458.5209592669031
271,2009-03-15,515.5976207342619
272,2009-03-22,0.0
273,2009-03-29,0.0
274,2009-04-05,710.5704087474566
275,2009-04-12,0.0
276,2009-04-19,0.0
277,2009-04-26,0.0
278,2009-05-03,0.0
279,2009-05-10,0.0
280,2009-05-17,742.1745335664074
281,2009-05-24,0.0
282,2009-05-31,0.0
283,2009-06-07,375.9847633252928
284,2009-06-14,0.0
285,2009-06-21,470.40953817202603
286,2009-06-28,446.4291580059602
287,2009-07-05,0.0
288,2009-07-12,232.23286119239884
289,2009-07-19,0.0
290,2009-07-26,0.0
291,2009-08-02,0.0
292,2009-08-09,336.1827537124371
293,2009-08-16,0.0
294,2009-08-23,0.0
295,2009-08-30,0.0
296,2009-09-06,217.77679575143068
297,2009-09-13,492.5233120849491
298,2009-09-20,722.9837954462973
299,2009-09-27,203.6058487650016
300,2009-10-04,539.2333045265116
301,2009-10-11,0.0
302,2009-10-18,728.716017070382
303,2009-10-25,0.0
304,2009-11-01,0.0
305,2009-11-08,0.0
306,2009-11-15,470.64569618868916
307,2009-11-22,471.0024909297231
308,2009-11-29,0.0
309,2009-12-06,416.36946442527676
310,2009-12-13,0.0
311,2009-12-20,0.0
312,2009-12-27,229.4126672613222
313,2010-01-03,0.0
314,2010-01-10,0.0
315,2010-01-17,280.93998515523305
316,2010-01-24,0.0
317,2010-01-31,0.0
318,2010-02-07,796.3788306831569
319,2010-02-14,244.1723536171997
320,2010-02-21,188.99843260652244
321,2010-02-28,439.2256263079858
322,2010-03-07,323.20337452763016
323,2010-03-14,220.1136423701086
324,2010-03-21,0.0
325,2010-03-28,0.0
326,2010-04-04,378.72768963214384
327,2010-04-11,202.16589626449513
328,2010-04-18,0.0
329,2010-04-25,1020.4512457171235
330,2010-05-02,0.0
331,2010-05-09,0.0
332,2010-05-16,368.9854012015121
333,2010-05-23,195.79727005515232
334,2010-05-30,317.98056083831875
335,2010-06-06,466.9278966056972
336,2010-06-13,1301.5824605754508
337,2010-06-20,0.0
338,2010-06-27,347.62465437995985
339,2010-07-04,388.45834125420555
340,2010-07-11,505.8385195481151
341,2010-07-18,221.8341499303442
342,2010-07-25,0.0
343,2010-08-01,0.0
344,2010-08-08,0.0
345,2010-08-15,0.0
346,2010-08-22,0.0
347,2010-08-29,530.6775157805426
348,2010-09-05,0.0
349,2010-09-12,325.5892361681734
350,2010-09-19,313.7557067126511
351,2010-09-26,319.9145448696662
352,2010-10-03,0.0
353,2010-10-10,208.55871705617247
354,2010-10-17,169.22126277832712
355,2010-10-24,214.50173269032686
356,2010-10-31,313.1999059474324
357,2010-11-07,479.7226244134882
358,2010-11-14,284.57473434261766
359,2010-11-21,0.0
360,2010-11-28,261.9487744235131
361,2010-12-05,312.98861798065167
362,2010-12-12,221.21603446085064
363,2010-12-19,372.46855275331257
364,2010-12-26,450.29351900133224
365,2011-01-02,0.0
366,2011-01-09,323.5401850245477
367,2011-01-16,0.0
368,2011-01-23,355.3464767481648
369,2011-01-30,209.94783933053054
370,2011-02-06,239.03422815786425
371,2011-02-13,277.0285826047277
372,2011-02-20,423.61290552873965
373,2011-02-27,300.55780290367466
374,2011-03-06,268.56364273962197
375,2011-03-13,347.9920386312147
376,2011-03-20,0.0
377,2011-03-27,0.0
378,2011-04-03,278.89068971205194
379,2011-04-10,169.80715454061706
380,2011-04-17,192.54354759098354
381,2011-04-24,206.5356700929499
382,2011-05-01,0.0
383,2011-05-08,185.94976762337242
384,2011-05-15,174.57425719717642
385,2011-05-22,323.24917898740904
386,2011-05-29,0.0
387,2011-06-05,266.43004347355344
388,2011-06-12,193.05746018181662
389,2011-06-19,0.0
390,2011-06-26,298.1106692060759
391,2011-07-03,271.295547372287
392,2011-07-10,442.7622013738358
393,2011-07-17,404.5782156995376
394,2011-07-24,271.21098926351476
395,2011-07-31,0.0
396,2011-08-07,0.0
397,2011-08-14,0.0
398,2011-08-21,254.03976777666253
399,2011-08-28,247.02738964815055
400,2011-09-04,337.6033024059907
401,2011-09-11,279.68520375899976
402,2011-09-18,288.6789958968724
403,2011-09-25,240.4951469836228
404,2011-10-02,139.98916750395065
405,2011-10-09,0.0
406,2011-10-16,0.0
407,2011-10-23,314.6692970517101
408,2011-10-30,280.0386164147949
409,2011-11-06,365.704660489337
410,2011-11-13,266.198317288416
411,2011-11-20,0.0
412,2011-11-27,365.7189803439161
413,2011-12-04,182.76105730759215
414,2011-12-11,343.8033704574323
415,2011-12-18,314.73592593546397
416,2011-12-25,0.0
417,2012-01-01,0.0
418,2012-01-08,269.1968584403851
419,2012-01-15,213.56806612519273
420,2012-01-22,197.14998213287433
421,2012-01-29,542.2105113371478
422,2012-02-05,248.67136974443918
423,2012-02-12,0.0
424,2012-02-19,466.60954498529765
425,2012-02-26,452.91294408169426
426,2012-03-04,157.39752795790918
427,2012-03-11,0.0
428,2012-03-18,358.55786304008893
429,2012-03-25,278.9862100984778
430,2012-04-01,260.57592919630474
431,2012-04-08,288.42219621946043
432,2012-04-15,193.84784946400137
433,2012-04-22,210.51819682441698
434,2012-04-29,220.08124508856488
435,2012-05-06,521.7146059311085
436,2012-05-13,0.0
437,2012-05-20,0.0
438,2012-05-27,110.70145580232565
439,2012-06-03,128.61875907144767
440,2012-06-10,387.1140221865238
441,2012-06-17,102.92618962935309
442,2012-06-24,166.54871740681403
443,2012-07-01,0.0
444,2012-07-08,393.9085474624304
445,2012-07-15,145.21841621188784
446,2012-07-22,316.38073695592084
447,2012-07-29,184.937631309857
448,2012-08-05,323.3413507285578
449,2012-08-12,120.15146079656932
450,2012-08-19,132.37066815316464
451,2012-08-26,96.34737030827114
452,2012-09-02,407.1754708962732
453,2012-09-09,508.7932696472403
454,2012-09-16,218.53222945825158
455,2012-09-23,408.0444914219715
456,2012-09-30,469.9407874809648
457,2012-10-07,319.53879805816206
458,2012-10-14,88.05743078210811
459,2012-10-21,705.4142960138519
460,2012-10-28,280.90468008681927
461,2012-11-04,109.00466995727298
462,2012-11-11,238.35864546829262
463,2012-11-18,0.0
464,2012-11-25,579.077384226237
465,2012-12-02,222.83972461156543
466,2012-12-09,195.8494778509644
467,2012-12-16,383.33694251978767
468,2012-12-23,325.64627554738183
469,2012-12-30,403.4674771014084
470,2013-01-06,428.44306643379434
471,2013-01-13,455.8531289716232
472,2013-01-20,463.1996272204108
473,2013-01-27,309.5067059742611
474,2013-02-03,202.9322422663609
475,2013-02-10,382.196379454944
476,2013-02-17,338.23654538430674
477,2013-02-24,184.19302064537052
478,2013-03-03,214.81885887108382
479,2013-03-10,273.6614699812597
480,2013-03-17,499.1410467119287
481,2013-03-24,0.0
482,2013-03-31,267.97129596174506
483,2013-04-07,147.39931315746068
484,2013-04-14,163.9961867342555
485,2013-04-21,0.0
486,2013-04-28,273.054404672435
487,2013-05-05,0.0
488,2013-05-12,212.40037678976282
489,2013-05-19,270.05279797330667
490,2013-05-26,305.9777764225625
491,2013-06-02,166.05927821233286
492,2013-06-09,555.1656846270632
493,2013-06-16,111.48238045518636
494,2013-06-23,0.0
495,2013-06-30,112.33631137047517
496,2013-07-07,121.50673429034848
497,2013-07-14,215.55995671111032
498,2013-07-21,270.36727561529653
499,2013-07-28,316.3811678610715
500,2013-08-04,158.32509581955205
501,2013-08-11,262.40659708617403
502,2013-08-18,0.0
503,2013-08-25,224.45572345624586
504,2013-09-01,288.20782269532214
505,2013-09-08,358.42004418760223
506,2013-09-15,242.46006142775136
507,2013-09-22,284.72726225855354
508,2013-09-29,315.9000064146466
509,2013-10-06,296.038598673148
510,2013-10-13,194.08335874242272
511,2013-10-20,259.20289976932423
512,2013-10-27,289.59842675111986
513,2013-11-03,196.54405624026506
514,2013-11-10,457.5916577177201
515,2013-11-17,380.2012150216944
516,2013-11-24,175.4607258645042
517,2013-12-01,375.7153168908324
518,2013-12-08,96.96180232769741
519,2013-12-15,204.63032697559171
520,2013-12-22,206.24766685775927
521,2013-12-29,207.71410616278462
522,2014-01-05,577.0926226290816
523,2014-01-12,134.08943607193578
524,2014-01-19,492.95193067677707
525,2014-01-26,340.4893049627985
526,2014-02-02,331.03125492538544
527,2014-02-09,84.2595456007361
528,2014-02-16,194.51192820843923
529,2014-02-23,219.2834478973303
530,2014-03-02,255.27851832664223
531,2014-03-09,119.37606378529233
532,2014-03-16,192.21862478788205
533,2014-03-23,126.46198710429961
534,2014-03-30,337.0774312260189
535,2014-04-06,69.62846535059506
536,2014-04-13,333.21210150002526
537,2014-04-20,0.0
538,2014-04-27,124.14536662324345
539,2014-05-04,232.79599336888666
540,2014-05-11,0.0
541,2014-05-18,613.0886212393491
542,2014-05-25,276.98939552738585
543,2014-06-01,331.07421212567056
544,2014-06-08,166.5925903835397
545,2014-06-15,206.1393728259284
546,2014-06-22,151.27097828339504
547,2014-06-29,268.5077850953466
548,2014-07-06,0.0
549,2014-07-13,113.1639020311086
550,2014-07-20,261.66374527374546
551,2014-07-27,0.0
552,2014-08-03,199.42372643758102
553,2014-08-10,304.1172049139023
554,2014-08-17,0.0
555,2014-08-24,294.87956044780475
556,2014-08-31,182.4313655849567
557,2014-09-07,140.51987966917187
558,2014-09-14,168.11594558062384
559,2014-09-21,359.5309128844103
560,2014-09-28,262.2469017589567
561,2014-10-05,528.7550741374857
562,2014-10-12,305.4894989875663
563,2014-10-19,405.0572382251261
564,2014-10-26,0.0
565,2014-11-02,336.7940964123524
566,2014-11-09,313.7511699578189
567,2014-11-16,358.20781217484534
