,date,/m/0g9pc
0,2004-01-04,4216.249791726891
1,2004-01-11,4414.804252710855
2,2004-01-18,6257.801309000163
3,2004-01-25,8547.152033361243
4,2004-02-01,5792.308711077012
5,2004-02-08,6248.212841988616
6,2004-02-15,5222.880985526798
7,2004-02-22,4971.232291075089
8,2004-02-29,6585.881526835611
9,2004-03-07,4622.09712099824
10,2004-03-14,5243.775197365935
11,2004-03-21,5771.630840179649
12,2004-03-28,5289.928356786226
13,2004-04-04,4255.173032867761
14,2004-04-11,5475.777596146018
15,2004-04-18,5006.555047450278
16,2004-04-25,5970.086372419033
17,2004-05-02,8462.68132541258
18,2004-05-09,5959.496737278202
19,2004-05-16,5038.902928432492
20,2004-05-23,5738.677580725877
21,2004-05-30,5164.714525868639
22,2004-06-06,4712.821032576357
23,2004-06-13,5610.585901686801
24,2004-06-20,7469.169855584875
25,2004-06-27,5855.156800905088
26,2004-07-04,6839.687382051721
27,2004-07-11,6022.262549316567
28,2004-07-18,7434.014711667322
29,2004-07-25,7846.407035170725
30,2004-08-01,7733.996857090867
31,2004-08-08,9748.93555982529
32,2004-08-15,8017.810905101592
33,2004-08-22,7363.3358578806365
34,2004-08-29,8219.453045327467
35,2004-09-05,7579.820098206775
36,2004-09-12,5617.682342917851
37,2004-09-19,5424.038943127908
38,2004-09-26,4396.755611537915
39,2004-10-03,4495.185936599814
40,2004-10-10,4659.904113286888
41,2004-10-17,3563.998910856186
42,2004-10-24,4161.795580772671
43,2004-10-31,4061.189361086777
44,2004-11-07,3533.2408924271795
45,2004-11-14,4408.300902527234
46,2004-11-21,3325.590730245447
47,2004-11-28,4004.7241812904135
48,2004-12-05,3510.3670069612344
49,2004-12-12,3596.6419439923316
50,2004-12-19,3004.344008165384
51,2004-12-26,3186.2525490195194
52,2005-01-02,3286.9487471401626
53,2005-01-09,3385.569958910598
54,2005-01-16,3167.281557355673
55,2005-01-23,3711.9231221159303
56,2005-01-30,2891.4770020803307
57,2005-02-06,4005.0630402188926
58,2005-02-13,3880.7250301717636
59,2005-02-20,4064.7357740586285
60,2005-02-27,4818.311766296019
61,2005-03-06,4498.085384018233
62,2005-03-13,3205.7614421454155
63,2005-03-20,3720.2381805660484
64,2005-03-27,3866.7544134227574
65,2005-04-03,2146.0105401641445
66,2005-04-10,3962.04900372815
67,2005-04-17,3897.6775151860143
68,2005-04-24,4019.40857467367
69,2005-05-01,5050.229274470856
70,2005-05-08,3824.0990885854376
71,2005-05-15,5590.913120496773
72,2005-05-22,4084.329434346376
73,2005-05-29,3678.9914837745005
74,2005-06-05,3471.231922347332
75,2005-06-12,4235.331715117229
76,2005-06-19,3809.761505649978
77,2005-06-26,3803.2978214489194
78,2005-07-03,3417.2080773804005
79,2005-07-10,4079.381983996422
80,2005-07-17,4259.1724810802525
81,2005-07-24,3805.0774840913436
82,2005-07-31,3560.6838888944053
83,2005-08-07,4125.638664995927
84,2005-08-14,6023.105809369393
85,2005-08-21,4383.450483435149
86,2005-08-28,3496.3171266341233
87,2005-09-04,4040.5158422872923
88,2005-09-11,2811.851953379723
89,2005-09-18,3457.5257428962855
90,2005-09-25,3532.2585667633684
91,2005-10-02,3059.598816768239
92,2005-10-09,3746.8171817520965
93,2005-10-16,3702.0884165641123
94,2005-10-23,4114.315524950458
95,2005-10-30,3571.71608580648
96,2005-11-06,2335.9392166005364
97,2005-11-13,3239.349406064189
98,2005-11-20,3156.1877100265847
99,2005-11-27,3670.1217244410923
100,2005-12-04,3609.28448596583
101,2005-12-11,3067.289673617588
102,2005-12-18,2595.866642233623
103,2005-12-25,3269.899044270197
104,2006-01-01,3551.4530454001024
105,2006-01-08,3281.779096036295
106,2006-01-15,3296.470932716522
107,2006-01-22,3095.0928836761905
108,2006-01-29,5138.216799162038
109,2006-02-05,2723.4589672120255
110,2006-02-12,2873.6505549025983
111,2006-02-19,3435.1331762526233
112,2006-02-26,3526.57601004343
113,2006-03-05,3144.2937573017493
114,2006-03-12,3172.5595404632113
115,2006-03-19,3595.3160062247252
116,2006-03-26,3112.340710059564
117,2006-04-02,3231.2705070994643
118,2006-04-09,3040.902572315777
119,2006-04-16,2706.480092331494
120,2006-04-23,3059.358927602823
121,2006-04-30,3102.44949874661
122,2006-05-07,3432.555317882973
123,2006-05-14,3597.385837639183
124,2006-05-21,2787.2243086652607
125,2006-05-28,2902.1438821034594
126,2006-06-04,2971.19609198766
127,2006-06-11,2713.5245672906185
128,2006-06-18,2460.944954666672
129,2006-06-25,2394.984270420221
130,2006-07-02,2711.981729178138
131,2006-07-09,2397.023724429762
132,2006-07-16,2328.2612988096225
133,2006-07-23,2423.5961884982103
