,date,strep throat
0,2004-01-04,0.0
1,2004-01-11,719.381882800585
2,2004-01-18,0.0
3,2004-01-25,0.0
4,2004-02-01,1238.5285904662087
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,899.0704240893657
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,1654.9637476900166
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,824.778241788553
15,2004-04-18,410.41604406629045
16,2004-04-25,813.3079074502562
17,2004-05-02,377.499650393909
18,2004-05-09,991.1972419976195
19,2004-05-16,0.0
20,2004-05-23,910.9626423207502
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,632.663729674979
29,2004-07-25,0.0
30,2004-08-01,0.0
31,2004-08-08,476.23006124155097
32,2004-08-15,0.0
33,2004-08-22,609.657414214993
34,2004-08-29,561.2685998169461
35,2004-09-05,936.9936877091983
36,2004-09-12,915.4836941257149
37,2004-09-19,788.7284000325301
38,2004-09-26,425.9654094015286
39,2004-10-03,343.1283425253313
40,2004-10-10,461.0842690365872
41,2004-10-17,600.5968769995546
42,2004-10-24,461.17183853052984
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,311.841151626744
46,2004-11-21,0.0
47,2004-11-28,318.6335284353897
48,2004-12-05,730.0097180214406
49,2004-12-12,0.0
50,2004-12-19,737.6813073377866
51,2004-12-26,1018.868671281497
52,2005-01-02,390.3064774969121
53,2005-01-09,454.17452231725144
54,2005-01-16,642.3201531550586
55,2005-01-23,909.3544368264387
56,2005-01-30,0.0
57,2005-02-06,538.4396154208532
58,2005-02-13,660.5098276779113
59,2005-02-20,1209.939681838777
60,2005-02-27,563.7086824235959
61,2005-03-06,396.6683448191412
62,2005-03-13,620.991044197762
63,2005-03-20,875.3474257074038
64,2005-03-27,501.95220484228577
65,2005-04-03,788.1555944662985
66,2005-04-10,686.9154031755754
67,2005-04-17,0.0
68,2005-04-24,618.6556738675827
69,2005-05-01,556.0611126482048
70,2005-05-08,383.9908133858515
71,2005-05-15,445.15503921189674
72,2005-05-22,489.71365030386414
73,2005-05-29,670.3705190468684
74,2005-06-05,464.8618647086089
75,2005-06-12,525.3002647590897
76,2005-06-19,353.4559950578632
77,2005-06-26,0.0
78,2005-07-03,688.3281218730602
79,2005-07-10,594.5443721814421
80,2005-07-17,0.0
81,2005-07-24,1057.6081804327637
82,2005-07-31,1067.4170410501363
83,2005-08-07,0.0
84,2005-08-14,558.1766600632626
85,2005-08-21,326.2782765345578
86,2005-08-28,499.6225498913395
87,2005-09-04,273.82986174946245
88,2005-09-11,597.9620973962718
89,2005-09-18,424.60551601663195
90,2005-09-25,229.50924367393637
91,2005-10-02,0.0
92,2005-10-09,581.5297069555719
93,2005-10-16,0.0
94,2005-10-23,266.9110707024518
95,2005-10-30,551.9624709239702
96,2005-11-06,936.2912230284678
97,2005-11-13,615.4645196629872
98,2005-11-20,858.258452031128
99,2005-11-27,615.5953550345624
100,2005-12-04,630.9637568763632
101,2005-12-11,0.0
102,2005-12-18,920.997671041497
103,2005-12-25,714.9822207990379
104,2006-01-01,0.0
105,2006-01-08,360.8544809881138
106,2006-01-15,446.4379398586419
107,2006-01-22,1495.344402720872
108,2006-01-29,342.43416465359314
109,2006-02-05,442.9983368860713
110,2006-02-12,763.2185680287186
111,2006-02-19,365.059889835216
112,2006-02-26,1208.0833491382136
113,2006-03-05,1022.4643571799085
114,2006-03-12,393.1350243530897
115,2006-03-19,259.81742824455466
116,2006-03-26,375.7349793977818
117,2006-04-02,467.27710216742616
118,2006-04-09,455.2365419148758
119,2006-04-16,902.4086473452398
120,2006-04-23,531.2308871636883
121,2006-04-30,353.1325409997532
122,2006-05-07,215.93254092718374
123,2006-05-14,503.0891589597468
124,2006-05-21,415.16276755418227
125,2006-05-28,724.3052113795076
126,2006-06-04,661.3756677540262
127,2006-06-11,152.77312651121377
128,2006-06-18,0.0
129,2006-06-25,578.4467911903806
130,2006-07-02,431.6549709558416
131,2006-07-09,151.71070774768577
132,2006-07-16,615.9931362525627
133,2006-07-23,479.06630182250666
134,2006-07-30,266.51031396489043
135,2006-08-06,187.8279525601019
136,2006-08-13,234.9089000973306
137,2006-08-20,516.220720243281
138,2006-08-27,667.2185420642613
139,2006-09-03,206.48604877923208
140,2006-09-10,629.8974073759069
141,2006-09-17,545.0242148214465
142,2006-09-24,514.7104918885506
143,2006-10-01,330.376268457451
144,2006-10-08,247.23807640316966
145,2006-10-15,460.4544104965787
146,2006-10-22,314.19223094917567
147,2006-10-29,827.0268806683981
148,2006-11-05,488.7211648703481
149,2006-11-12,588.799257268117
150,2006-11-19,600.3804221992768
151,2006-11-26,345.97422212582
152,2006-12-03,447.37983062358666
153,2006-12-10,144.46778762764959
154,2006-12-17,285.2481160834088
155,2006-12-24,740.6411435012066
156,2006-12-31,707.7139372100975
157,2007-01-07,506.97320612594564
158,2007-01-14,283.2854198667527
159,2007-01-21,297.93258524712485
160,2007-01-28,381.1728556215998
161,2007-02-04,1099.6904722949123
162,2007-02-11,0.0
163,2007-02-18,1043.6022026498165
164,2007-02-25,816.8920507755747
165,2007-03-04,673.371535770722
166,2007-03-11,242.2023808413117
167,2007-03-18,495.146600073818
168,2007-03-25,594.4077331331789
169,2007-04-01,538.8354912804164
170,2007-04-08,430.4448043861477
171,2007-04-15,486.9178337188656
172,2007-04-22,874.4861000893729
