,date,/m/0j5fv
0,2004-01-04,1458.221268981282
1,2004-01-11,1436.2456343987074
2,2004-01-18,985.3615061934029
3,2004-01-25,0.0
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,674.9154748894614
7,2004-02-22,2110.663615632797
8,2004-02-29,2375.422915482304
9,2004-03-07,0.0
10,2004-03-14,981.1907373014403
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,1604.3803477104577
15,2004-04-18,0.0
16,2004-04-25,1002.8140310926966
17,2004-05-02,986.3372185156734
18,2004-05-09,0.0
19,2004-05-16,897.6479965148325
20,2004-05-23,2081.6323740904254
21,2004-05-30,1351.3320106339686
22,2004-06-06,1129.7036274634931
23,2004-06-13,1820.0004787945436
24,2004-06-20,2003.664969164324
25,2004-06-27,704.4441463735405
26,2004-07-04,1521.0561581866925
27,2004-07-11,1575.2796390535284
28,2004-07-18,0.0
29,2004-07-25,1323.3810240396156
30,2004-08-01,0.0
31,2004-08-08,1173.2290761636132
32,2004-08-15,1251.278937189031
33,2004-08-22,1957.9733214000928
34,2004-08-29,2153.7408160305877
35,2004-09-05,1396.2186856047038
36,2004-09-12,957.8881088982436
37,2004-09-19,0.0
38,2004-09-26,2220.9094033460174
39,2004-10-03,2327.9990905681893
40,2004-10-10,1244.5775221378744
41,2004-10-17,645.2785864424912
42,2004-10-24,1511.1732181733275
43,2004-10-31,3753.084210904163
44,2004-11-07,2581.8700731502317
45,2004-11-14,956.6582547355147
46,2004-11-21,1093.9788850466593
47,2004-11-28,1741.534808081891
48,2004-12-05,533.0788636894716
49,2004-12-12,704.3644822081911
50,2004-12-19,1132.6380033015637
51,2004-12-26,1778.1790907912925
52,2005-01-02,883.9436858867326
53,2005-01-09,1613.5820320343876
54,2005-01-16,0.0
55,2005-01-23,1931.6363069405897
56,2005-01-30,603.8675126394508
57,2005-02-06,2972.9441360873902
58,2005-02-13,941.2005107416458
59,2005-02-20,1296.3066047322257
60,2005-02-27,2422.3968150827213
61,2005-03-06,871.6561464394575
62,2005-03-13,764.5620725267075
63,2005-03-20,1472.4104399261498
64,2005-03-27,669.6815149775979
65,2005-04-03,0.0
66,2005-04-10,1806.4489323501862
67,2005-04-17,1375.3113436820913
68,2005-04-24,776.3492820419975
69,2005-05-01,1089.5554358413735
70,2005-05-08,1075.2451130089664
71,2005-05-15,0.0
72,2005-05-22,1558.5885339608458
73,2005-05-29,0.0
74,2005-06-05,0.0
75,2005-06-12,1241.6565421005723
76,2005-06-19,1642.368934587242
77,2005-06-26,2235.064500224515
78,2005-07-03,906.3633700094257
79,2005-07-10,1584.9620755066844
80,2005-07-17,563.2860550780887
81,2005-07-24,1072.4744246106618
82,2005-07-31,0.0
83,2005-08-07,1140.914279503591
84,2005-08-14,1359.6752678735822
85,2005-08-21,865.2310795992489
86,2005-08-28,922.8325660050206
87,2005-09-04,1408.13486012457
88,2005-09-11,753.7853735335659
89,2005-09-18,1016.9685568067359
90,2005-09-25,1229.9785696199488
91,2005-10-02,1595.2048070194712
92,2005-10-09,1918.5157679815927
