,date,/m/0g9pc
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,0.0
4,2004-02-01,21839.527305788164
5,2004-02-08,21861.154432877804
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,0.0
9,2004-03-07,23836.727030722195
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,10356.426242376047
13,2004-04-04,26123.00607758772
14,2004-04-11,0.0
15,2004-04-18,11057.419457638987
16,2004-04-25,0.0
17,2004-05-02,11157.709437533715
18,2004-05-09,11174.886974390343
19,2004-05-16,6862.904660505588
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,11134.95540199576
23,2004-06-13,11484.608000150158
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,15972.977170519192
31,2004-08-08,12887.849501009288
32,2004-08-15,8938.513427671203
33,2004-08-22,13133.603257664468
34,2004-08-29,0.0
35,2004-09-05,15896.257071510774
36,2004-09-12,0.0
37,2004-09-19,0.0
38,2004-09-26,8729.888362750686
39,2004-10-03,18566.85050339457
40,2004-10-10,30884.297796069324
41,2004-10-17,0.0
42,2004-10-24,11857.642155656042
43,2004-10-31,15788.956650057762
44,2004-11-07,0.0
45,2004-11-14,14636.998711885037
46,2004-11-21,10579.327325743263
47,2004-11-28,0.0
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,0.0
54,2005-01-16,0.0
55,2005-01-23,9648.762796352723
56,2005-01-30,0.0
57,2005-02-06,4709.418777495611
58,2005-02-13,9954.366773297303
59,2005-02-20,10257.344552675544
60,2005-02-27,0.0
61,2005-03-06,0.0
62,2005-03-13,8774.356620220005
63,2005-03-20,10001.790719989705
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,7112.638785712917
67,2005-04-17,9676.396364082639
68,2005-04-24,9630.49289103227
69,2005-05-01,8644.640465361894
70,2005-05-08,6469.061186605343
71,2005-05-15,0.0
72,2005-05-22,0.0
73,2005-05-29,14463.03898731559
74,2005-06-05,0.0
75,2005-06-12,16627.947605052905
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,7746.112694576009
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,8404.639217532454
83,2005-08-07,0.0
84,2005-08-14,17197.992906497828
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,16574.727505872965
88,2005-09-11,7568.36585314166
89,2005-09-18,0.0
90,2005-09-25,0.0
91,2005-10-02,9079.099758159626
92,2005-10-09,0.0
93,2005-10-16,10373.430478061495
94,2005-10-23,0.0
95,2005-10-30,4550.094294637561
96,2005-11-06,4068.9331217042536
97,2005-11-13,0.0
98,2005-11-20,0.0
99,2005-11-27,8988.825017762007
100,2005-12-04,8146.121552402008
101,2005-12-11,0.0
102,2005-12-18,0.0
103,2005-12-25,0.0
104,2006-01-01,4681.341065571743
105,2006-01-08,0.0
106,2006-01-15,7587.427934915032
107,2006-01-22,0.0
108,2006-01-29,8130.975130225668
109,2006-02-05,8335.612056255371
110,2006-02-12,6556.839259056545
111,2006-02-19,2834.087794032914
112,2006-02-26,3076.865505085411
113,2006-03-05,5495.061461676764
114,2006-03-12,0.0
115,2006-03-19,3661.8391990910263
116,2006-03-26,0.0
117,2006-04-02,0.0
118,2006-04-09,4358.557874881909
119,2006-04-16,5236.943253975704
120,2006-04-23,2766.0192471286528
121,2006-04-30,0.0
122,2006-05-07,6698.990329092336
123,2006-05-14,23784.2002318111
124,2006-05-21,6855.051396954534
125,2006-05-28,0.0
126,2006-06-04,0.0
127,2006-06-11,11011.341934690472
128,2006-06-18,0.0
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,6848.316665223839
134,2006-07-30,0.0
135,2006-08-06,5496.453200231451
136,2006-08-13,9767.974295120413
137,2006-08-20,8923.382940757738
138,2006-08-27,5693.147462293139
139,2006-09-03,0.0
140,2006-09-10,0.0
141,2006-09-17,5536.117145387193
142,2006-09-24,3670.8267021041756
143,2006-10-01,0.0
144,2006-10-08,5402.769364974367
145,2006-10-15,12645.040165063781
146,2006-10-22,3858.410946148722
147,2006-10-29,5839.20197005348
148,2006-11-05,2056.794900744384
149,2006-11-12,3181.669449034046
150,2006-11-19,6705.770618504066
151,2006-11-26,5014.911812554722
152,2006-12-03,4004.0773861385155
153,2006-12-10,4283.856070261056
154,2006-12-17,10639.642223691604
155,2006-12-24,5845.975802235301
156,2006-12-31,0.0
157,2007-01-07,2719.467401123075
158,2007-01-14,3866.716573223264
159,2007-01-21,0.0
160,2007-01-28,4940.25936269684
161,2007-02-04,0.0
162,2007-02-11,0.0
163,2007-02-18,4912.1606855365935
164,2007-02-25,5796.549314510262
165,2007-03-04,1840.7874106274953
166,2007-03-11,4527.66629204191
167,2007-03-18,2830.8013114367523
168,2007-03-25,4622.237581611651
169,2007-04-01,5123.296587962208
170,2007-04-08,1997.2189467743951
171,2007-04-15,1631.4292863637374
172,2007-04-22,6327.323048513614
173,2007-04-29,0.0
174,2007-05-06,3298.277168515573
175,2007-05-13,0.0
176,2007-05-20,2457.4307166315207
177,2007-05-27,3865.936231073992
178,2007-06-03,6310.321610784297
179,2007-06-10,5316.769455981777
180,2007-06-17,0.0
181,2007-06-24,0.0
182,2007-07-01,1863.410883786909
183,2007-07-08,4446.526498084603
184,2007-07-15,5127.9790611170565
185,2007-07-22,2752.9065840203148
186,2007-07-29,4489.121226668413
187,2007-08-05,4961.63915440926
188,2007-08-12,2977.994447314199
189,2007-08-19,5131.531986889498
190,2007-08-26,6281.10235039398
191,2007-09-02,0.0
192,2007-09-09,4419.866495886435
193,2007-09-16,3062.437360191953
194,2007-09-23,2697.65178831317
195,2007-09-30,3630.0966940455764
196,2007-10-07,2555.510063885978
197,2007-10-14,3120.465986811124
198,2007-10-21,3756.9986638406713
199,2007-10-28,6709.1527537131215
200,2007-11-04,2549.4010295425555
201,2007-11-11,3254.5518906495276
202,2007-11-18,2307.6179736705876
203,2007-11-25,3382.0938279900847
204,2007-12-02,5057.447368210841
205,2007-12-09,4877.28124650145
206,2007-12-16,2210.3060289208343
207,2007-12-23,2224.726501447312
208,2007-12-30,2466.3393149968015
209,2008-01-06,2897.4903665481293
210,2008-01-13,0.0
211,2008-01-20,2518.1985775175344
212,2008-01-27,4596.181596168995
213,2008-02-03,3524.310728777449
214,2008-02-10,0.0
215,2008-02-17,4869.646407472697
216,2008-02-24,7077.675413134302
217,2008-03-02,2719.876528684017
218,2008-03-09,2657.1525337725748
219,2008-03-16,5539.242492208132
220,2008-03-23,1538.4879985290238
221,2008-03-30,4899.511309733024
222,2008-04-06,1606.0260009533893
223,2008-04-13,3788.286035419861
224,2008-04-20,4306.4301043346395
225,2008-04-27,0.0
226,2008-05-04,0.0
227,2008-05-11,7127.551624572459
228,2008-05-18,0.0
229,2008-05-25,4129.925663868113
230,2008-06-01,0.0
231,2008-06-08,5304.0337323719805
232,2008-06-15,4104.8604910145095
233,2008-06-22,0.0
234,2008-06-29,2504.043060698009
235,2008-07-06,3719.7969755371087
236,2008-07-13,0.0
237,2008-07-20,2820.6166738099487
238,2008-07-27,1686.8245953350552
239,2008-08-03,4562.190291923533
240,2008-08-10,0.0
241,2008-08-17,3104.75818487215
242,2008-08-24,2331.293981718146
243,2008-08-31,0.0
244,2008-09-07,1740.6921010184788
245,2008-09-14,2967.734046343695
246,2008-09-21,5592.949535916464
247,2008-09-28,1587.5656710730784
248,2008-10-05,2255.4990872793023
249,2008-10-12,3477.777680896134
250,2008-10-19,3619.4313561028926
251,2008-10-26,5092.200736236549
252,2008-11-02,0.0
253,2008-11-09,3167.8805240512615
254,2008-11-16,3202.043928952225
255,2008-11-23,2958.0136526335814
256,2008-11-30,3080.0478639030207
257,2008-12-07,3955.070058844948
258,2008-12-14,3213.437067500001
259,2008-12-21,3790.0161206743587
260,2008-12-28,4673.755015113721
261,2009-01-04,3063.432630269848
262,2009-01-11,2353.0585564599774
263,2009-01-18,3076.829483042826
264,2009-01-25,3624.3671023610527
265,2009-02-01,4941.3351400620295
266,2009-02-08,2859.866895247855
267,2009-02-15,1008.4773303664608
268,2009-02-22,3545.646381129832
269,2009-03-01,6197.5962068368335
270,2009-03-08,0.0
271,2009-03-15,2802.593952827091
272,2009-03-22,1129.821219563203
273,2009-03-29,8831.593975310283
274,2009-04-05,4112.203237930514
275,2009-04-12,1951.126796370063
276,2009-04-19,2112.577107447139
277,2009-04-26,7753.9645716425675
278,2009-05-03,5881.480292131377
279,2009-05-10,1981.167949654832
280,2009-05-17,0.0
281,2009-05-24,5057.251774953513
282,2009-05-31,0.0
283,2009-06-07,3811.70685386578
284,2009-06-14,4209.735320685277
285,2009-06-21,3452.4487402204195
286,2009-06-28,2669.612495832007
287,2009-07-05,2632.8524606961996
288,2009-07-12,4905.346138359706
289,2009-07-19,4364.9228814349735
290,2009-07-26,3183.9213962395556
291,2009-08-02,6103.806921085638
292,2009-08-09,0.0
293,2009-08-16,5166.858629908683
294,2009-08-23,3940.570926302334
295,2009-08-30,5399.412596970867
296,2009-09-06,1861.866944567554
297,2009-09-13,4201.20773885198
298,2009-09-20,3928.8448097688674
299,2009-09-27,3917.022348966883
300,2009-10-04,2790.577561387527
301,2009-10-11,4935.504883507413
302,2009-10-18,3251.5735703138093
303,2009-10-25,2902.506914691457
304,2009-11-01,0.0
305,2009-11-08,2127.2735558418876
306,2009-11-15,3759.1035810654093
307,2009-11-22,0.0
308,2009-11-29,5185.43396578965
309,2009-12-06,4570.9729959436345
310,2009-12-13,4755.3527960631845
311,2009-12-20,1964.4426770128641
312,2009-12-27,5458.776648189045
313,2010-01-03,2555.543828032848
314,2010-01-10,2834.980514373905
315,2010-01-17,3327.984704808594
316,2010-01-24,4234.344536295308
317,2010-01-31,3659.907335013985
318,2010-02-07,2479.0450729311183
319,2010-02-14,2823.125576660605
320,2010-02-21,6881.17132924993
321,2010-02-28,3791.778468150216
322,2010-03-07,2754.334238614335
323,2010-03-14,2430.16063475413
324,2010-03-21,3683.950742403053
325,2010-03-28,2636.24629909772
326,2010-04-04,2483.4824162399973
327,2010-04-11,3071.7853038994576
328,2010-04-18,1073.383448357308
329,2010-04-25,5748.894406234986
330,2010-05-02,2349.3394294503855
331,2010-05-09,4175.766732253218
332,2010-05-16,0.0
333,2010-05-23,3817.471256009427
334,2010-05-30,0.0
335,2010-06-06,4695.175182653369
336,2010-06-13,0.0
337,2010-06-20,3946.5175312236292
338,2010-06-27,3302.1814655599696
339,2010-07-04,3886.2233832772263
340,2010-07-11,2641.396219207832
341,2010-07-18,2701.2794653630385
342,2010-07-25,1643.2121810848994
343,2010-08-01,2449.103707137141
344,2010-08-08,1812.461088447032
345,2010-08-15,2048.119850086374
346,2010-08-22,4397.945675388612
347,2010-08-29,4413.835964368903
348,2010-09-05,0.0
349,2010-09-12,0.0
350,2010-09-19,2971.0324106317917
351,2010-09-26,2432.1065269313317
352,2010-10-03,2468.8197669296924
353,2010-10-10,2156.9214450072873
354,2010-10-17,2828.507548470532
355,2010-10-24,2346.8182921352786
356,2010-10-31,1671.9320539301827
357,2010-11-07,4270.676854713628
358,2010-11-14,3496.072262518345
359,2010-11-21,1473.4340893578221
360,2010-11-28,3431.782250384173
361,2010-12-05,3647.002393250967
362,2010-12-12,3156.263712326079
363,2010-12-19,3083.4844165123554
364,2010-12-26,2196.416326220067
365,2011-01-02,4058.793156055248
366,2011-01-09,3496.0399417921262
367,2011-01-16,4154.605699994587
368,2011-01-23,4377.759046984885
369,2011-01-30,3777.6842496088084
370,2011-02-06,2023.7802313181803
371,2011-02-13,2947.579807324571
372,2011-02-20,5168.867329477679
373,2011-02-27,3016.914985735479
374,2011-03-06,2798.109563088771
375,2011-03-13,0.0
376,2011-03-20,2382.022951213481
377,2011-03-27,3165.13168363279
378,2011-04-03,3658.0754862806975
379,2011-04-10,5240.346090299223
380,2011-04-17,4637.824629571769
381,2011-04-24,2995.4483697459946
382,2011-05-01,3549.296960041397
383,2011-05-08,1462.908326335916
384,2011-05-15,4069.526640707499
385,2011-05-22,3375.7367424358026
386,2011-05-29,3600.8352388143003
387,2011-06-05,2336.554895430954
388,2011-06-12,3304.1755733511336
389,2011-06-19,2351.15392080697
390,2011-06-26,1042.552357066587
391,2011-07-03,1258.1359863579648
392,2011-07-10,2649.9525476710396
393,2011-07-17,1941.724659677507
394,2011-07-24,3201.5821390280444
395,2011-07-31,2418.402412573867
396,2011-08-07,2392.5019655675346
397,2011-08-14,2869.861111024314
398,2011-08-21,3193.7552130723593
399,2011-08-28,2522.5222513762124
400,2011-09-04,2364.847952063144
401,2011-09-11,3324.5415897031726
402,2011-09-18,3178.039357235859
403,2011-09-25,3411.7239662641555
404,2011-10-02,3475.1490216599404
405,2011-10-09,3017.7797632774973
406,2011-10-16,5019.04310028677
407,2011-10-23,3352.843516137911
408,2011-10-30,2306.4749027943894
409,2011-11-06,2341.7569163457065
410,2011-11-13,4496.269101830671
411,2011-11-20,1573.578573282951
412,2011-11-27,3105.079217457589
413,2011-12-04,3357.7538605278437
414,2011-12-11,3476.484892909234
415,2011-12-18,3468.118444168888
416,2011-12-25,3972.0345365437843
417,2012-01-01,1803.6620244731982
418,2012-01-08,3139.744217852634
419,2012-01-15,2074.105079265989
420,2012-01-22,4197.492897435075
421,2012-01-29,3610.5733007190934
422,2012-02-05,2872.719527282998
423,2012-02-12,3728.696621432171
424,2012-02-19,1978.3134626699864
425,2012-02-26,3232.8397765819113
426,2012-03-04,2624.2300751644166
427,2012-03-11,2558.082623561439
428,2012-03-18,2912.056967330307
429,2012-03-25,2340.2650747369257
430,2012-04-01,3059.90558294128
431,2012-04-08,3920.030831536243
432,2012-04-15,2375.266725901908
433,2012-04-22,4076.626931559233
434,2012-04-29,2939.4963557288606
435,2012-05-06,2981.445720661769
436,2012-05-13,2661.5625604454067
437,2012-05-20,1311.3719029096558
438,2012-05-27,3146.6433501762435
439,2012-06-03,2861.62445906475
440,2012-06-10,2223.5422761576897
441,2012-06-17,1816.3339091787739
442,2012-06-24,2136.5838322686773
443,2012-07-01,3470.1843856118253
444,2012-07-08,5224.706171783937
445,2012-07-15,2842.683183315059
446,2012-07-22,2606.577909176785
447,2012-07-29,2671.7383311734566
448,2012-08-05,3309.1605280181757
449,2012-08-12,5907.912731761508
450,2012-08-19,9111.990508853029
451,2012-08-26,4610.9391441202215
452,2012-09-02,6359.14216536108
453,2012-09-09,8096.444116169643
454,2012-09-16,6342.846680198159
455,2012-09-23,6118.818140436557
456,2012-09-30,5096.534736326794
457,2012-10-07,3720.8966587592736
458,2012-10-14,3330.8053406811355
459,2012-10-21,2513.850551625548
460,2012-10-28,2307.0086236827074
461,2012-11-04,3367.069271528667
462,2012-11-11,3571.7850238034575
463,2012-11-18,2696.4837372309466
464,2012-11-25,2887.316126995624
465,2012-12-02,4174.994417318632
466,2012-12-09,2802.7678866769625
467,2012-12-16,1477.4061693360773
468,2012-12-23,3223.6071653907093
469,2012-12-30,1759.9792630574325
470,2013-01-06,2978.828264702897
471,2013-01-13,3489.181363497228
472,2013-01-20,3597.4805811097076
473,2013-01-27,3714.083310750892
474,2013-02-03,3175.0148645612903
475,2013-02-10,2768.958548071771
476,2013-02-17,3340.7091824557892
477,2013-02-24,2905.8855758656186
478,2013-03-03,3493.4934787070674
479,2013-03-10,2650.736601781126
480,2013-03-17,3300.133649123516
481,2013-03-24,3634.0264374026383
482,2013-03-31,2543.367346784788
483,2013-04-07,3636.3541337828265
484,2013-04-14,3099.7113542660572
485,2013-04-21,3684.987146821739
486,2013-04-28,2876.8819161665047
487,2013-05-05,1542.193969774089
488,2013-05-12,2305.438608469592
489,2013-05-19,2126.24848944716
490,2013-05-26,2953.392031957483
491,2013-06-02,3232.9375491946766
492,2013-06-09,1408.2324482769882
493,2013-06-16,3460.137653718906
494,2013-06-23,3254.182281882005
495,2013-06-30,1564.7242142404584
496,2013-07-07,3236.895923621212
497,2013-07-14,1564.0148265776033
498,2013-07-21,2108.616259106566
499,2013-07-28,2993.1579621364604
500,2013-08-04,1560.1655414068107
501,2013-08-11,1661.6459548061298
502,2013-08-18,3808.944232393669
503,2013-08-25,2459.3113767132527
504,2013-09-01,2199.321687650722
505,2013-09-08,2768.2045568964295
506,2013-09-15,4375.308673440683
507,2013-09-22,2677.826834624244
508,2013-09-29,1765.450870503327
509,2013-10-06,2425.623705322522
510,2013-10-13,2987.3826116813993
511,2013-10-20,2540.0403333348545
512,2013-10-27,2463.225933052628
513,2013-11-03,2773.1489882390697
514,2013-11-10,1676.4347867214985
515,2013-11-17,2453.257027071361
516,2013-11-24,1663.072334017879
517,2013-12-01,3000.00659574883
518,2013-12-08,2605.4059180690647
519,2013-12-15,2790.2373017781933
520,2013-12-22,2303.6196580293627
