,date,flu children
0,2004-01-04,59.26313009407662
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,20.119689527115938
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,88.36958478689714
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,22.818398104162977
16,2004-04-25,0.0
17,2004-05-02,20.77692890533852
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,33.04780006029308
22,2004-06-06,47.254820344803186
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,29.69220560525983
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,100.82516171778731
30,2004-08-01,19.85019607640966
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,43.06193946747751
36,2004-09-12,44.62293746263411
37,2004-09-19,0.0
38,2004-09-26,47.96300635441602
39,2004-10-03,59.44363054816434
40,2004-10-10,35.26436613761355
41,2004-10-17,43.15459094027348
42,2004-10-24,0.0
43,2004-10-31,35.67487704635203
44,2004-11-07,28.826661105136594
45,2004-11-14,32.24063199009075
46,2004-11-21,0.0
47,2004-11-28,25.641143101153226
48,2004-12-05,0.0
49,2004-12-12,45.51080185990238
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,40.37454721002017
54,2005-01-16,0.0
55,2005-01-23,26.078202538747554
56,2005-01-30,24.140225553848264
57,2005-02-06,44.006450576344534
58,2005-02-13,26.912181072461454
59,2005-02-20,16.92084323128938
60,2005-02-27,20.75189940828162
61,2005-03-06,19.32155759914407
62,2005-03-13,0.0
63,2005-03-20,24.896692042183332
64,2005-03-27,0.0
65,2005-04-03,26.71815680290977
66,2005-04-10,50.29187932207999
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,39.876866266055984
71,2005-05-15,12.603752802984289
72,2005-05-22,0.0
73,2005-05-29,0.0
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,0.0
83,2005-08-07,17.76944309942491
84,2005-08-14,14.462760911277021
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,12.029436430438164
88,2005-09-11,33.75287325713752
89,2005-09-18,0.0
90,2005-09-25,0.0
91,2005-10-02,32.83721023159608
92,2005-10-09,64.47333793206504
93,2005-10-16,44.565511895572214
94,2005-10-23,50.041842592690905
95,2005-10-30,52.11589825929058
96,2005-11-06,0.0
97,2005-11-13,55.13617965885822
98,2005-11-20,69.64799423960591
99,2005-11-27,25.21186210305235
100,2005-12-04,17.359926066594756
101,2005-12-11,43.10318365851725
102,2005-12-18,47.03192872915118
103,2005-12-25,37.67552625330473
104,2006-01-01,0.0
105,2006-01-08,22.731905789560034
106,2006-01-15,23.376067833530044
107,2006-01-22,17.74348914246801
108,2006-01-29,0.0
109,2006-02-05,0.0
110,2006-02-12,11.560922927030234
111,2006-02-19,12.819882877997733
112,2006-02-26,29.618556083506167
113,2006-03-05,27.360696175347808
114,2006-03-12,36.60076445386328
115,2006-03-19,0.0
116,2006-03-26,24.57433724945879
117,2006-04-02,0.0
118,2006-04-09,19.96502683700861
119,2006-04-16,10.123096604264353
120,2006-04-23,8.76918692010604
121,2006-04-30,26.322412307612225
122,2006-05-07,19.67690883101332
123,2006-05-14,10.140353022094622
124,2006-05-21,0.0
125,2006-05-28,0.0
126,2006-06-04,0.0
127,2006-06-11,0.0
128,2006-06-18,10.526891425390525
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,0.0
135,2006-08-06,0.0
136,2006-08-13,0.0
137,2006-08-20,0.0
138,2006-08-27,0.0
139,2006-09-03,0.0
140,2006-09-10,12.964588076317142
141,2006-09-17,0.0
142,2006-09-24,0.0
143,2006-10-01,18.293491066321064
144,2006-10-08,7.757975918237233
145,2006-10-15,22.462183412303023
146,2006-10-22,18.741957346443076
147,2006-10-29,27.2031578629693
148,2006-11-05,20.35756590886415
