,date,influenza incubation period
934,2021-11-28,0.0
935,2021-12-05,0.0
936,2021-12-12,5.077918126805373
937,2021-12-19,3.2083935511879202
938,2021-12-26,1.4333617920347352
939,2022-01-02,4.204654094202156
940,2022-01-09,2.194297841038002
941,2022-01-16,2.5924273543120253
942,2022-01-23,2.866055369963381
943,2022-01-30,2.967171539213858
944,2022-02-06,0.0
945,2022-02-13,1.6340310241496032
946,2022-02-20,1.5316670839693571
947,2022-02-27,0.0
948,2022-03-06,0.0
949,2022-03-13,0.9355636619104994
950,2022-03-20,1.4259043019199893
951,2022-03-27,4.823133012586785
952,2022-04-03,3.943421191937551
953,2022-04-10,3.527983168713147
954,2022-04-17,2.282949058267361
955,2022-04-24,4.16110858335124
956,2022-05-01,3.4964009772903166
957,2022-05-08,2.839734539374641
958,2022-05-15,3.0329590217505693
959,2022-05-22,0.0
960,2022-05-29,2.0966166813110467
961,2022-06-05,0.0
962,2022-06-12,1.0564299950116607
963,2022-06-19,0.0
964,2022-06-26,0.0
965,2022-07-03,0.902352960009075
966,2022-07-10,0.0
967,2022-07-17,1.0046207057384957
968,2022-07-24,0.0
969,2022-07-31,1.2173033547492629
970,2022-08-07,0.0
971,2022-08-14,0.0
972,2022-08-21,0.0
973,2022-08-28,0.0
974,2022-09-04,0.0
975,2022-09-11,0.0
976,2022-09-18,2.2590800525979637
977,2022-09-25,2.163861457634546
978,2022-10-02,0.0
979,2022-10-09,3.308560083157196
980,2022-10-16,3.3077058069870966
981,2022-10-23,5.858159919009023
982,2022-10-30,5.612918878611061
983,2022-11-06,3.294274488630171
984,2022-11-13,6.416515549046452
985,2022-11-20,8.949330850171078
986,2022-11-27,8.827094945297544
987,2022-12-04,10.110079260640928
988,2022-12-11,11.821989637046862
989,2022-12-18,10.597943470226722
990,2022-12-25,7.838995968475925
991,2023-01-01,4.147447154716809
992,2023-01-08,1.0197249289466688
993,2023-01-15,1.9836582901194069
994,2023-01-22,1.6785756176540454
