,date,/m/0g9pc
0,2004-01-04,5904.520736207745
1,2004-01-11,4718.553519891051
2,2004-01-18,6376.899524395069
3,2004-01-25,10584.757830184519
4,2004-02-01,2344.412997059327
5,2004-02-08,4920.960139557566
6,2004-02-15,5936.448106385098
7,2004-02-22,7794.861953643482
8,2004-02-29,7807.0543566565675
9,2004-03-07,0.0
10,2004-03-14,6115.833521525808
11,2004-03-21,6966.536411636328
12,2004-03-28,3842.153102582446
13,2004-04-04,7745.206593220374
14,2004-04-11,7109.530510828106
15,2004-04-18,5625.993998713642
16,2004-04-25,6507.382902731613
17,2004-05-02,7838.556180866112
18,2004-05-09,3515.353428038407
19,2004-05-16,4854.12706249735
20,2004-05-23,8136.500908041529
21,2004-05-30,6239.253617545169
22,2004-06-06,5918.970267588157
23,2004-06-13,6774.777713639846
24,2004-06-20,6094.485267131568
25,2004-06-27,4333.126002834824
26,2004-07-04,4586.134023529702
27,2004-07-11,2922.5835209868224
28,2004-07-18,6242.0642259031665
29,2004-07-25,7078.832197070457
30,2004-08-01,9695.515440911071
31,2004-08-08,6268.758373477402
32,2004-08-15,4448.275470358888
33,2004-08-22,4443.8095563532
34,2004-08-29,3973.1915693042442
35,2004-09-05,4455.5076017587235
36,2004-09-12,3498.295705421677
37,2004-09-19,4191.984581002432
38,2004-09-26,2905.774231101398
39,2004-10-03,6028.342880906054
40,2004-10-10,3572.364939416775
41,2004-10-17,3624.4597729428237
42,2004-10-24,4890.290751265854
43,2004-10-31,5276.847686805161
44,2004-11-07,6966.805771462324
45,2004-11-14,5100.565789875492
46,2004-11-21,0.0
47,2004-11-28,3014.371300072773
48,2004-12-05,4128.786110132303
49,2004-12-12,6399.594908613389
50,2004-12-19,1402.958719265331
51,2004-12-26,5004.91625794656
52,2005-01-02,0.0
53,2005-01-09,3991.6091497007474
54,2005-01-16,4728.776100563688
55,2005-01-23,4116.693762172519
56,2005-01-30,2597.3335155780533
57,2005-02-06,5844.7529033482815
58,2005-02-13,2544.3084251965843
59,2005-02-20,5047.025765062895
60,2005-02-27,4978.0183319605
61,2005-03-06,5331.6854097751375
62,2005-03-13,3767.555934268278
63,2005-03-20,3591.13805365621
64,2005-03-27,2656.3551946975504
65,2005-04-03,3405.245347095038
66,2005-04-10,2396.140700137042
67,2005-04-17,6206.652139295296
68,2005-04-24,3657.4974834628265
69,2005-05-01,6342.340121479409
70,2005-05-08,3875.4675507900083
71,2005-05-15,4977.648799183357
72,2005-05-22,1687.7233705904318
73,2005-05-29,2270.193100087034
74,2005-06-05,1981.3503666473036
75,2005-06-12,4095.0834969257794
76,2005-06-19,4873.3873898836355
77,2005-06-26,2987.8919201675585
78,2005-07-03,3065.938543525757
79,2005-07-10,4470.9094845290965
80,2005-07-17,4804.171588225574
81,2005-07-24,3648.2738395889714
82,2005-07-31,2133.0400194365084
83,2005-08-07,2918.9098511401808
84,2005-08-14,7164.641419400604
85,2005-08-21,3950.827040531266
86,2005-08-28,2940.023621892897
87,2005-09-04,4953.790944140028
88,2005-09-11,3879.270234536305
89,2005-09-18,3559.8023653299174
90,2005-09-25,5217.293751876669
91,2005-10-02,4728.318895743432
92,2005-10-09,2526.5599947225273
93,2005-10-16,1106.6593032505205
94,2005-10-23,2532.785451498688
95,2005-10-30,4574.702029416721
96,2005-11-06,3007.872140612811
97,2005-11-13,2321.2439361770435
98,2005-11-20,3580.363766489449
99,2005-11-27,3312.5664979744643
100,2005-12-04,3329.2405552709342
101,2005-12-11,3167.8314135734176
102,2005-12-18,2885.1804179900987
103,2005-12-25,3237.6375267792296
104,2006-01-01,3137.5101627414642
105,2006-01-08,3566.475269870997
106,2006-01-15,3734.257949564638
107,2006-01-22,4605.0120273645725
108,2006-01-29,4943.014268445428
109,2006-02-05,2321.9900164360897
110,2006-02-12,3935.2814916274706
111,2006-02-19,4142.316546948242
112,2006-02-26,3143.65738360409
113,2006-03-05,4073.5967874992657
114,2006-03-12,4027.702228424438
115,2006-03-19,8460.057436555859
116,2006-03-26,2419.134673491525
117,2006-04-02,4338.291923500103
118,2006-04-09,2518.886383410749
119,2006-04-16,1929.535488592408
120,2006-04-23,2619.5901145106654
121,2006-04-30,5810.588042342334
122,2006-05-07,2599.2046032969793
123,2006-05-14,3530.5404313920385
124,2006-05-21,1220.6248413918338
125,2006-05-28,3929.5697352941247
126,2006-06-04,2830.456671985793
127,2006-06-11,820.9925170723326
128,2006-06-18,2668.6741171416297
129,2006-06-25,2029.939633834219
130,2006-07-02,3193.4452650122544
131,2006-07-09,2490.3174780021245
132,2006-07-16,1967.9533405758218
133,2006-07-23,3760.2228238958214
134,2006-07-30,4908.2980655039955
135,2006-08-06,2979.5329845688
136,2006-08-13,2761.7175667447427
137,2006-08-20,3117.03602610542
138,2006-08-27,2119.147055399339
139,2006-09-03,2989.726043264988
140,2006-09-10,1561.2700132389255
141,2006-09-17,2707.707061758892
142,2006-09-24,3187.913923564588
143,2006-10-01,3296.299644766972
144,2006-10-08,2989.3184912030615
145,2006-10-15,2597.1108410411643
146,2006-10-22,3120.0918277037326
147,2006-10-29,1476.1776103430498
148,2006-11-05,2523.330024998556
149,2006-11-12,3634.8273397519106
150,2006-11-19,2845.073161047079
151,2006-11-26,3029.7223382010193
152,2006-12-03,2583.383256145347
153,2006-12-10,2990.2117165260665
154,2006-12-17,1891.4161671383508
155,2006-12-24,3257.9560926579584
156,2006-12-31,3942.352721753263
157,2007-01-07,2454.7128569777515
158,2007-01-14,3335.709919203847
159,2007-01-21,2036.6422186505984
160,2007-01-28,3638.1036442328345
161,2007-02-04,3684.8860207101525
162,2007-02-11,3482.4829266714123
163,2007-02-18,2403.044411662662
164,2007-02-25,2063.5648694368406
165,2007-03-04,2558.425376778149
166,2007-03-11,4588.2717316529715
167,2007-03-18,3204.387193186199
168,2007-03-25,975.5549242537548
169,2007-04-01,3125.076977008476
170,2007-04-08,3916.2831347383058
171,2007-04-15,1918.9542725268752
172,2007-04-22,3348.3681475835715
173,2007-04-29,2437.411117167971
174,2007-05-06,1168.9895292984827
175,2007-05-13,3461.8817019638923
176,2007-05-20,2214.834167262803
177,2007-05-27,2304.7882482620944
178,2007-06-03,2252.3903769135327
179,2007-06-10,1775.302412836641
180,2007-06-17,2286.3536632135992
