,date,/m/0n073
0,2004-01-04,1690.5399256234366
1,2004-01-11,816.4831032980408
2,2004-01-18,755.0559732085758
3,2004-01-25,1917.608683350979
4,2004-02-01,1285.401342686458
5,2004-02-08,1231.2868472057296
6,2004-02-15,1178.8161372308352
7,2004-02-22,1317.7733658551654
8,2004-02-29,1258.9289563198363
9,2004-03-07,1622.1886760354944
10,2004-03-14,894.279567911357
11,2004-03-21,1277.6550936964093
12,2004-03-28,799.6192129449978
13,2004-04-04,921.3219562594732
14,2004-04-11,1027.9708353310473
15,2004-04-18,738.7293456774732
16,2004-04-25,616.3336321171621
17,2004-05-02,1047.4628731546768
18,2004-05-09,625.936292719366
19,2004-05-16,844.6267796817295
20,2004-05-23,1255.1929793933898
21,2004-05-30,909.6184944388405
22,2004-06-06,1050.37294518501
23,2004-06-13,586.3419809008456
24,2004-06-20,677.486911344908
25,2004-06-27,656.490768714377
26,2004-07-04,538.9385577819172
27,2004-07-11,585.04583649221
28,2004-07-18,753.7094982384865
29,2004-07-25,362.24435202908205
30,2004-08-01,657.2057188820069
31,2004-08-08,608.9438285849307
32,2004-08-15,612.1705083626075
33,2004-08-22,736.698473416906
34,2004-08-29,710.1445158604898
35,2004-09-05,732.1287944283775
36,2004-09-12,1029.4669035545767
37,2004-09-19,588.8652961359368
38,2004-09-26,1474.229814640965
39,2004-10-03,1319.4774325707797
40,2004-10-10,1395.1419536541566
41,2004-10-17,1260.6839731477767
42,2004-10-24,1531.3938678237191
43,2004-10-31,1001.527648423309
44,2004-11-07,1660.4793243534423
45,2004-11-14,1616.6254613529543
46,2004-11-21,1284.1652857892136
47,2004-11-28,2051.6623777604696
48,2004-12-05,1775.8085389153323
49,2004-12-12,1709.1697240292997
50,2004-12-19,2065.827287132398
51,2004-12-26,1572.3225850058352
52,2005-01-02,1836.6189623234416
53,2005-01-09,1233.2492641261006
54,2005-01-16,1628.9859451710997
55,2005-01-23,1842.8959063264263
56,2005-01-30,1739.1816354412595
57,2005-02-06,1702.1693283059128
58,2005-02-13,1631.6655792174827
59,2005-02-20,1722.7317259041595
60,2005-02-27,1251.8601587939877
61,2005-03-06,1090.5683459763395
62,2005-03-13,1204.3013979210573
63,2005-03-20,1693.7402302929108
64,2005-03-27,1527.0631500985987
65,2005-04-03,1039.8818284049948
66,2005-04-10,1206.6564551065333
67,2005-04-17,1128.0423586960683
68,2005-04-24,1280.92985055586
69,2005-05-01,853.5116833098787
70,2005-05-08,879.5917952578569
71,2005-05-15,838.4565759037956
72,2005-05-22,659.6457286902053
73,2005-05-29,690.2448193387905
74,2005-06-05,587.6605104562872
75,2005-06-12,829.7830065781907
76,2005-06-19,646.2580382608328
77,2005-06-26,755.5458115196866
78,2005-07-03,1021.8319998516217
79,2005-07-10,722.7383261516388
80,2005-07-17,593.6932481050665
81,2005-07-24,565.6514395948411
82,2005-07-31,833.9532584056017
83,2005-08-07,636.2094007163098
84,2005-08-14,705.8960193688393
85,2005-08-21,710.7774813282025
86,2005-08-28,904.4893419146042
87,2005-09-04,968.0965575456687
88,2005-09-11,1211.5526182194799
89,2005-09-18,1190.2383878968412
90,2005-09-25,1100.8748108059121
91,2005-10-02,990.5263370180419
92,2005-10-09,1620.818949321913
93,2005-10-16,1647.6284656225353
94,2005-10-23,1570.3827483189623
95,2005-10-30,977.6021106287832
96,2005-11-06,1053.395533458143
97,2005-11-13,1473.3862847673865
98,2005-11-20,1533.3457296303104
99,2005-11-27,1539.079815659236
100,2005-12-04,1984.1953969332076
101,2005-12-11,1999.0313501722874
102,2005-12-18,2329.469602817881
103,2005-12-25,2314.1553387959766
104,2006-01-01,2394.3309120353474
105,2006-01-08,2048.4507944083803
106,2006-01-15,1428.5622229365565
107,2006-01-22,1903.0677226962855
108,2006-01-29,1432.836342485432
109,2006-02-05,1591.0910028583423
110,2006-02-12,1430.0002955200407
111,2006-02-19,1517.2566550148151
112,2006-02-26,1451.4135036624712
113,2006-03-05,1630.1468737330677
114,2006-03-12,1699.4497416143342
115,2006-03-19,1216.0498319440653
116,2006-03-26,1296.828419392667
117,2006-04-02,913.60478912545
118,2006-04-09,900.3882592342767
119,2006-04-16,1045.0324751462742
120,2006-04-23,950.3607494407073
121,2006-04-30,1105.4130351320396
122,2006-05-07,838.2164544425196
123,2006-05-14,764.9936573183672
124,2006-05-21,774.3144306848354
125,2006-05-28,781.3388159988066
126,2006-06-04,832.2210409378187
127,2006-06-11,643.7856450509981
128,2006-06-18,486.8660187185228
129,2006-06-25,736.7477376493554
130,2006-07-02,993.6499124899914
131,2006-07-09,754.6318410799983
132,2006-07-16,658.6683038068318
133,2006-07-23,583.178462318065
134,2006-07-30,827.4774972734148
135,2006-08-06,530.0193401060619
136,2006-08-13,538.1753150555228
137,2006-08-20,816.8666409217824
138,2006-08-27,740.3227022599898
139,2006-09-03,718.7027777927655
140,2006-09-10,1065.8147732639638
141,2006-09-17,894.066657873381
142,2006-09-24,1148.598836388765
143,2006-10-01,1304.8390825134284
144,2006-10-08,1069.6067646865692
145,2006-10-15,1235.6637247485232
146,2006-10-22,1332.1099613719637
147,2006-10-29,1115.016013399178
148,2006-11-05,1341.7287992782608
149,2006-11-12,1318.5115965395814
150,2006-11-19,1640.17177977622
151,2006-11-26,1526.25705791734
152,2006-12-03,1547.3587776949335
153,2006-12-10,1385.056689904261
154,2006-12-17,2186.2779485061283
155,2006-12-24,2238.938592041505
156,2006-12-31,2130.781218622075
157,2007-01-07,2024.3149288520467
158,2007-01-14,2157.022161146048
159,2007-01-21,1713.7161837969907
160,2007-01-28,1517.4320525368014
161,2007-02-04,1909.9076986016112
162,2007-02-11,1546.901356261319
163,2007-02-18,1316.4037470619244
164,2007-02-25,939.4168099185553
165,2007-03-04,1108.7254361073853
166,2007-03-11,1127.8873591463355
167,2007-03-18,990.8438816894894
168,2007-03-25,1259.2239213386672
169,2007-04-01,936.6514681107194
170,2007-04-08,1099.6844638994467
171,2007-04-15,985.3143431486629
172,2007-04-22,773.4550956933086
173,2007-04-29,781.6170391335518
174,2007-05-06,807.8314054035209
175,2007-05-13,677.0327284805236
176,2007-05-20,841.9609882744144
177,2007-05-27,1178.8301736238714
178,2007-06-03,1051.0259894877533
179,2007-06-10,722.2025898949286
180,2007-06-17,886.3894576055148
181,2007-06-24,758.9280034498177
182,2007-07-01,656.6985563005712
183,2007-07-08,501.97461510736446
184,2007-07-15,760.5683832996998
185,2007-07-22,654.434389672961
186,2007-07-29,975.8751455059445
187,2007-08-05,596.1569604062324
188,2007-08-12,659.200074336516
189,2007-08-19,696.879962479474
190,2007-08-26,738.1148308935562
191,2007-09-02,929.4672802373758
192,2007-09-09,894.4752903135987
193,2007-09-16,958.7349822820421
194,2007-09-23,1188.321349131304
195,2007-09-30,1347.4712454456974
196,2007-10-07,1273.3006431041024
197,2007-10-14,1439.5541276855922
198,2007-10-21,1168.0863823548611
199,2007-10-28,1046.2267923051859
200,2007-11-04,1413.0843459740734
201,2007-11-11,1396.2281540404585
202,2007-11-18,1256.578685121997
203,2007-11-25,1563.5588836720633
204,2007-12-02,1398.2953893672336
205,2007-12-09,1420.743278665484
206,2007-12-16,1810.3190237425026
207,2007-12-23,2031.5487142753948
208,2007-12-30,2483.689635427458
209,2008-01-06,1977.7166918779233
210,2008-01-13,1868.8837240417292
211,2008-01-20,1671.4928804077117
212,2008-01-27,1853.7748967736848
213,2008-02-03,1953.0329873276646
214,2008-02-10,2156.9261954672093
215,2008-02-17,2147.2898975760377
