,date,/m/0g9pc
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,12063.369793783138
3,2004-01-25,25622.095429019464
4,2004-02-01,0.0
5,2004-02-08,9453.615108279746
6,2004-02-15,0.0
7,2004-02-22,13653.050441069734
8,2004-02-29,0.0
9,2004-03-07,23871.683751942088
10,2004-03-14,13648.890760023023
11,2004-03-21,15178.746440527617
12,2004-03-28,18765.48575673808
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,7348.917998341725
16,2004-04-25,0.0
17,2004-05-02,24063.73603653467
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,9502.503289192075
21,2004-05-30,16859.774473557736
22,2004-06-06,0.0
23,2004-06-13,22700.439615531694
24,2004-06-20,7151.693233555427
25,2004-06-27,11174.752574886677
26,2004-07-04,9657.118560752995
27,2004-07-11,18327.96613511044
28,2004-07-18,11702.691946693742
29,2004-07-25,0.0
30,2004-08-01,28948.354718302606
31,2004-08-08,8041.767567080318
32,2004-08-15,12380.26120924648
33,2004-08-22,0.0
34,2004-08-29,16521.677699893855
35,2004-09-05,13169.917591731302
36,2004-09-12,0.0
37,2004-09-19,8821.430983294847
38,2004-09-26,19282.941844296773
39,2004-10-03,0.0
40,2004-10-10,9363.93328761145
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,9128.586083085123
44,2004-11-07,13970.170529674931
45,2004-11-14,12880.509804692823
46,2004-11-21,0.0
47,2004-11-28,8945.638526180364
48,2004-12-05,5152.72960620238
49,2004-12-12,12412.658012891116
50,2004-12-19,11513.525124095902
51,2004-12-26,7239.763824739033
52,2005-01-02,0.0
53,2005-01-09,0.0
54,2005-01-16,0.0
55,2005-01-23,0.0
56,2005-01-30,5598.825359652265
57,2005-02-06,8685.630688660127
58,2005-02-13,0.0
59,2005-02-20,0.0
60,2005-02-27,10145.416601387516
61,2005-03-06,8958.624464481489
62,2005-03-13,0.0
63,2005-03-20,0.0
64,2005-03-27,0.0
65,2005-04-03,11167.502708913678
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,14132.430653891059
71,2005-05-15,8949.958060865363
72,2005-05-22,0.0
73,2005-05-29,10158.897744571443
74,2005-06-05,8079.397474194196
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,4305.115554688572
80,2005-07-17,0.0
81,2005-07-24,3672.384938821404
82,2005-07-31,0.0
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,0.0
86,2005-08-28,9471.504931558462
87,2005-09-04,0.0
88,2005-09-11,0.0
89,2005-09-18,3572.6672724663176
90,2005-09-25,0.0
91,2005-10-02,3456.5353621997697
92,2005-10-09,0.0
93,2005-10-16,3324.413355042823
94,2005-10-23,5541.133059115258
95,2005-10-30,3105.434461057427
96,2005-11-06,0.0
97,2005-11-13,0.0
98,2005-11-20,0.0
99,2005-11-27,4948.206810928859
100,2005-12-04,0.0
101,2005-12-11,8177.8269927212405
102,2005-12-18,0.0
103,2005-12-25,10178.81337131113
104,2006-01-01,4462.87979658224
105,2006-01-08,3513.4780868584567
106,2006-01-15,9095.375022736087
107,2006-01-22,4224.6259803063385
108,2006-01-29,0.0
109,2006-02-05,7296.048900236664
110,2006-02-12,8184.0953435371075
111,2006-02-19,9264.923699102543
112,2006-02-26,5027.380244815913
113,2006-03-05,5534.551913905135
114,2006-03-12,3057.4339043616606
115,2006-03-19,0.0
116,2006-03-26,5967.25111759188
117,2006-04-02,18200.08554224855
118,2006-04-09,0.0
119,2006-04-16,0.0
120,2006-04-23,0.0
121,2006-04-30,0.0
122,2006-05-07,6716.1175960888695
123,2006-05-14,0.0
124,2006-05-21,3564.363358113417
125,2006-05-28,9147.402215149308
126,2006-06-04,3269.709710282631
127,2006-06-11,4614.680259876206
128,2006-06-18,0.0
129,2006-06-25,2905.436216441775
130,2006-07-02,6116.284926476555
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,7336.881948911949
134,2006-07-30,0.0
135,2006-08-06,0.0
136,2006-08-13,0.0
137,2006-08-20,0.0
138,2006-08-27,5850.090026544661
139,2006-09-03,0.0
140,2006-09-10,2092.7962024895546
141,2006-09-17,4752.379430014551
142,2006-09-24,0.0
143,2006-10-01,2666.8307561939623
144,2006-10-08,0.0
145,2006-10-15,2457.802927608582
146,2006-10-22,0.0
147,2006-10-29,4974.290594666655
148,2006-11-05,0.0
149,2006-11-12,6739.89900970083
150,2006-11-19,2928.619744947873
151,2006-11-26,5134.7989024197495
152,2006-12-03,4414.944851250426
153,2006-12-10,5513.267200987512
154,2006-12-17,4709.227810714452
155,2006-12-24,4929.742939683369
156,2006-12-31,5003.743681026322
157,2007-01-07,0.0
158,2007-01-14,4631.3476155768085
159,2007-01-21,3734.972422585997
160,2007-01-28,6158.738496688596
161,2007-02-04,0.0
162,2007-02-11,3551.84958991321
163,2007-02-18,3146.05910472026
164,2007-02-25,7587.37737671378
165,2007-03-04,4979.961045504308
166,2007-03-11,2041.5301884658465
167,2007-03-18,0.0
168,2007-03-25,3029.4195089518826
169,2007-04-01,0.0
170,2007-04-08,10564.161118845388
171,2007-04-15,0.0
172,2007-04-22,2402.390802439852
173,2007-04-29,2396.4693407953127
174,2007-05-06,3348.119991995322
175,2007-05-13,3609.2168578336646
176,2007-05-20,5031.642477311792
177,2007-05-27,2423.101729092306
178,2007-06-03,3442.159774580915
179,2007-06-10,0.0
180,2007-06-17,2587.8380521894856
181,2007-06-24,1867.6172702911213
182,2007-07-01,2865.6423300188044
183,2007-07-08,3694.1706262767893
184,2007-07-15,3482.2065161483724
185,2007-07-22,3056.549223084752
186,2007-07-29,4994.96224489206
187,2007-08-05,8643.596825464438
188,2007-08-12,4688.013128759034
189,2007-08-19,5334.123982503776
190,2007-08-26,4302.5126463898805
191,2007-09-02,3076.0736066917016
192,2007-09-09,2693.6299738410976
193,2007-09-16,5278.869291221769
194,2007-09-23,6413.562496009618
195,2007-09-30,4621.437674850352
196,2007-10-07,3380.039244485447
197,2007-10-14,3822.426720550369
198,2007-10-21,0.0
199,2007-10-28,5435.816260618242
200,2007-11-04,2420.474177382419
201,2007-11-11,3130.9461317385867
202,2007-11-18,3178.2875503578744
203,2007-11-25,6222.717819016511
204,2007-12-02,3835.3195557644153
205,2007-12-09,2211.698699189934
206,2007-12-16,1501.7933195553512
207,2007-12-23,0.0
208,2007-12-30,3752.568940750177
209,2008-01-06,3028.4270749859206
210,2008-01-13,5480.068373473346
211,2008-01-20,1395.6223776378974
212,2008-01-27,4128.28078469816
213,2008-02-03,2793.158123232055
214,2008-02-10,1887.381682217191
215,2008-02-17,0.0
216,2008-02-24,1854.2286811717524
217,2008-03-02,3778.7591746469707
218,2008-03-09,5212.618070023746
219,2008-03-16,4069.654179635113
220,2008-03-23,0.0
221,2008-03-30,4031.9992524498643
222,2008-04-06,4625.343768520799
223,2008-04-13,5816.012379639427
224,2008-04-20,5257.484255766374
225,2008-04-27,2210.952891858424
226,2008-05-04,3410.1005005440834
227,2008-05-11,0.0
228,2008-05-18,4331.193873141347
229,2008-05-25,5186.770593251445
230,2008-06-01,3070.093079401292
231,2008-06-08,3494.077417664845
232,2008-06-15,0.0
233,2008-06-22,3956.866402449676
234,2008-06-29,3543.634754566171
235,2008-07-06,2326.604294200079
236,2008-07-13,5029.675057231985
237,2008-07-20,5006.815374692566
238,2008-07-27,0.0
239,2008-08-03,7975.702148147946
240,2008-08-10,6964.802839463143
241,2008-08-17,1763.4507803564309
242,2008-08-24,8852.929750323998
243,2008-08-31,0.0
244,2008-09-07,4981.221529212515
245,2008-09-14,3160.685013022583
246,2008-09-21,0.0
247,2008-09-28,0.0
248,2008-10-05,2046.5531416149101
249,2008-10-12,6630.90298901594
250,2008-10-19,7055.648348233533
251,2008-10-26,2678.1975186459754
252,2008-11-02,3015.9525188001267
253,2008-11-09,3443.743037302712
254,2008-11-16,2232.736711500058
255,2008-11-23,1550.0410143715399
256,2008-11-30,3671.193240008824
257,2008-12-07,4833.834461843764
258,2008-12-14,5161.398389337134
259,2008-12-21,2481.6836242256636
260,2008-12-28,4987.200994377379
261,2009-01-04,2698.347425313487
262,2009-01-11,1615.3993902260227
263,2009-01-18,2158.6945018027372
264,2009-01-25,0.0
265,2009-02-01,2960.040499231406
266,2009-02-08,2080.3992266128284
267,2009-02-15,8567.901252104386
268,2009-02-22,3794.9318898043884
269,2009-03-01,4954.082158383386
270,2009-03-08,1239.5013124231796
271,2009-03-15,3011.102987173305
272,2009-03-22,4507.543799257432
273,2009-03-29,9240.511883561023
274,2009-04-05,3824.549564914613
275,2009-04-12,4127.547002733126
276,2009-04-19,3681.0934866139105
277,2009-04-26,6338.060295065829
278,2009-05-03,5904.647595662143
279,2009-05-10,0.0
280,2009-05-17,7900.653051551908
281,2009-05-24,0.0
282,2009-05-31,0.0
283,2009-06-07,6982.8668739409995
284,2009-06-14,1405.3738028570863
285,2009-06-21,2304.707926197285
286,2009-06-28,4370.340412051551
287,2009-07-05,4580.677232761503
288,2009-07-12,5247.95114936421
289,2009-07-19,2803.0259568343135
290,2009-07-26,4022.5030101013945
291,2009-08-02,3935.922646976669
292,2009-08-09,1901.1672949650695
293,2009-08-16,2967.9704433212864
294,2009-08-23,6169.461385431468
295,2009-08-30,0.0
296,2009-09-06,4017.363537440178
297,2009-09-13,2687.0152394445136
298,2009-09-20,3093.2703789435013
299,2009-09-27,4916.985740484255
300,2009-10-04,4046.0967656119524
301,2009-10-11,4058.855416114272
302,2009-10-18,1347.2127030205204
303,2009-10-25,3354.089130552687
304,2009-11-01,7785.717996971466
305,2009-11-08,2320.1070611427144
306,2009-11-15,4202.13941920204
307,2009-11-22,4585.3315343711465
308,2009-11-29,3156.971646988745
309,2009-12-06,1889.6730906103617
310,2009-12-13,2902.3010077455874
311,2009-12-20,4676.190411262322
312,2009-12-27,3234.581375494977
313,2010-01-03,4085.926194027074
314,2010-01-10,2885.771817825088
315,2010-01-17,2356.5339429316573
316,2010-01-24,2025.7323890130835
317,2010-01-31,1566.6330410284193
318,2010-02-07,3806.8290346452154
319,2010-02-14,4450.406274204428
320,2010-02-21,5468.917373891102
321,2010-02-28,3654.946795085005
322,2010-03-07,3510.3992353114836
323,2010-03-14,3243.461820159663
324,2010-03-21,5618.491220523965
325,2010-03-28,3932.0676208850023
326,2010-04-04,2292.1525285212256
327,2010-04-11,0.0
328,2010-04-18,2751.802295046536
329,2010-04-25,1880.7192396568464
330,2010-05-02,0.0
331,2010-05-09,2911.706612648994
332,2010-05-16,1500.475272160736
333,2010-05-23,0.0
334,2010-05-30,4666.932695536642
335,2010-06-06,2152.842448791662
336,2010-06-13,0.0
337,2010-06-20,1519.725892727704
338,2010-06-27,0.0
339,2010-07-04,8293.970049086449
340,2010-07-11,1346.08132598265
341,2010-07-18,2066.644209226003
342,2010-07-25,2398.744137834987
343,2010-08-01,5814.713469591829
344,2010-08-08,1960.4720238491993
345,2010-08-15,1690.357704380183
346,2010-08-22,1709.3989052460313
347,2010-08-29,0.0
348,2010-09-05,0.0
349,2010-09-12,2397.546645268135
350,2010-09-19,1948.1679322435778
351,2010-09-26,4615.383691192018
352,2010-10-03,3379.8047431276887
353,2010-10-10,3674.8318127622806
354,2010-10-17,6455.325619419269
355,2010-10-24,4130.612140754874
356,2010-10-31,2485.647218817039
357,2010-11-07,1764.6312408481392
358,2010-11-14,5339.624226449793
359,2010-11-21,8346.850335952124
360,2010-11-28,0.0
361,2010-12-05,3233.796586499068
362,2010-12-12,2941.212220663518
363,2010-12-19,0.0
364,2010-12-26,3129.287423153904
365,2011-01-02,2816.7138249658556
366,2011-01-09,2028.9183066417281
367,2011-01-16,3073.777642636732
368,2011-01-23,2229.7789496004943
369,2011-01-30,2194.0769719783793
370,2011-02-06,3141.8583862925075
371,2011-02-13,2479.397265825179
372,2011-02-20,2227.7126838184718
373,2011-02-27,2440.7068810392657
374,2011-03-06,2060.535795680234
375,2011-03-13,3392.0266752758257
376,2011-03-20,1066.0701268755827
377,2011-03-27,3799.283066112651
378,2011-04-03,2628.086474536767
379,2011-04-10,4417.135676566443
380,2011-04-17,2687.1702470235846
381,2011-04-24,4998.17323268186
382,2011-05-01,4007.1119539811743
383,2011-05-08,3664.571768564597
384,2011-05-15,3583.396622576467
385,2011-05-22,2837.7401074339436
386,2011-05-29,3329.9260099368826
387,2011-06-05,867.8546968679616
388,2011-06-12,720.0367570180567
389,2011-06-19,1982.6668651984085
390,2011-06-26,2410.581738992884
391,2011-07-03,5370.774195200361
392,2011-07-10,1648.4747798976853
393,2011-07-17,1615.5666202013294
394,2011-07-24,1769.026762034289
395,2011-07-31,1797.2376648281372
396,2011-08-07,970.8786467147895
397,2011-08-14,0.0
398,2011-08-21,1857.683429531025
399,2011-08-28,2242.6983642966993
400,2011-09-04,4178.887418435466
401,2011-09-11,2570.879442004394
402,2011-09-18,3191.1108621678345
403,2011-09-25,1575.9128040943299
404,2011-10-02,3210.445443370324
405,2011-10-09,2035.9615096972682
406,2011-10-16,1697.3857323623165
407,2011-10-23,3214.3991702182802
408,2011-10-30,2165.9422228610097
409,2011-11-06,1869.5371162320655
410,2011-11-13,3430.1636697337412
411,2011-11-20,3107.6848567554616
412,2011-11-27,2969.589745567506
413,2011-12-04,1888.3241189432422
414,2011-12-11,4390.446403964627
415,2011-12-18,1764.0714206052253
416,2011-12-25,3031.2219142400645
417,2012-01-01,2692.9832227876655
418,2012-01-08,3104.922976710309
419,2012-01-15,2879.9535500703983
420,2012-01-22,1855.9378432619212
421,2012-01-29,2566.5170589295935
422,2012-02-05,1904.6204808256896
423,2012-02-12,3768.884860345977
424,2012-02-19,2947.1556780931646
425,2012-02-26,2614.869801971786
426,2012-03-04,2932.0368468698475
427,2012-03-11,1924.6126719523602
428,2012-03-18,1920.1004729954982
429,2012-03-25,1199.9288972147644
430,2012-04-01,3289.219501071271
431,2012-04-08,2012.98310742171
432,2012-04-15,0.0
433,2012-04-22,5190.070624613197
434,2012-04-29,1742.8210637998186
435,2012-05-06,763.7516753546446
436,2012-05-13,628.7037325640837
437,2012-05-20,2175.063132606211
438,2012-05-27,2139.774236175532
439,2012-06-03,2229.673423680748
440,2012-06-10,2948.1081308269704
441,2012-06-17,2023.276477437287
442,2012-06-24,2884.9752083896437
443,2012-07-01,2401.7965734350473
444,2012-07-08,6192.437991826946
445,2012-07-15,943.4480314354116
446,2012-07-22,1756.734760964523
447,2012-07-29,2202.9425667001565
448,2012-08-05,2602.517192236409
449,2012-08-12,3804.339393570881
450,2012-08-19,5839.890528242316
451,2012-08-26,6656.084501619046
452,2012-09-02,2862.6055318002336
453,2012-09-09,2997.3872853775633
454,2012-09-16,3977.692084702769
455,2012-09-23,2328.3791025579403
456,2012-09-30,2935.0885677889455
457,2012-10-07,3869.0144711594808
458,2012-10-14,2060.0604113678223
459,2012-10-21,2543.415598379087
460,2012-10-28,2564.2093464343957
461,2012-11-04,2126.555256611064
462,2012-11-11,1155.4630786606197
463,2012-11-18,2684.930396999545
464,2012-11-25,3401.501346930153
465,2012-12-02,2523.5380585770736
466,2012-12-09,2068.675695015707
467,2012-12-16,2708.910215131789
468,2012-12-23,1071.5071004468064
469,2012-12-30,516.8837616726946
470,2013-01-06,2947.460720050732
471,2013-01-13,3444.9978430121296
472,2013-01-20,2400.4624713985063
473,2013-01-27,4203.538717615111
474,2013-02-03,2361.863491098158
475,2013-02-10,3045.930631561573
476,2013-02-17,1776.9096075113016
477,2013-02-24,2463.856000165324
478,2013-03-03,2041.6935082046339
479,2013-03-10,909.262971075526
480,2013-03-17,2719.945736009769
481,2013-03-24,1779.7529534658397
482,2013-03-31,2828.0573104080995
483,2013-04-07,2312.4980854763394
484,2013-04-14,3197.0335159197266
485,2013-04-21,3846.614010461432
486,2013-04-28,2470.581351529895
487,2013-05-05,2344.2723685719316
488,2013-05-12,3002.641870654089
489,2013-05-19,723.908144316971
490,2013-05-26,1611.8702921661668
491,2013-06-02,2897.589046637735
492,2013-06-09,1876.3637637617312
493,2013-06-16,2806.575837177178
494,2013-06-23,2448.3306356621465
495,2013-06-30,2169.915375282873
496,2013-07-07,2250.0762445604187
497,2013-07-14,1645.4757320801298
498,2013-07-21,2281.174679371211
499,2013-07-28,1571.9310043169362
500,2013-08-04,1150.2449821930584
501,2013-08-11,1642.8258093335482
502,2013-08-18,668.2654671082478
503,2013-08-25,2396.9247910623235
504,2013-09-01,1835.9775481480306
505,2013-09-08,3387.48886883765
506,2013-09-15,2459.0385569587716
507,2013-09-22,1943.842418589965
508,2013-09-29,2578.3777039914244
509,2013-10-06,3513.2061037266194
510,2013-10-13,1382.8744918790387
511,2013-10-20,1447.7162066516914
512,2013-10-27,2975.6503159193044
513,2013-11-03,2397.199664800892
514,2013-11-10,3255.09359048926
515,2013-11-17,2052.028385597036
516,2013-11-24,1366.645799326565
517,2013-12-01,2931.425673130989
518,2013-12-08,2309.3674502888966
519,2013-12-15,2017.91793799442
