,date,the flu
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,0.0
4,2004-02-01,1355.025422794376
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,2300.6941859147996
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,2978.627943026591
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,0.0
18,2004-05-09,0.0
19,2004-05-16,1096.9820970442418
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,2219.2308051601362
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,2108.8151761935505
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,0.0
37,2004-09-19,0.0
38,2004-09-26,1929.4031502141927
39,2004-10-03,0.0
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,0.0
46,2004-11-21,0.0
47,2004-11-28,0.0
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,2922.9185577990825
54,2005-01-16,0.0
55,2005-01-23,2043.1668913336912
56,2005-01-30,0.0
57,2005-02-06,1062.8259716700256
58,2005-02-13,1509.5066812888049
59,2005-02-20,1554.7001124767266
60,2005-02-27,0.0
61,2005-03-06,0.0
62,2005-03-13,0.0
63,2005-03-20,810.3609485685857
64,2005-03-27,0.0
65,2005-04-03,1500.3929336991368
66,2005-04-10,1129.480283083068
67,2005-04-17,1523.2351790615523
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,0.0
71,2005-05-15,0.0
72,2005-05-22,911.4010398123112
73,2005-05-29,0.0
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,874.7188719639336
81,2005-07-24,0.0
82,2005-07-31,1081.8774334050695
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,1818.396703022093
86,2005-08-28,0.0
87,2005-09-04,0.0
88,2005-09-11,1221.6944158359534
89,2005-09-18,0.0
90,2005-09-25,0.0
91,2005-10-02,590.6848339174677
92,2005-10-09,0.0
93,2005-10-16,873.8286276872298
94,2005-10-23,0.0
95,2005-10-30,621.08595407911
96,2005-11-06,0.0
97,2005-11-13,865.7539190831926
98,2005-11-20,537.1426479105575
99,2005-11-27,741.4600388994595
100,2005-12-04,556.4242901916963
101,2005-12-11,0.0
102,2005-12-18,0.0
103,2005-12-25,0.0
104,2006-01-01,0.0
105,2006-01-08,0.0
106,2006-01-15,0.0
107,2006-01-22,1366.0493522859692
108,2006-01-29,0.0
109,2006-02-05,0.0
110,2006-02-12,0.0
111,2006-02-19,0.0
112,2006-02-26,726.5772166676935
113,2006-03-05,459.5540959426211
114,2006-03-12,0.0
115,2006-03-19,0.0
116,2006-03-26,0.0
117,2006-04-02,0.0
118,2006-04-09,0.0
119,2006-04-16,0.0
120,2006-04-23,1098.4197665732888
121,2006-04-30,0.0
122,2006-05-07,0.0
123,2006-05-14,0.0
124,2006-05-21,0.0
125,2006-05-28,0.0
126,2006-06-04,418.5761473199809
127,2006-06-11,0.0
128,2006-06-18,0.0
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,384.04998700830856
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,0.0
135,2006-08-06,741.9071510921206
136,2006-08-13,844.0156015172532
137,2006-08-20,0.0
138,2006-08-27,0.0
139,2006-09-03,0.0
140,2006-09-10,0.0
141,2006-09-17,0.0
142,2006-09-24,0.0
143,2006-10-01,0.0
144,2006-10-08,0.0
145,2006-10-15,660.83893445908
146,2006-10-22,465.70051269302724
147,2006-10-29,313.67969878142515
148,2006-11-05,986.4808870551886
149,2006-11-12,424.680090369695
150,2006-11-19,0.0
151,2006-11-26,287.8455010636534
152,2006-12-03,0.0
153,2006-12-10,1140.041838133089
154,2006-12-17,0.0
155,2006-12-24,420.9381739404402
156,2006-12-31,580.758507250375
157,2007-01-07,657.213784151365
158,2007-01-14,668.4149259722323
159,2007-01-21,426.58982670831017
160,2007-01-28,0.0
161,2007-02-04,395.7694967375915
162,2007-02-11,854.8954708837653
163,2007-02-18,375.3740751329326
164,2007-02-25,255.68153515496746
165,2007-03-04,0.0
166,2007-03-11,0.0
167,2007-03-18,0.0
168,2007-03-25,383.507641589205
169,2007-04-01,266.38704683488083
170,2007-04-08,657.6563274019582
171,2007-04-15,0.0
172,2007-04-22,407.55467075745474
173,2007-04-29,0.0
174,2007-05-06,0.0
175,2007-05-13,318.9330709431625
176,2007-05-20,0.0
177,2007-05-27,0.0
178,2007-06-03,0.0
179,2007-06-10,0.0
180,2007-06-17,0.0
181,2007-06-24,0.0
182,2007-07-01,0.0
183,2007-07-08,339.60935450728545
184,2007-07-15,0.0
185,2007-07-22,0.0
186,2007-07-29,0.0
187,2007-08-05,404.71551975616234
188,2007-08-12,0.0
189,2007-08-19,0.0
190,2007-08-26,0.0
191,2007-09-02,0.0
192,2007-09-09,0.0
193,2007-09-16,0.0
194,2007-09-23,478.9886739301058
195,2007-09-30,0.0
196,2007-10-07,0.0
197,2007-10-14,1086.571205782891
198,2007-10-21,321.7032945271011
199,2007-10-28,487.1893345266339
200,2007-11-04,0.0
201,2007-11-11,288.8853925861062
202,2007-11-18,0.0
203,2007-11-25,257.0047156738512
204,2007-12-02,0.0
205,2007-12-09,0.0
206,2007-12-16,347.9894733724502
207,2007-12-23,409.5882253106627
208,2007-12-30,547.3287696643227
209,2008-01-06,660.031316678277
210,2008-01-13,203.37964658105975
211,2008-01-20,0.0
212,2008-01-27,495.72761735811446
213,2008-02-03,946.6653797590079
214,2008-02-10,891.7862156134904
215,2008-02-17,1045.5966500399018
216,2008-02-24,1134.5479384936134
217,2008-03-02,945.0919104708263
218,2008-03-09,229.93030466702444
219,2008-03-16,309.48755006359806
220,2008-03-23,0.0
221,2008-03-30,330.0349237397902
222,2008-04-06,0.0
223,2008-04-13,578.0890030781563
224,2008-04-20,295.3785746245073
225,2008-04-27,0.0
226,2008-05-04,0.0
227,2008-05-11,0.0
228,2008-05-18,0.0
229,2008-05-25,0.0
230,2008-06-01,0.0
231,2008-06-08,0.0
232,2008-06-15,543.4823111524449
233,2008-06-22,0.0
234,2008-06-29,0.0
235,2008-07-06,0.0
236,2008-07-13,0.0
237,2008-07-20,0.0
238,2008-07-27,0.0
239,2008-08-03,0.0
240,2008-08-10,0.0
241,2008-08-17,0.0
242,2008-08-24,0.0
243,2008-08-31,0.0
244,2008-09-07,0.0
245,2008-09-14,0.0
246,2008-09-21,0.0
247,2008-09-28,256.8348306436051
248,2008-10-05,449.6313911810297
249,2008-10-12,0.0
250,2008-10-19,186.40470841580193
251,2008-10-26,0.0
252,2008-11-02,299.8641455135306
253,2008-11-09,858.7078546842484
254,2008-11-16,576.2366488325123
255,2008-11-23,311.3663326778828
256,2008-11-30,365.2704810536101
257,2008-12-07,0.0
258,2008-12-14,0.0
259,2008-12-21,249.09190227014346
260,2008-12-28,273.8456629798444
261,2009-01-04,0.0
262,2009-01-11,0.0
263,2009-01-18,619.3150851542433
264,2009-01-25,299.3386851638175
265,2009-02-01,608.8182112076163
266,2009-02-08,373.8302102690712
267,2009-02-15,483.8207799401865
268,2009-02-22,237.76077897676987
269,2009-03-01,237.3732833857979
270,2009-03-08,0.0
271,2009-03-15,0.0
272,2009-03-22,0.0
273,2009-03-29,415.8502523674087
274,2009-04-05,0.0
275,2009-04-12,0.0
276,2009-04-19,0.0
277,2009-04-26,6004.705973462791
278,2009-05-03,2077.6329426735742
279,2009-05-10,496.03807552367147
280,2009-05-17,879.6347066400718
281,2009-05-24,284.304811462153
282,2009-05-31,0.0
283,2009-06-07,225.27677049879057
284,2009-06-14,434.1503091752215
285,2009-06-21,722.221967543681
286,2009-06-28,456.4664245852984
287,2009-07-05,549.3345881911688
288,2009-07-12,0.0
289,2009-07-19,629.221882848113
290,2009-07-26,0.0
291,2009-08-02,382.55442946032866
292,2009-08-09,462.4114417158361
293,2009-08-16,290.91913234699456
294,2009-08-23,1272.0818212605964
295,2009-08-30,452.9132028810002
296,2009-09-06,1193.7330388959554
297,2009-09-13,1734.5697386304344
298,2009-09-20,1607.000571723808
299,2009-09-27,2056.0817990524097
300,2009-10-04,2393.057404986124
301,2009-10-11,2039.1008150702787
302,2009-10-18,3685.770664170076
303,2009-10-25,2738.3965467300445
304,2009-11-01,2132.909461776206
305,2009-11-08,1850.9163542274293
306,2009-11-15,493.74303915486246
307,2009-11-22,641.7917053617949
308,2009-11-29,909.5430409029555
309,2009-12-06,587.0883367355822
310,2009-12-13,710.2209481414997
311,2009-12-20,0.0
312,2009-12-27,250.21098181143455
313,2010-01-03,0.0
314,2010-01-10,0.0
315,2010-01-17,717.8233755998199
316,2010-01-24,146.43990741228112
317,2010-01-31,0.0
318,2010-02-07,464.7990510842226
319,2010-02-14,0.0
320,2010-02-21,495.8121505535373
321,2010-02-28,716.2214330717702
322,2010-03-07,329.3395531345617
323,2010-03-14,0.0
324,2010-03-21,0.0
325,2010-03-28,358.00762670156325
326,2010-04-04,0.0
327,2010-04-11,287.4128156999983
328,2010-04-18,176.5866159702283
329,2010-04-25,493.7130095372778
330,2010-05-02,409.13305857714136
331,2010-05-09,484.59996822307727
332,2010-05-16,151.73672443266253
333,2010-05-23,173.8900353182214
334,2010-05-30,0.0
335,2010-06-06,0.0
336,2010-06-13,0.0
337,2010-06-20,0.0
338,2010-06-27,0.0
339,2010-07-04,0.0
340,2010-07-11,327.6680196101986
341,2010-07-18,0.0
342,2010-07-25,199.26173191030776
343,2010-08-01,0.0
344,2010-08-08,0.0
345,2010-08-15,250.03680457875654
346,2010-08-22,0.0
347,2010-08-29,0.0
348,2010-09-05,307.43357530245635
349,2010-09-12,521.1501850537496
350,2010-09-19,0.0
351,2010-09-26,179.09649667197974
352,2010-10-03,0.0
353,2010-10-10,0.0
354,2010-10-17,0.0
355,2010-10-24,0.0
356,2010-10-31,481.30607299597506
357,2010-11-07,541.1380934780232
358,2010-11-14,830.8878645928277
359,2010-11-21,182.07919847837127
360,2010-11-28,297.93074573430533
361,2010-12-05,316.8226452294638
362,2010-12-12,339.3599211569817
363,2010-12-19,262.600326420347
364,2010-12-26,901.7893454836126
365,2011-01-02,610.7216851044204
366,2011-01-09,516.3550247175374
367,2011-01-16,712.4104164063716
368,2011-01-23,948.6320168324332
369,2011-01-30,1234.4393972886694
370,2011-02-06,1527.1628711246476
371,2011-02-13,1529.3234512886513
372,2011-02-20,952.6979622799555
373,2011-02-27,672.7326460486433
374,2011-03-06,704.3527963709264
375,2011-03-13,817.8417371242583
376,2011-03-20,354.99938231904764
377,2011-03-27,605.8219565399105
378,2011-04-03,677.6061584551396
379,2011-04-10,331.6622762501359
380,2011-04-17,282.43757241461583
381,2011-04-24,600.1746698047747
382,2011-05-01,360.87693649766726
383,2011-05-08,302.41336412713264
384,2011-05-15,171.88697482974428
385,2011-05-22,0.0
386,2011-05-29,235.83549631481748
387,2011-06-05,0.0
388,2011-06-12,156.12338324848363
389,2011-06-19,134.8630629439773
390,2011-06-26,0.0
391,2011-07-03,0.0
392,2011-07-10,267.5440154347846
393,2011-07-17,288.3176545287209
394,2011-07-24,0.0
395,2011-07-31,162.78449462479713
396,2011-08-07,96.57163155123985
397,2011-08-14,80.24520261829548
398,2011-08-21,193.74669977581755
399,2011-08-28,210.60151568019302
400,2011-09-04,171.6663190860781
401,2011-09-11,306.65510347631323
402,2011-09-18,285.1489410648727
403,2011-09-25,344.6999928433801
404,2011-10-02,282.90610496631837
405,2011-10-09,613.6675806181586
406,2011-10-16,431.01594897319643
407,2011-10-23,580.9647958033041
408,2011-10-30,367.1787144918162
409,2011-11-06,199.73668432327497
410,2011-11-13,310.77888177195
411,2011-11-20,141.00658203304863
412,2011-11-27,385.15852830008936
413,2011-12-04,407.5820460155281
414,2011-12-11,273.0542411567665
415,2011-12-18,242.6727975532724
416,2011-12-25,408.7494488634449
417,2012-01-01,394.29865635994565
418,2012-01-08,415.04949454243564
419,2012-01-15,310.0948395688331
420,2012-01-22,250.8928744355411
421,2012-01-29,339.88882567200056
422,2012-02-05,191.47901182399016
423,2012-02-12,193.81006790512794
424,2012-02-19,417.8250612368485
425,2012-02-26,341.7423169788964
426,2012-03-04,268.82538712725557
427,2012-03-11,335.6371273392432
428,2012-03-18,215.1032517582179
429,2012-03-25,285.94741938838126
430,2012-04-01,277.5524492790553
431,2012-04-08,236.24067197384306
432,2012-04-15,418.285197392601
433,2012-04-22,76.00046755548698
434,2012-04-29,132.98862732200544
435,2012-05-06,204.4962046796966
436,2012-05-13,200.18289086681017
437,2012-05-20,70.95431557844853
438,2012-05-27,178.61502498323682
439,2012-06-03,145.59000762279476
440,2012-06-10,392.4771262618195
441,2012-06-17,105.1180090295578
442,2012-06-24,225.94875568220098
443,2012-07-01,95.94309069515579
444,2012-07-08,220.20975504651045
445,2012-07-15,126.0042270666688
446,2012-07-22,64.55770498925177
447,2012-07-29,172.61360546845506
448,2012-08-05,88.6465456414744
449,2012-08-12,148.1817477527288
450,2012-08-19,0.0
451,2012-08-26,360.8370022742925
452,2012-09-02,226.116998170228
453,2012-09-09,256.8674398851517
454,2012-09-16,313.3591460602979
455,2012-09-23,414.29150542665974
456,2012-09-30,352.6702485206159
457,2012-10-07,365.23989084649736
458,2012-10-14,427.73772285252363
459,2012-10-21,410.1389264190766
460,2012-10-28,318.891823943226
461,2012-11-04,363.6912170134383
462,2012-11-11,458.5506254145218
463,2012-11-18,609.4219261262111
464,2012-11-25,895.8757783937436
465,2012-12-02,1838.3634315552954
466,2012-12-09,2330.3939981147073
467,2012-12-16,2038.031180949726
468,2012-12-23,1726.717295407912
469,2012-12-30,1487.994702569633
470,2013-01-06,2632.5420306197443
471,2013-01-13,2017.3961717753034
472,2013-01-20,1280.2517853722254
473,2013-01-27,912.5041030863176
474,2013-02-03,836.5466174888822
475,2013-02-10,550.0580071670323
476,2013-02-17,572.4765746892284
477,2013-02-24,715.0863288050905
478,2013-03-03,560.0531227849466
479,2013-03-10,797.9514483847336
480,2013-03-17,765.9020958297243
481,2013-03-24,664.5706844511842
482,2013-03-31,677.1959770184286
483,2013-04-07,542.8671465096637
484,2013-04-14,305.03695347688114
485,2013-04-21,358.55832298417823
486,2013-04-28,386.9078172707825
487,2013-05-05,235.30938767286443
488,2013-05-12,86.53994442263213
489,2013-05-19,144.29400678447348
490,2013-05-26,0.0
491,2013-06-02,171.70685687752405
492,2013-06-09,65.95079405450304
493,2013-06-16,155.00148916133128
494,2013-06-23,289.92850409269414
495,2013-06-30,197.35160549518199
496,2013-07-07,82.62383321976718
497,2013-07-14,55.885166645572404
498,2013-07-21,0.0
499,2013-07-28,109.99553510276678
500,2013-08-04,67.34075517174466
501,2013-08-11,96.04762374309435
502,2013-08-18,137.38018599882693
503,2013-08-25,225.8312223014537
504,2013-09-01,141.42567075976297
505,2013-09-08,262.4078198487267
506,2013-09-15,422.11805486173836
507,2013-09-22,470.95018520262846
508,2013-09-29,499.7130746391094
509,2013-10-06,589.7249152595195
510,2013-10-13,521.6129145461687
511,2013-10-20,459.3950690533188
512,2013-10-27,675.005694920476
513,2013-11-03,571.2740333621748
514,2013-11-10,404.3806751925221
515,2013-11-17,440.3676673666369
516,2013-11-24,558.1272319141531
517,2013-12-01,540.8957391926749
518,2013-12-08,503.54602168807725
519,2013-12-15,1002.1558540722289
520,2013-12-22,1607.7250517288674
521,2013-12-29,1733.5523493552396
522,2014-01-05,1891.8206741566355
523,2014-01-12,1768.3638043236567
524,2014-01-19,1452.2378461437563
525,2014-01-26,1178.430282380917
526,2014-02-02,829.4195081531066
527,2014-02-09,537.8541855953393
528,2014-02-16,562.5000967968948
529,2014-02-23,493.20769543631195
530,2014-03-02,592.3087329701252
531,2014-03-09,656.8000645598869
532,2014-03-16,412.3266042259466
533,2014-03-23,475.9756098015415
534,2014-03-30,460.30956932039106
535,2014-04-06,477.7174749207222
536,2014-04-13,306.764675216952
537,2014-04-20,318.5235971474075
538,2014-04-27,269.80400749825554
539,2014-05-04,252.47639564801568
540,2014-05-11,171.03732991839945
541,2014-05-18,191.26308981429867
542,2014-05-25,341.34749740686334
543,2014-06-01,228.18600469823733
544,2014-06-08,210.21851169772756
545,2014-06-15,104.15363272150844
546,2014-06-22,218.9344875901774
547,2014-06-29,98.30765157031885
548,2014-07-06,108.9898956342843
549,2014-07-13,129.518969150487
550,2014-07-20,143.81872173191445
551,2014-07-27,241.45701905372624
552,2014-08-03,0.0
553,2014-08-10,90.60251456540554
