,date,/m/0g9pc
0,2004-01-04,9877.294691293038
1,2004-01-11,0.0
2,2004-01-18,7563.35761699784
3,2004-01-25,9275.272545759704
4,2004-02-01,10112.604047001712
5,2004-02-08,9363.665473996476
6,2004-02-15,0.0
7,2004-02-22,4847.772526743741
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,10455.469022111745
12,2004-03-28,0.0
13,2004-04-04,12307.86974273915
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,13862.835699111492
18,2004-05-09,4152.883933690827
19,2004-05-16,8272.73884524647
20,2004-05-23,4228.259261277898
21,2004-05-30,3621.6561800800273
22,2004-06-06,5312.880189301053
23,2004-06-13,9448.12445583338
24,2004-06-20,9421.134779969081
25,2004-06-27,8317.086453203132
26,2004-07-04,21490.149029907287
27,2004-07-11,8045.5201241914865
28,2004-07-18,12242.878945810775
29,2004-07-25,6960.823002751447
30,2004-08-01,8957.127847196785
31,2004-08-08,16144.89709612904
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,8798.838368528272
35,2004-09-05,4579.462178122766
36,2004-09-12,6653.8686511531205
37,2004-09-19,8365.471633823943
38,2004-09-26,5866.331814032895
39,2004-10-03,9587.638401922291
40,2004-10-10,0.0
41,2004-10-17,7060.163358913937
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,6587.238420624737
45,2004-11-14,7028.134922313702
46,2004-11-21,5606.930662238458
47,2004-11-28,5102.248590594912
48,2004-12-05,0.0
49,2004-12-12,4536.816933457071
50,2004-12-19,3623.3718436509303
51,2004-12-26,0.0
52,2005-01-02,3385.870827375899
53,2005-01-09,5313.206252492787
54,2005-01-16,0.0
55,2005-01-23,8327.388924791172
56,2005-01-30,6289.610910898979
57,2005-02-06,5546.369660394491
58,2005-02-13,2807.165881585106
59,2005-02-20,0.0
60,2005-02-27,0.0
61,2005-03-06,11905.745936050134
62,2005-03-13,2563.799800117814
63,2005-03-20,2567.0179931162984
64,2005-03-27,14656.220990126587
65,2005-04-03,8401.94323161494
66,2005-04-10,5029.88552588534
67,2005-04-17,9265.50583352653
68,2005-04-24,7068.577832832937
69,2005-05-01,2503.2297845773987
70,2005-05-08,2708.15544318533
