,date,/m/0n073
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,7930.686930685808
4,2004-02-01,0.0
5,2004-02-08,4612.690403894501
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,6077.286719399823
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,0.0
13,2004-04-04,0.0
14,2004-04-11,19654.005906011887
15,2004-04-18,9774.428881044356
16,2004-04-25,0.0
17,2004-05-02,0.0
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,5019.89478351047
22,2004-06-06,7376.870226056954
23,2004-06-13,3997.0012415879883
24,2004-06-20,6719.600900004428
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,0.0
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,4317.166682466806
37,2004-09-19,5869.006356493185
38,2004-09-26,0.0
39,2004-10-03,0.0
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,0.0
46,2004-11-21,0.0
47,2004-11-28,4802.291745044364
48,2004-12-05,2762.7762511729447
49,2004-12-12,5049.3239982023115
50,2004-12-19,0.0
51,2004-12-26,7982.1796089811105
52,2005-01-02,0.0
53,2005-01-09,11439.180462097778
54,2005-01-16,12864.160121720293
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,3491.624184900977
59,2005-02-20,0.0
60,2005-02-27,3282.3690056852483
61,2005-03-06,0.0
62,2005-03-13,4081.2678748841404
63,2005-03-20,0.0
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,7533.663474698218
68,2005-04-24,0.0
69,2005-05-01,1986.0890988759083
70,2005-05-08,2797.8542869594603
71,2005-05-15,0.0
72,2005-05-22,5058.256759638921
73,2005-05-29,6331.511432312541
74,2005-06-05,0.0
75,2005-06-12,9563.647915038753
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,2903.959934671163
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,0.0
88,2005-09-11,0.0
89,2005-09-18,1977.2707796980797
90,2005-09-25,2830.410263070187
91,2005-10-02,0.0
92,2005-10-09,4962.082546125993
93,2005-10-16,0.0
94,2005-10-23,0.0
95,2005-10-30,0.0
96,2005-11-06,2611.9660614878103
97,2005-11-13,0.0
98,2005-11-20,0.0
99,2005-11-27,0.0
100,2005-12-04,1987.9494340118263
101,2005-12-11,2336.714483489316
102,2005-12-18,0.0
103,2005-12-25,5194.07808321288
104,2006-01-01,0.0
105,2006-01-08,0.0
106,2006-01-15,1540.4285463949502
107,2006-01-22,0.0
108,2006-01-29,4220.670033766112
109,2006-02-05,2843.7700474599087
110,2006-02-12,3888.492003192244
111,2006-02-19,3687.751545177762
112,2006-02-26,2346.1489904584787
113,2006-03-05,1871.961256621835
114,2006-03-12,0.0
115,2006-03-19,2608.103844234595
116,2006-03-26,0.0
117,2006-04-02,0.0
118,2006-04-09,0.0
119,2006-04-16,0.0
120,2006-04-23,0.0
121,2006-04-30,1445.8095304240555
122,2006-05-07,0.0
123,2006-05-14,0.0
124,2006-05-21,3811.4791987577883
125,2006-05-28,0.0
126,2006-06-04,0.0
127,2006-06-11,0.0
128,2006-06-18,0.0
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,4078.952542250601
135,2006-08-06,0.0
136,2006-08-13,0.0
137,2006-08-20,0.0
138,2006-08-27,4083.158647663743
139,2006-09-03,0.0
140,2006-09-10,1380.8379750913325
141,2006-09-17,1886.193641332066
142,2006-09-24,3275.8476201571907
143,2006-10-01,3665.328237710097
144,2006-10-08,2323.360593187368
145,2006-10-15,0.0
146,2006-10-22,0.0
147,2006-10-29,2822.7685515865583
148,2006-11-05,3514.5240547383596
149,2006-11-12,2424.411708088995
150,2006-11-19,0.0
151,2006-11-26,0.0
152,2006-12-03,2963.2264151269824
153,2006-12-10,1769.4895933275156
154,2006-12-17,2917.4809274338895
155,2006-12-24,9282.379935932753
156,2006-12-31,1647.1021259114436
157,2007-01-07,0.0
158,2007-01-14,0.0
159,2007-01-21,2251.9576135969933
160,2007-01-28,2066.427742920892
161,2007-02-04,2194.8389249313896
162,2007-02-11,2075.1893668836688
163,2007-02-18,2632.7735672510858
164,2007-02-25,1730.9100821962993
165,2007-03-04,1525.6534703580237
166,2007-03-11,0.0
167,2007-03-18,3475.085257308831
168,2007-03-25,2976.1493209102214
169,2007-04-01,0.0
170,2007-04-08,0.0
171,2007-04-15,5673.260909839017
172,2007-04-22,2323.4669687339147
173,2007-04-29,1717.352064040936
174,2007-05-06,1042.4575693184947
175,2007-05-13,0.0
176,2007-05-20,2060.983768537485
177,2007-05-27,0.0
178,2007-06-03,1100.3890354461255
179,2007-06-10,0.0
180,2007-06-17,0.0
181,2007-06-24,0.0
182,2007-07-01,4253.218833998329
183,2007-07-08,1176.2072423651216
184,2007-07-15,1797.3079768843475
185,2007-07-22,0.0
186,2007-07-29,0.0
187,2007-08-05,1348.044786639942
188,2007-08-12,0.0
189,2007-08-19,0.0
190,2007-08-26,0.0
191,2007-09-02,1940.572840106738
192,2007-09-09,0.0
193,2007-09-16,0.0
194,2007-09-23,899.9443152127548
195,2007-09-30,0.0
196,2007-10-07,2152.4939621149847
197,2007-10-14,1567.3738327994256
198,2007-10-21,1111.956785627402
199,2007-10-28,3499.4936534560375
200,2007-11-04,3243.326111722025
201,2007-11-11,1423.1896172893423
202,2007-11-18,2424.499812454235
203,2007-11-25,1189.191789630379
204,2007-12-02,0.0
205,2007-12-09,2720.7516420237785
206,2007-12-16,0.0
207,2007-12-23,3504.1100945388853
208,2007-12-30,7804.304648342988
209,2008-01-06,2249.239926606952
210,2008-01-13,1040.1893308934998
211,2008-01-20,2006.596990434936
212,2008-01-27,1294.3639516154647
213,2008-02-03,1122.519818022962
214,2008-02-10,2048.4378840782138
215,2008-02-17,0.0
216,2008-02-24,0.0
217,2008-03-02,1651.9236491682464
218,2008-03-09,2048.1443326229205
219,2008-03-16,1392.505089027026
220,2008-03-23,1053.330567201305
221,2008-03-30,2208.698291411968
222,2008-04-06,1745.3649497354656
223,2008-04-13,1857.2482622693306
224,2008-04-20,1844.6074913417835
225,2008-04-27,0.0
226,2008-05-04,1804.8892654866615
227,2008-05-11,833.0949229881841
228,2008-05-18,0.0
229,2008-05-25,0.0
230,2008-06-01,1194.1678797480943
231,2008-06-08,0.0
232,2008-06-15,1081.9903253827852
233,2008-06-22,1535.5588677271278
234,2008-06-29,2128.642955807537
235,2008-07-06,2542.17901509049
236,2008-07-13,3780.2131913219773
237,2008-07-20,0.0
238,2008-07-27,2208.680213543398
239,2008-08-03,0.0
240,2008-08-10,1345.4136363344965
241,2008-08-17,879.1913739770235
242,2008-08-24,1205.9216184476977
243,2008-08-31,2287.798059047928
244,2008-09-07,3317.1520863492988
245,2008-09-14,0.0
246,2008-09-21,2188.153817021288
247,2008-09-28,2654.0994942126813
248,2008-10-05,0.0
249,2008-10-12,1770.5116469362606
250,2008-10-19,3677.0492563616317
251,2008-10-26,1603.576170809585
252,2008-11-02,0.0
253,2008-11-09,2497.3983032412434
254,2008-11-16,3555.0690833792296
255,2008-11-23,2274.7740623359355
256,2008-11-30,2750.066040021907
257,2008-12-07,2159.6299004373973
258,2008-12-14,1573.3042764256559
259,2008-12-21,1289.1226666418563
260,2008-12-28,1011.6085971735229
261,2009-01-04,3345.941302605244
262,2009-01-11,3312.6638209974303
263,2009-01-18,2309.537435619318
264,2009-01-25,923.6966397804692
265,2009-02-01,0.0
266,2009-02-08,3560.109592849354
267,2009-02-15,3815.4108728834394
268,2009-02-22,669.0828452702112
269,2009-03-01,2523.021762550965
270,2009-03-08,982.9805901418571
271,2009-03-15,1208.4613121630382
272,2009-03-22,1606.7248921649782
273,2009-03-29,0.0
274,2009-04-05,0.0
275,2009-04-12,3633.1165893940038
276,2009-04-19,793.8537613880081
277,2009-04-26,1025.2626069995363
278,2009-05-03,1742.8405586995984
279,2009-05-10,0.0
280,2009-05-17,0.0
281,2009-05-24,1336.792271596525
282,2009-05-31,1698.883597240825
283,2009-06-07,5105.137206111364
284,2009-06-14,0.0
285,2009-06-21,0.0
286,2009-06-28,0.0
287,2009-07-05,1169.49921495327
288,2009-07-12,1441.849468443152
289,2009-07-19,1015.2691312083589
290,2009-07-26,2242.0905652505908
291,2009-08-02,0.0
292,2009-08-09,2751.674376946514
293,2009-08-16,1332.2028095052426
294,2009-08-23,0.0
295,2009-08-30,3535.5163457096473
296,2009-09-06,3635.0490436991886
297,2009-09-13,2133.1551961073537
298,2009-09-20,2136.9328164324543
299,2009-09-27,1470.0770163968925
300,2009-10-04,4211.008264510991
301,2009-10-11,2909.0134647626282
302,2009-10-18,4648.370336735101
303,2009-10-25,1995.2473364698228
304,2009-11-01,1910.1881726192978
305,2009-11-08,1200.4243913370676
306,2009-11-15,1043.914585700546
307,2009-11-22,1961.8128959004991
308,2009-11-29,1594.9423231701937
309,2009-12-06,2102.4068149878026
310,2009-12-13,3939.7310522136645
311,2009-12-20,1352.4652810666441
312,2009-12-27,2858.568332784716
313,2010-01-03,3458.711667650988
314,2010-01-10,1775.4465851127452
315,2010-01-17,1462.8454085654387
316,2010-01-24,0.0
317,2010-01-31,0.0
318,2010-02-07,1933.3976750834413
319,2010-02-14,1579.4339910663168
320,2010-02-21,1672.3425481422787
321,2010-02-28,2717.3351256829847
322,2010-03-07,2415.4967739189065
323,2010-03-14,1646.4338911436676
324,2010-03-21,2430.2116692363506
325,2010-03-28,0.0
326,2010-04-04,1119.2429647276488
327,2010-04-11,1856.0772975927707
328,2010-04-18,650.4450050898388
329,2010-04-25,1920.7001788575083
330,2010-05-02,1231.4679377996254
331,2010-05-09,2196.1367061511073
332,2010-05-16,0.0
333,2010-05-23,1871.870349139471
334,2010-05-30,0.0
335,2010-06-06,0.0
336,2010-06-13,1116.610712227939
337,2010-06-20,1116.2766549009184
338,2010-06-27,0.0
339,2010-07-04,0.0
340,2010-07-11,0.0
341,2010-07-18,0.0
342,2010-07-25,0.0
343,2010-08-01,2058.4779393263216
344,2010-08-08,0.0
345,2010-08-15,1044.2007765676947
346,2010-08-22,0.0
347,2010-08-29,1119.965859219977
348,2010-09-05,4726.312244181071
349,2010-09-12,0.0
350,2010-09-19,3195.148473423397
351,2010-09-26,0.0
352,2010-10-03,0.0
353,2010-10-10,0.0
354,2010-10-17,3771.27395103971
355,2010-10-24,1842.8299190129799
356,2010-10-31,2498.057349543529
357,2010-11-07,933.2111345558573
358,2010-11-14,1181.0405836113862
359,2010-11-21,0.0
360,2010-11-28,2477.7802848292067
361,2010-12-05,1666.2441980823894
362,2010-12-12,1582.6859810750545
363,2010-12-19,2386.7339432766526
364,2010-12-26,2246.0346179824414
365,2011-01-02,1558.578463742141
366,2011-01-09,2145.153068548401
367,2011-01-16,2646.481032138776
368,2011-01-23,2579.5814170512767
369,2011-01-30,2028.1178370473556
370,2011-02-06,3050.699804478238
371,2011-02-13,2482.3120851173194
372,2011-02-20,2581.580066903633
373,2011-02-27,1495.5353503171025
374,2011-03-06,2182.8324490432838
375,2011-03-13,2629.751340511178
376,2011-03-20,2422.4822800325746
377,2011-03-27,1842.2478237440505
378,2011-04-03,1596.88303981399
379,2011-04-10,1812.6307554991024
380,2011-04-17,932.5291860209564
381,2011-04-24,654.4655475914715
382,2011-05-01,1839.3786694824519
383,2011-05-08,1339.2486627315939
384,2011-05-15,1188.231727087786
385,2011-05-22,1187.856048494893
386,2011-05-29,1008.9714221946014
387,2011-06-05,418.73395057031155
388,2011-06-12,996.1229662347163
389,2011-06-19,882.1441313166365
390,2011-06-26,980.6937830185607
391,2011-07-03,1611.9496810569324
392,2011-07-10,1256.1597666867494
393,2011-07-17,740.7966559422291
394,2011-07-24,1065.130791890985
395,2011-07-31,0.0
396,2011-08-07,0.0
397,2011-08-14,838.7216664047152
398,2011-08-21,1970.9187860318716
399,2011-08-28,1790.6568845682348
400,2011-09-04,2342.382901338853
401,2011-09-11,1914.333801767066
402,2011-09-18,2319.3660841280775
403,2011-09-25,1701.3987711046184
404,2011-10-02,253.51470303882977
405,2011-10-09,2529.270231557002
406,2011-10-16,1206.717953031062
407,2011-10-23,754.3763504047903
408,2011-10-30,2432.831027220535
409,2011-11-06,2062.0807124341113
410,2011-11-13,2632.4440823857617
411,2011-11-20,1951.7435436700594
412,2011-11-27,2779.963808384438
413,2011-12-04,2387.0860521118884
414,2011-12-11,2734.0209408261303
415,2011-12-18,2337.909603169915
416,2011-12-25,3191.310148290886
417,2012-01-01,2545.248164803896
418,2012-01-08,3124.8182838857624
419,2012-01-15,2953.9386440397193
420,2012-01-22,1789.3304803484855
421,2012-01-29,1391.7951511007877
422,2012-02-05,2555.470216904838
423,2012-02-12,2196.9431611378877
424,2012-02-19,2351.743738602608
425,2012-02-26,3006.7666766160874
426,2012-03-04,1990.4154390239603
427,2012-03-11,2050.6458043101284
428,2012-03-18,1514.8130603135317
429,2012-03-25,1886.6132266621855
430,2012-04-01,1722.869822221873
431,2012-04-08,1548.8342863663677
432,2012-04-15,2159.078191778563
433,2012-04-22,1305.3700087094953
434,2012-04-29,1318.1082807614416
435,2012-05-06,1801.5178571108659
436,2012-05-13,1678.1216858707091
437,2012-05-20,894.6705590821472
438,2012-05-27,1512.3191036694773
439,2012-06-03,1210.070688975072
440,2012-06-10,0.0
441,2012-06-17,665.1347528722939
442,2012-06-24,1122.295881522911
443,2012-07-01,880.0694371863402
444,2012-07-08,1051.2618424874195
445,2012-07-15,1110.3126215272302
446,2012-07-22,1037.6110222604084
447,2012-07-29,876.1642860059426
448,2012-08-05,1900.6008122912792
449,2012-08-12,1151.4611226918294
450,2012-08-19,1253.630721351624
451,2012-08-26,1584.3801205676423
452,2012-09-02,1378.5747771308563
453,2012-09-09,2814.5871189447616
454,2012-09-16,1645.8375723314987
455,2012-09-23,2152.54260417754
456,2012-09-30,2037.2396981551783
457,2012-10-07,2122.7437865747306
458,2012-10-14,1629.4597092602107
459,2012-10-21,1790.9680608968977
460,2012-10-28,2251.446195182559
461,2012-11-04,2178.1494167934875
462,2012-11-11,2815.8487595183633
463,2012-11-18,1766.5445106389177
464,2012-11-25,1912.455998495225
465,2012-12-02,1864.5319227477303
466,2012-12-09,3748.5014398422745
467,2012-12-16,3240.6047587565704
468,2012-12-23,3210.999063940556
469,2012-12-30,3722.4766310135724
470,2013-01-06,5743.13016134368
471,2013-01-13,3698.578725333257
472,2013-01-20,4275.624195808892
473,2013-01-27,3089.114790094047
474,2013-02-03,2215.712594736752
475,2013-02-10,2588.1888204499933
476,2013-02-17,2007.1535198659608
477,2013-02-24,2648.121634099304
478,2013-03-03,2346.0181117770467
479,2013-03-10,1209.515808225558
480,2013-03-17,1708.0731990884055
481,2013-03-24,2100.5787369653112
482,2013-03-31,2015.5334788016212
483,2013-04-07,1802.2230384573504
484,2013-04-14,1198.96643879621
485,2013-04-21,1562.6786986457887
486,2013-04-28,2355.227986543266
487,2013-05-05,1835.3234655723647
488,2013-05-12,2032.6520547696243
489,2013-05-19,854.7473042179719
490,2013-05-26,835.4426379313118
491,2013-06-02,1489.3524519645737
492,2013-06-09,1573.4736465307747
493,2013-06-16,537.9846826758502
494,2013-06-23,863.1101641741642
495,2013-06-30,1901.045624504615
496,2013-07-07,976.1748408433425
497,2013-07-14,727.0858968864748
498,2013-07-21,1279.4132226027061
499,2013-07-28,1172.7406778473667
500,2013-08-04,1949.8437494883763
501,2013-08-11,2054.5977755854938
502,2013-08-18,1636.2268061890306
503,2013-08-25,1052.0790681365559
504,2013-09-01,1930.6752482265124
505,2013-09-08,1835.666461209993
506,2013-09-15,1544.3617812217487
507,2013-09-22,1669.923457907699
508,2013-09-29,2603.2245503343333
509,2013-10-06,1685.2889567397156
510,2013-10-13,2069.9000770447774
511,2013-10-20,2703.98006445486
512,2013-10-27,2676.1118418475144
513,2013-11-03,1924.2907232624846
514,2013-11-10,2604.93148221157
515,2013-11-17,2205.0753340546657
516,2013-11-24,2952.0134135730605
517,2013-12-01,2499.727144161829
518,2013-12-08,3162.911159213482
519,2013-12-15,3073.6678954797085
520,2013-12-22,3294.516436923664
521,2013-12-29,5018.305577198902
522,2014-01-05,4122.349928957879
523,2014-01-12,3094.776463199505
524,2014-01-19,3248.754802465515
525,2014-01-26,3517.455638193748
526,2014-02-02,3328.788064784893
527,2014-02-09,3347.490074587493
528,2014-02-16,2574.6857214759184
529,2014-02-23,3057.215117589506
530,2014-03-02,2140.412659528429
