,date,strep
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,0.0
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,1304.0420985012245
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,5487.161123302281
12,2004-03-28,0.0
13,2004-04-04,2699.272038204251
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,973.8923563299862
18,2004-05-09,0.0
19,2004-05-16,1195.6520648379967
20,2004-05-23,1483.2462237209518
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,2352.851340923727
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,1204.5649864078248
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,1043.4924756533298
34,2004-08-29,0.0
35,2004-09-05,1026.5317838050883
36,2004-09-12,859.9866995799184
37,2004-09-19,0.0
38,2004-09-26,1723.8696587336567
39,2004-10-03,0.0
40,2004-10-10,1476.3887376597252
41,2004-10-17,0.0
42,2004-10-24,1178.1094476782855
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,1317.394934399765
46,2004-11-21,5302.20522416002
47,2004-11-28,818.749429137181
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,1504.3923494898056
51,2004-12-26,0.0
52,2005-01-02,930.0459358743151
53,2005-01-09,0.0
54,2005-01-16,1294.526948636522
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,1121.7643546326676
58,2005-02-13,2790.386393908167
59,2005-02-20,0.0
60,2005-02-27,1052.7955487306335
61,2005-03-06,0.0
62,2005-03-13,3295.976906765617
63,2005-03-20,0.0
64,2005-03-27,0.0
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,2971.4805150012794
69,2005-05-01,930.724438361606
70,2005-05-08,916.4908117868277
71,2005-05-15,0.0
72,2005-05-22,0.0
73,2005-05-29,885.131343676857
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,1229.9927405612298
77,2005-06-26,713.6797848979644
78,2005-07-03,4017.8058187349206
79,2005-07-10,1933.4843656689284
80,2005-07-17,0.0
81,2005-07-24,601.7309628216741
82,2005-07-31,1621.243698571173
83,2005-08-07,1220.7130413245807
84,2005-08-14,1098.5902668329056
85,2005-08-21,0.0
86,2005-08-28,1292.7328890664944
87,2005-09-04,0.0
88,2005-09-11,1514.8466880488286
89,2005-09-18,1009.9111492096422
90,2005-09-25,570.8589682409431
91,2005-10-02,673.112195937026
92,2005-10-09,0.0
93,2005-10-16,890.1037432070473
94,2005-10-23,1217.9375842210243
95,2005-10-30,1080.2015784398552
96,2005-11-06,0.0
97,2005-11-13,1497.933559996762
98,2005-11-20,1036.0423982112472
99,2005-11-27,647.0967945464803
100,2005-12-04,0.0
101,2005-12-11,1512.232780378059
102,2005-12-18,1585.13904434101
103,2005-12-25,0.0
104,2006-01-01,0.0
105,2006-01-08,502.01321488346986
106,2006-01-15,505.22104532713007
107,2006-01-22,735.5531936825034
108,2006-01-29,1457.6319827936115
109,2006-02-05,861.5670435800849
110,2006-02-12,0.0
111,2006-02-19,1528.8367926474662
112,2006-02-26,1091.6057577403772
113,2006-03-05,528.2984288806537
114,2006-03-12,0.0
115,2006-03-19,1669.1089699923052
116,2006-03-26,954.9668221659902
117,2006-04-02,1276.1681882381606
118,2006-04-09,1649.737242850492
119,2006-04-16,680.4748706639696
120,2006-04-23,1001.1920463335828
121,2006-04-30,985.257623082522
122,2006-05-07,0.0
123,2006-05-14,771.5839089375972
124,2006-05-21,505.37158801264064
125,2006-05-28,461.0704313828931
126,2006-06-04,457.2411607312735
127,2006-06-11,2225.379998773054
128,2006-06-18,857.0723009045468
129,2006-06-25,803.5195188313097
130,2006-07-02,1283.9399943171222
131,2006-07-09,1465.1869160864087
132,2006-07-16,0.0
133,2006-07-23,0.0
134,2006-07-30,698.8619511088865
135,2006-08-06,1016.1070698508855
136,2006-08-13,619.915298970232
137,2006-08-20,0.0
138,2006-08-27,0.0
139,2006-09-03,1416.4144288453904
140,2006-09-10,0.0
141,2006-09-17,1155.9717890339919
142,2006-09-24,1005.9336296345299
143,2006-10-01,1285.6664068343784
144,2006-10-08,652.870604220209
145,2006-10-15,0.0
146,2006-10-22,831.7542171004029
147,2006-10-29,1319.8136099258554
148,2006-11-05,759.4314633887035
149,2006-11-12,626.9715071834261
150,2006-11-19,505.1931529966711
151,2006-11-26,972.6478434560669
152,2006-12-03,1457.6451330695281
153,2006-12-10,867.7806480520271
154,2006-12-17,1401.6209382618415
155,2006-12-24,1315.949455077045
156,2006-12-31,1227.899726706895
157,2007-01-07,1173.720242456499
158,2007-01-14,0.0
159,2007-01-21,1130.7911468243667
160,2007-01-28,944.5122520900159
161,2007-02-04,0.0
162,2007-02-11,1112.4388572625353
163,2007-02-18,740.4080030908831
164,2007-02-25,904.3453497704012
165,2007-03-04,2067.0529517510313
166,2007-03-11,1105.8906484705287
167,2007-03-18,1287.5922549923077
168,2007-03-25,886.4999532014781
169,2007-04-01,1340.047743353106
170,2007-04-08,579.4115871625856
171,2007-04-15,780.5903919361524
172,2007-04-22,1070.0938755579402
173,2007-04-29,956.7842650105932
174,2007-05-06,878.17446910821
175,2007-05-13,1600.037047817629
176,2007-05-20,966.8056337750384
177,2007-05-27,1046.6279861634657
178,2007-06-03,653.255873010445
179,2007-06-10,691.5711026180011
180,2007-06-17,928.6756557622582
181,2007-06-24,870.9965729392073
182,2007-07-01,469.8695671360791
183,2007-07-08,254.20495653444806
184,2007-07-15,902.6328215407758
185,2007-07-22,588.6608935588215
186,2007-07-29,368.04924275178195
187,2007-08-05,1103.9042127820987
188,2007-08-12,475.89157468345746
189,2007-08-19,571.2397484512472
190,2007-08-26,518.3300521441729
191,2007-09-02,865.695278642098
192,2007-09-09,447.80251444598923
193,2007-09-16,908.5003162110547
194,2007-09-23,621.5303914912499
195,2007-09-30,265.8265039984858
196,2007-10-07,853.4143690003226
197,2007-10-14,470.58323756388774
198,2007-10-21,621.3501379406945
199,2007-10-28,1537.148020186417
200,2007-11-04,604.5674492316344
201,2007-11-11,980.1291668144557
202,2007-11-18,858.3551186603687
203,2007-11-25,1102.6820852406913
204,2007-12-02,438.155254228708
205,2007-12-09,895.7483380066028
206,2007-12-16,252.5964221343426
207,2007-12-23,844.8896204663611
208,2007-12-30,1516.2938824777807
209,2008-01-06,1005.261887120313
210,2008-01-13,811.5729373732381
211,2008-01-20,780.0506725254257
212,2008-01-27,1820.947225699372
213,2008-02-03,1204.2497538215925
214,2008-02-10,463.23507568470995
215,2008-02-17,1556.9854931620632
216,2008-02-24,1357.073647597686
217,2008-03-02,648.2639052417773
218,2008-03-09,730.9256431924139
219,2008-03-16,1055.420839987744
220,2008-03-23,872.5572959457884
221,2008-03-30,1167.5146525800394
222,2008-04-06,918.1716889312004
223,2008-04-13,660.3228531740273
224,2008-04-20,763.0379861854146
225,2008-04-27,1094.8117769224823
226,2008-05-04,262.59547302044245
227,2008-05-11,1002.7825233523498
228,2008-05-18,0.0
229,2008-05-25,1506.4201599932733
230,2008-06-01,654.580786667815
231,2008-06-08,1387.5157657151824
232,2008-06-15,1067.0166624969513
233,2008-06-22,1154.669914978312
234,2008-06-29,0.0
235,2008-07-06,690.3101451544231
236,2008-07-13,786.9132258998728
237,2008-07-20,312.3992107855541
238,2008-07-27,587.2311029018161
239,2008-08-03,1047.051409303123
240,2008-08-10,236.26143783636508
241,2008-08-17,882.899189405337
242,2008-08-24,988.2908570314809
243,2008-08-31,758.2190626577411
244,2008-09-07,612.5320884096787
245,2008-09-14,1055.5746241032482
246,2008-09-21,1165.468821415531
247,2008-09-28,634.7259879382513
248,2008-10-05,759.9928609140643
249,2008-10-12,784.8305104490958
250,2008-10-19,621.0595471277717
251,2008-10-26,723.634234158514
252,2008-11-02,599.8112109622272
253,2008-11-09,506.96638972145314
254,2008-11-16,386.38710956332494
255,2008-11-23,1231.7774570881559
256,2008-11-30,885.5836183773347
257,2008-12-07,1117.5434385628146
258,2008-12-14,1131.5984405354586
259,2008-12-21,0.0
260,2008-12-28,992.6865651999384
261,2009-01-04,1145.798413815244
262,2009-01-11,749.3773968743568
263,2009-01-18,1302.3212209800724
264,2009-01-25,895.5549313381326
265,2009-02-01,1620.4573607144773
266,2009-02-08,1316.0395792003662
267,2009-02-15,853.7713849973088
268,2009-02-22,1228.9256608434437
269,2009-03-01,1332.178858854754
270,2009-03-08,1055.122584749028
271,2009-03-15,794.9695450254975
272,2009-03-22,1411.1890349099876
273,2009-03-29,1042.391841026829
274,2009-04-05,1048.4137792855606
275,2009-04-12,1268.6693131639242
276,2009-04-19,889.6265013222367
277,2009-04-26,1117.6837025559387
278,2009-05-03,1273.9786292160222
279,2009-05-10,492.6226137950036
280,2009-05-17,1405.4246897145667
281,2009-05-24,848.5653499626245
282,2009-05-31,870.6229392669233
283,2009-06-07,921.4505374213752
284,2009-06-14,1030.283114319701
285,2009-06-21,1071.7549896536757
286,2009-06-28,1181.422523845294
287,2009-07-05,867.0961616950402
288,2009-07-12,502.3267289395664
289,2009-07-19,628.9126738316309
290,2009-07-26,288.452501378528
291,2009-08-02,503.06791270934383
292,2009-08-09,826.3985667698189
293,2009-08-16,522.9164789192826
294,2009-08-23,529.0007640132793
295,2009-08-30,877.4145852926636
296,2009-09-06,1059.474077270725
297,2009-09-13,0.0
298,2009-09-20,610.1033805465522
299,2009-09-27,722.7471749692322
300,2009-10-04,738.2943099840695
301,2009-10-11,1192.023029667951
302,2009-10-18,527.8651493278012
303,2009-10-25,867.5806016278176
304,2009-11-01,782.6729184098931
305,2009-11-08,960.7755238028066
306,2009-11-15,798.4557871142215
307,2009-11-22,1040.5900736092872
308,2009-11-29,1195.5101509223693
309,2009-12-06,816.2101888064166
310,2009-12-13,711.9770498616422
311,2009-12-20,842.7239947996867
312,2009-12-27,845.2250423231408
313,2010-01-03,897.4397102584165
314,2010-01-10,370.0864980007522
315,2010-01-17,893.7956644576533
316,2010-01-24,1153.3415622316504
317,2010-01-31,1023.5844133076596
318,2010-02-07,1217.428720803502
319,2010-02-14,1013.1793735206036
320,2010-02-21,1221.3734648903317
321,2010-02-28,1116.1361345982575
322,2010-03-07,1010.8803588542047
323,2010-03-14,823.92090740379
324,2010-03-21,945.7944567984833
325,2010-03-28,867.983386699553
326,2010-04-04,1019.4700960057892
327,2010-04-11,1191.0541721018656
328,2010-04-18,1123.7832919135508
329,2010-04-25,1037.3648281153776
330,2010-05-02,636.1792214498028
331,2010-05-09,1170.9173939961636
332,2010-05-16,908.1507022454977
333,2010-05-23,1952.5131432632443
334,2010-05-30,924.4234965435419
335,2010-06-06,1316.9152930048758
336,2010-06-13,577.0825356451473
337,2010-06-20,1279.1790736825938
338,2010-06-27,798.8209380585063
339,2010-07-04,767.0408764889887
340,2010-07-11,719.5966472374428
341,2010-07-18,427.7676052280265
342,2010-07-25,770.3416168747348
343,2010-08-01,1463.308558564836
344,2010-08-08,615.8297957014473
345,2010-08-15,409.8160075653894
346,2010-08-22,903.1713491702446
347,2010-08-29,547.2587864226015
348,2010-09-05,462.5945496220353
349,2010-09-12,1289.236466793445
350,2010-09-19,866.9776215246706
351,2010-09-26,791.6543424961806
352,2010-10-03,934.6416786744602
353,2010-10-10,1059.5398307171838
354,2010-10-17,1008.3972027448262
355,2010-10-24,1027.795139805237
356,2010-10-31,1285.9576063226532
357,2010-11-07,1343.5869577821647
358,2010-11-14,1291.4657084002415
359,2010-11-21,1033.1787686564633
360,2010-11-28,1154.4551810978298
361,2010-12-05,789.8941921313997
362,2010-12-12,826.3270488807458
363,2010-12-19,1170.9581366296975
364,2010-12-26,1284.672492767972
365,2011-01-02,1453.5786309292819
366,2011-01-09,1014.7809815334357
367,2011-01-16,1274.3257048661912
368,2011-01-23,1391.2481720190856
369,2011-01-30,1335.6286243308427
370,2011-02-06,1733.993454178238
371,2011-02-13,1247.8504028239054
372,2011-02-20,1657.3082446113035
373,2011-02-27,1134.1867987970352
374,2011-03-06,1616.2929476835843
375,2011-03-13,1243.9834721849713
376,2011-03-20,1665.334767047908
377,2011-03-27,1137.307616067198
378,2011-04-03,1288.7547311315047
379,2011-04-10,992.3598906628721
380,2011-04-17,983.108612799685
381,2011-04-24,916.4024599673871
382,2011-05-01,814.8813579226174
383,2011-05-08,890.3480543457143
384,2011-05-15,677.3672195488771
385,2011-05-22,811.4622554168285
386,2011-05-29,813.9526814955065
387,2011-06-05,905.3620881228554
388,2011-06-12,766.7497608645427
389,2011-06-19,894.2187534639174
390,2011-06-26,657.1913213571247
391,2011-07-03,518.1858484817684
392,2011-07-10,898.8880685068824
393,2011-07-17,782.6828197588945
394,2011-07-24,896.279638544641
395,2011-07-31,527.8252954823396
396,2011-08-07,477.550182328425
397,2011-08-14,725.2764895824876
398,2011-08-21,905.9667208246108
399,2011-08-28,609.98554108957
400,2011-09-04,900.0217799920846
401,2011-09-11,1103.6306411490984
402,2011-09-18,727.1936080128932
403,2011-09-25,890.2594672587551
404,2011-10-02,500.4942498057854
405,2011-10-09,882.5327576846539
406,2011-10-16,688.0950180514155
407,2011-10-23,834.7878896464093
408,2011-10-30,686.1572957535631
409,2011-11-06,857.8029359168452
410,2011-11-13,1171.0625136158428
411,2011-11-20,810.5994884677417
412,2011-11-27,1217.6174616669712
413,2011-12-04,1078.1070461985355
414,2011-12-11,1203.6298781529727
415,2011-12-18,1413.1588659195452
416,2011-12-25,900.3893033923054
417,2012-01-01,712.8008405337413
418,2012-01-08,1097.4972036841204
419,2012-01-15,1201.2729833477383
420,2012-01-22,1026.1919539413213
421,2012-01-29,1046.528393388975
422,2012-02-05,1125.365702932916
423,2012-02-12,1057.9510539261123
424,2012-02-19,1168.0238729715427
425,2012-02-26,1119.4815461499836
426,2012-03-04,1208.5882671114498
427,2012-03-11,1198.8506488158562
428,2012-03-18,1002.3408283831521
429,2012-03-25,702.1300345910549
430,2012-04-01,952.5639648482811
431,2012-04-08,993.529015251268
432,2012-04-15,1031.1244521420626
433,2012-04-22,1192.8505007071967
434,2012-04-29,1059.2939968399437
435,2012-05-06,995.843708082909
436,2012-05-13,1143.615812645509
437,2012-05-20,1201.4808092149415
438,2012-05-27,1069.7992851580009
439,2012-06-03,967.3781791211894
440,2012-06-10,671.8249184164546
441,2012-06-17,995.6755858214206
442,2012-06-24,853.3272768924381
443,2012-07-01,600.9983771226837
444,2012-07-08,849.0657865350971
445,2012-07-15,774.3444228561825
446,2012-07-22,858.4438087291754
447,2012-07-29,579.5156151040586
448,2012-08-05,630.598875587835
449,2012-08-12,550.4742577737815
450,2012-08-19,820.0852896870173
451,2012-08-26,793.0636768309279
452,2012-09-02,771.2693739292803
453,2012-09-09,1015.4284799263104
454,2012-09-16,907.7043168642167
455,2012-09-23,1014.9218709763547
456,2012-09-30,981.1530574095805
457,2012-10-07,835.7562375109206
458,2012-10-14,941.0285276116058
459,2012-10-21,911.0873193148219
460,2012-10-28,1078.13748092498
461,2012-11-04,823.4095367097996
462,2012-11-11,894.6867168857639
463,2012-11-18,868.6309840271639
464,2012-11-25,1141.5854053796797
465,2012-12-02,1082.4051413290933
466,2012-12-09,1072.9999889341527
467,2012-12-16,1339.5421974792632
468,2012-12-23,1101.7450563961509
469,2012-12-30,1152.8523893926717
470,2013-01-06,1268.069179507875
471,2013-01-13,956.5734921072773
472,2013-01-20,1053.654493301227
473,2013-01-27,882.7660777059353
474,2013-02-03,1028.7465554746968
475,2013-02-10,1287.5347538501185
476,2013-02-17,1182.7176661028827
477,2013-02-24,1227.9539732599803
478,2013-03-03,1155.4931334848336
479,2013-03-10,1114.2803274046678
480,2013-03-17,1138.7135972798949
481,2013-03-24,1131.9668559964298
482,2013-03-31,1211.8475877980663
483,2013-04-07,922.039769270366
484,2013-04-14,1057.71126404554
485,2013-04-21,977.0848151532035
486,2013-04-28,978.6898332736489
487,2013-05-05,1220.9757230193368
488,2013-05-12,903.4753006444419
489,2013-05-19,1032.8457488772347
490,2013-05-26,968.3669494768138
491,2013-06-02,879.0097693401941
492,2013-06-09,825.1700530091845
493,2013-06-16,591.1216065630363
494,2013-06-23,855.2837231842175
495,2013-06-30,852.2000410173052
496,2013-07-07,392.8573595443531
497,2013-07-14,884.3032894942423
498,2013-07-21,690.6892431366
499,2013-07-28,690.6359278872803
500,2013-08-04,493.94844275341256
501,2013-08-11,719.4567129747235
502,2013-08-18,1045.7113191168332
503,2013-08-25,530.3364727170999
504,2013-09-01,1035.8331963050975
505,2013-09-08,987.4260341926076
506,2013-09-15,848.5712449233988
507,2013-09-22,826.3862184919498
508,2013-09-29,1027.3557549911268
509,2013-10-06,964.39580505639
510,2013-10-13,961.5763947540436
511,2013-10-20,938.2637497069597
512,2013-10-27,1129.8118106028187
513,2013-11-03,909.6053028835792
514,2013-11-10,1231.04485690972
